date,t_mean_c,t_max_c,t_min_c,rain_mm
2019-02-07,17.4,26.07,10.0,0.0
2019-02-08,18.52,26.43,10.8,0.0
2019-02-09,19.4,26.87,11.83,0.0
2019-02-10,20.51,28.25,13.45,0.0
2019-02-11,20.59,27.28,14.51,0.0
2019-02-12,19.66,25.92,14.2,0.12
2019-02-13,17.57,25.75,10.32,0.0
2019-02-14,19.22,27.48,11.32,0.0
2019-02-15,21.66,30.07,14.45,0.0
2019-02-16,21.78,29.41,14.73,0.0
2019-02-17,22.59,30.09,15.94,0.25
2019-02-18,22.02,28.49,16.83,0.41
2019-02-19,20.97,26.71,15.52,0.0
2019-02-20,19.33,25.62,14.02,0.0
2019-02-21,18.47,26.97,11.02,0.0
2019-02-22,20.4,27.16,14.41,0.0
2019-02-23,20.8,25.67,18.38,0.14
2019-02-24,23.96,30.98,18.31,0.0
2019-02-25,24.57,31.97,17.01,0.0
2019-02-26,19.55,28.58,11.94,0.0
2019-02-27,21.8,32.17,12.36,0.0
2019-02-28,24.17,31.63,17.13,0.0
2019-03-01,25.01,33.23,18.13,0.4
2019-03-02,18.7,24.93,13.29,0.11
2019-03-03,17.53,26.01,10.1,0.0
2019-03-04,18.47,27.41,10.65,0.0
2019-03-05,18.27,27.48,10.42,0.0
2019-03-06,22.33,32.26,12.98,0.0
2019-03-07,23.52,31.01,16.79,0.0
2019-03-08,20.05,28.13,12.87,0.0
2019-03-09,19.62,28.53,11.62,0.0
2019-03-10,17.97,25.94,10.51,0.0
2019-03-11,18.85,27.32,11.12,0.0
2019-03-12,19.29,27.66,12.95,0.0
2019-03-13,19.99,29.46,10.75,0.0
2019-03-14,22.27,31.11,14.42,0.0
2019-03-15,23.07,30.92,15.68,0.41
2019-03-16,23.74,30.26,17.5,0.03
2019-03-17,26.34,33.67,19.15,0.0
2019-03-18,24.44,31.53,16.28,0.27
2019-03-19,20.66,30.1,12.62,0.0
2019-03-20,21.17,30.52,12.44,0.0
2019-03-21,25.62,34.63,16.31,0.0
2019-03-22,27.1,34.69,20.34,0.03
2019-03-23,25.74,31.51,20.13,0.01
2019-03-24,27.09,33.94,21.93,0.0
2019-03-25,27.17,34.33,20.03,0.01
2019-03-26,26.85,34.71,19.59,0.0
2019-03-27,27.53,36.65,19.94,0.0
2019-03-28,27.02,33.31,20.94,0.95
2019-03-29,28.34,35.55,23.47,0.0
2019-03-30,30.15,37.65,22.42,0.0
2019-03-31,29.92,38.6,22.3,0.0
2019-04-01,29.53,38.68,21.64,0.0
2019-04-02,28.72,36.3,21.48,0.0
2019-04-03,30.39,38.49,22.76,0.0
2019-04-04,30.28,38.57,22.31,0.0
2019-04-05,30.56,37.47,24.61,0.0
2019-04-06,30.6,39.11,22.75,0.0
2019-04-07,30.54,38.06,23.31,0.0
2019-04-08,31.52,39.85,24.24,0.0
2019-04-09,31.9,40.22,23.83,0.0
2019-04-10,30.88,37.67,24.39,0.18
2019-04-11,28.99,33.26,22.63,0.0
2019-04-12,27.98,33.25,21.61,0.59
2019-04-13,26.02,30.26,22.97,4.85
2019-04-14,24.27,29.09,19.74,22.94
2019-04-15,24.36,32.8,16.0,0.0
2019-04-16,25.88,35.28,17.92,0.0
2019-04-17,28.93,37.32,21.26,0.0
2019-04-18,28.15,37.32,18.51,0.0
2019-04-19,28.79,37.23,20.41,0.0
2019-04-20,30.02,38.86,21.64,0.0
2019-04-21,30.9,40.06,22.47,0.0
2019-04-22,30.73,38.99,22.94,0.0
2019-04-23,29.98,37.8,23.86,0.18
2019-04-24,27.19,35.53,20.78,0.0
2019-04-25,25.48,34.79,17.32,0.0
2019-04-26,26.17,36.17,16.58,0.0
2019-04-27,29.16,39.13,19.07,0.0
2019-04-28,31.04,39.04,22.82,0.0
2019-04-29,31.79,40.21,23.59,0.0
2019-04-30,32.05,40.56,24.0,0.02
2019-05-01,30.08,39.81,21.7,0.0
2019-05-02,30.9,41.66,20.3,0.0
2019-05-03,32.34,41.99,22.6,0.0
2019-05-04,32.11,41.0,23.38,0.0
2019-05-05,32.07,40.35,23.34,0.0
2019-05-06,32.86,41.65,24.32,0.0
2019-05-07,32.94,41.64,24.09,0.0
2019-05-08,33.1,41.91,24.33,0.0
2019-05-09,34.02,42.34,25.33,0.01
2019-05-10,33.97,42.22,25.6,0.0
2019-05-11,35.34,43.28,29.45,0.0
2019-05-12,34.73,42.93,26.84,0.0
2019-05-13,33.79,41.49,27.06,0.0
2019-05-14,32.86,40.69,24.68,0.0
2019-05-15,33.98,41.46,27.21,0.0
2019-05-16,34.28,42.03,27.58,0.0
2019-05-17,34.48,42.52,25.71,0.0
2019-05-18,33.88,40.5,27.97,1.17
2019-05-19,30.43,34.62,27.16,2.81
2019-05-20,31.23,37.6,25.22,2.87
2019-05-21,31.05,36.29,27.47,0.04
2019-05-22,32.16,39.41,26.32,0.0
2019-05-23,32.81,40.65,25.7,0.0
2019-05-24,33.8,42.38,26.5,0.0
2019-05-25,36.05,43.7,27.81,0.0
2019-05-26,35.42,42.69,28.05,0.0
2019-05-27,35.46,42.98,26.78,0.0
2019-05-28,35.29,42.04,27.92,0.0
2019-05-29,35.87,43.79,27.59,1.21
2019-05-30,36.57,44.61,28.12,0.0
2019-05-31,37.47,45.69,29.0,0.0
2019-06-01,37.62,45.75,30.14,0.0
2019-06-02,36.95,44.58,31.01,0.01
2019-06-03,37.18,45.11,28.89,0.0
2019-06-04,36.56,44.2,28.28,0.0
2019-06-05,37.21,43.82,30.56,0.0
2019-06-06,37.27,44.33,29.78,0.0
2019-06-07,37.58,44.26,30.36,0.0
2019-06-08,38.12,45.85,29.91,0.0
2019-06-09,38.81,46.74,29.53,0.0
2019-06-10,40.23,48.97,31.18,0.05
2019-06-11,40.52,49.03,32.06,0.0
2019-06-12,40.22,48.4,32.73,0.0
2019-06-13,39.79,48.09,31.11,0.0
2019-06-14,39.1,46.58,30.68,0.0
2019-06-15,39.87,47.24,31.42,0.0
2019-06-16,41.49,48.71,32.93,0.0
2019-06-17,38.64,45.35,33.25,0.0
2019-06-18,40.54,49.09,32.77,0.0
2019-06-19,37.89,46.4,29.91,0.0
2019-06-20,36.36,44.68,27.36,0.0
2019-06-21,37.42,44.52,30.34,0.0
2019-06-22,37.24,44.66,28.65,0.0
2019-06-23,39.7,47.32,31.41,0.0
2019-06-24,40.72,48.91,32.74,0.0
2019-06-25,40.39,48.31,32.22,0.0
2019-06-26,38.42,46.65,29.86,0.0
2019-06-27,37.54,44.8,30.05,0.0
2019-06-28,37.86,44.75,30.88,0.0
2019-06-29,38.78,46.47,31.27,0.0
2019-06-30,39.39,48.23,30.34,0.0
2019-07-01,39.95,48.98,30.51,0.0
2019-07-02,39.59,47.98,31.21,0.0
2019-07-03,39.83,48.43,31.17,0.0
2019-07-04,39.93,47.47,31.34,0.0
2019-07-05,40.86,49.26,31.96,0.0
2019-07-06,42.05,50.53,34.21,0.0
2019-07-07,39.85,48.93,30.96,0.0
2019-07-08,40.76,48.74,32.35,0.0
2019-07-09,40.52,48.84,33.28,0.0
2019-07-10,37.93,46.49,29.7,0.0
2019-07-11,37.59,45.54,29.58,0.0
2019-07-12,38.93,45.69,32.47,0.0
2019-07-13,39.4,46.24,32.06,0.0
2019-07-14,37.4,44.19,30.16,0.0
2019-07-15,38.62,45.13,32.27,0.0
2019-07-16,38.38,46.63,30.29,0.0
2019-07-17,39.58,47.47,32.5,0.0
2019-07-18,38.6,45.73,31.17,0.0
2019-07-19,39.92,46.79,31.97,0.0
2019-07-20,40.15,46.91,32.84,0.0
2019-07-21,38.47,45.43,31.42,0.0
2019-07-22,38.72,45.87,30.95,0.0
2019-07-23,38.05,45.81,30.86,0.0
2019-07-24,37.51,45.96,29.96,0.0
2019-07-25,35.97,42.96,29.0,0.13
2019-07-26,36.56,41.94,30.86,0.01
2019-07-27,36.82,42.71,31.07,0.01
2019-07-28,37.26,43.19,31.62,0.0
2019-07-29,37.86,44.06,31.27,0.0
2019-07-30,37.24,41.28,32.61,0.0
2019-07-31,37.7,42.97,32.5,0.0
2019-08-01,37.14,41.78,32.26,0.0
2019-08-02,39.0,46.57,32.29,0.0
2019-08-03,39.04,46.81,31.17,0.0
2019-08-04,39.66,47.44,32.09,0.0
2019-08-05,39.06,45.84,31.93,0.0
2019-08-06,38.4,45.89,31.55,0.0
2019-08-07,38.47,46.4,30.12,0.0
2019-08-08,39.73,46.96,32.02,0.0
2019-08-09,40.88,47.84,33.63,0.0
2019-08-10,40.73,47.28,33.69,0.0
2019-08-11,40.78,47.31,33.99,0.06
2019-08-12,39.75,45.03,34.12,3.22
2019-08-13,38.4,43.45,33.67,0.0
2019-08-14,39.08,46.95,32.55,0.0
2019-08-15,38.9,46.74,31.6,0.0
2019-08-16,38.28,45.82,30.72,0.0
2019-08-17,37.98,45.15,30.12,0.0
2019-08-18,37.65,43.98,30.01,0.0
2019-08-19,37.3,44.32,30.1,0.0
2019-08-20,35.74,43.25,27.82,0.0
2019-08-21,34.66,41.64,27.75,0.0
2019-08-22,35.7,42.33,28.32,0.0
2019-08-23,36.97,43.43,29.76,0.0
2019-08-24,37.33,43.49,30.39,0.39
2019-08-25,38.3,44.88,31.31,0.0
2019-08-26,38.83,45.69,32.16,0.0
2019-08-27,38.53,46.03,30.92,0.0
2019-08-28,37.38,46.0,28.77,0.0
2019-08-29,37.32,45.28,28.61,0.0
2019-08-30,37.5,45.24,30.86,0.0
2019-08-31,38.65,47.72,29.52,0.0
2019-09-01,39.01,47.07,31.14,0.0
2019-09-02,38.39,46.8,30.16,0.0
2019-09-03,37.69,44.75,30.23,0.0
2019-09-04,37.39,45.09,29.87,0.0
2019-09-05,38.45,46.25,30.39,0.0
2019-09-06,39.24,46.82,31.39,0.0
2019-09-07,39.23,46.49,31.66,0.0
2019-09-08,39.59,47.45,32.3,0.0
2019-09-09,38.48,46.34,30.95,0.0
2019-09-10,38.08,45.13,31.15,0.0
2019-09-11,36.77,44.52,30.22,0.0
2019-09-12,36.63,44.11,29.2,0.0
2019-09-13,36.21,43.49,28.91,0.0
2019-09-14,36.71,45.11,28.83,0.0
2019-09-15,36.75,44.95,29.31,0.0
2019-09-16,34.82,42.36,28.37,0.0
2019-09-17,35.33,43.61,28.47,0.0
2019-09-18,35.63,43.32,28.47,0.0
2019-09-19,34.96,42.33,27.8,0.0
2019-09-20,33.57,40.49,26.55,0.0
2019-09-21,35.49,42.59,28.32,0.0
2019-09-22,35.27,42.36,28.04,0.0
2019-09-23,35.24,42.35,28.25,0.0
2019-09-24,35.64,43.34,28.3,0.0
2019-09-25,33.19,39.32,27.59,0.0
2019-09-26,33.22,40.13,26.28,0.0
2019-09-27,33.68,39.54,28.01,0.0
2019-09-28,34.93,41.31,28.0,0.0
2019-09-29,35.91,42.01,29.27,0.0
2019-09-30,34.93,40.81,28.91,0.0
2019-10-01,35.25,41.49,29.02,0.0
2019-10-02,34.79,41.1,28.21,0.0
2019-10-03,34.4,41.35,27.74,0.0
2019-10-04,33.35,39.51,27.13,0.0
2019-10-05,32.88,39.03,26.56,0.25
2019-10-06,31.95,37.76,26.01,0.27
2019-10-07,31.05,36.48,25.38,0.56
2019-10-08,31.41,37.49,25.33,0.39
2019-10-09,32.79,38.72,26.56,0.0
2019-10-10,33.1,39.23,26.36,1.2
2019-10-11,32.6,38.41,26.75,2.09
2019-10-12,32.23,38.34,26.42,0.0
2019-10-13,31.81,37.73,26.1,0.39
2019-10-14,31.04,38.34,23.7,0.0
2019-10-15,31.29,38.44,23.99,0.0
2019-10-16,31.23,38.05,24.71,0.01
2019-10-17,31.42,38.31,24.65,0.02
2019-10-18,30.72,37.93,23.83,0.0
2019-10-19,30.71,38.04,23.62,0.0
2019-10-20,30.49,37.74,23.27,0.0
2019-10-21,30.16,37.13,23.45,0.0
2019-10-22,29.84,36.91,22.72,0.0
2019-10-23,31.07,38.55,23.87,0.0
2019-10-24,31.67,38.83,24.4,0.0
2019-10-25,31.19,38.46,24.02,0.0
2019-10-26,30.41,37.96,22.59,0.0
2019-10-27,30.22,37.44,23.01,0.0
2019-10-28,29.96,37.32,22.82,0.0
2019-10-29,30.81,38.51,23.77,0.0
2019-10-30,30.25,38.66,23.0,0.03
2019-10-31,30.3,38.81,22.71,0.05
2019-11-01,29.6,36.31,23.45,0.07
2019-11-02,28.89,35.5,23.02,0.0
2019-11-03,27.91,36.53,19.92,0.0
2019-11-04,28.1,34.72,21.83,0.0
2019-11-05,28.94,35.86,21.59,0.0
2019-11-06,28.13,35.6,21.47,0.0
2019-11-07,28.47,34.77,22.03,0.0
2019-11-08,28.28,33.63,22.88,0.0
2019-11-09,27.97,33.14,22.75,0.0
2019-11-10,25.73,31.72,21.41,10.61
2019-11-11,23.94,28.54,19.98,0.0
2019-11-12,23.95,29.95,18.39,0.0
2019-11-13,23.57,29.64,18.76,0.0
2019-11-14,22.92,29.64,17.34,0.0
2019-11-15,22.45,29.98,15.84,0.0
2019-11-16,23.13,29.65,16.09,0.0
2019-11-17,23.55,29.2,18.41,0.14
2019-11-18,24.92,31.28,18.54,0.5
2019-11-19,25.05,31.2,19.47,0.11
2019-11-20,24.37,30.18,18.96,7.82
2019-11-21,21.73,26.69,18.49,2.33
2019-11-22,19.91,26.37,14.29,0.0
2019-11-23,21.47,28.34,15.19,0.0
2019-11-24,22.08,28.73,16.72,0.0
2019-11-25,22.77,29.2,17.18,0.0
2019-11-26,23.0,29.82,17.4,0.0
2019-11-27,22.82,30.38,16.0,0.0
2019-11-28,22.79,29.38,16.98,0.0
2019-11-29,22.44,29.12,16.44,0.0
2019-11-30,22.54,30.09,16.32,0.0
2019-12-01,22.64,29.28,16.28,0.0
2019-12-02,22.07,28.09,16.22,0.0
2019-12-03,22.07,28.15,16.38,0.0
2019-12-04,22.34,29.3,16.44,0.0
2019-12-05,22.44,29.29,16.22,0.0
2019-12-06,22.55,29.45,16.22,0.0
2019-12-07,23.01,28.13,18.43,0.07
2019-12-08,23.92,27.43,21.46,12.21
2019-12-09,23.09,27.45,19.66,11.01
2019-12-10,23.9,30.06,18.25,0.0
2019-12-11,22.97,28.62,18.13,0.31
2019-12-12,22.13,28.62,17.36,0.0
2019-12-13,21.4,28.46,14.87,0.0
2019-12-14,24.12,30.56,18.71,0.0
2019-12-15,24.7,30.65,19.26,0.0
2019-12-16,23.7,29.24,19.0,0.0
2019-12-17,22.99,27.47,17.82,0.0
2019-12-18,23.34,28.63,18.03,0.05
2019-12-19,23.38,28.48,19.54,0.06
2019-12-20,20.84,26.87,16.76,0.04
2019-12-21,19.74,26.33,14.15,0.0
2019-12-22,19.85,26.05,14.26,0.0
2019-12-23,19.72,25.9,15.45,0.0
2019-12-24,19.63,26.51,13.59,0.0
2019-12-25,19.45,26.39,13.89,0.0
2019-12-26,18.95,25.9,13.65,0.0
2019-12-27,19.7,26.93,13.34,0.0
2019-12-28,21.03,27.21,16.84,0.01
2019-12-29,20.3,27.78,13.7,0.01
2019-12-30,20.54,28.36,14.21,0.0
2019-12-31,19.9,27.05,13.85,0.0
2020-01-01,20.31,27.71,13.48,0.0
2020-01-02,22.21,28.83,17.42,0.0
2020-01-03,23.18,30.1,17.83,0.0
2020-01-04,21.59,28.2,15.2,0.0
2020-01-05,21.51,28.04,15.83,0.0
2020-01-06,21.6,27.4,17.12,0.03
2020-01-07,19.23,26.15,13.97,0.0
2020-01-08,19.16,26.52,11.76,0.0
2020-01-09,20.28,26.63,13.86,0.45
2020-01-10,20.99,25.28,16.62,10.48
2020-01-11,17.84,20.54,14.7,50.15
2020-01-12,14.29,19.07,9.84,2.22
2020-01-13,15.13,21.85,9.0,0.01
2020-01-14,14.5,21.04,9.16,0.0
2020-01-15,13.67,20.14,8.25,7.58
2020-01-16,14.81,21.87,9.0,0.01
2020-01-17,16.08,24.23,8.94,0.0
2020-01-18,17.74,24.5,11.23,0.0
2020-01-19,18.62,25.23,11.95,0.0
2020-01-20,19.03,25.27,12.67,0.0
2020-01-21,17.9,25.16,12.37,0.0
2020-01-22,18.58,26.12,11.56,0.0
2020-01-23,19.77,26.43,13.94,0.0
2020-01-24,19.77,24.8,14.73,0.0
2020-01-25,21.52,27.77,16.34,0.0
2020-01-26,17.36,22.64,10.75,0.0
2020-01-27,15.59,22.69,10.36,0.0
2020-01-28,15.54,23.46,8.89,0.08
2020-01-29,16.98,23.93,9.97,0.08
2020-01-30,17.63,24.18,13.04,0.14
2020-01-31,17.47,25.4,11.33,0.33
2020-02-01,17.83,25.64,10.33,0.0
2020-02-02,19.11,26.15,12.81,0.0
2020-02-03,18.84,25.42,12.88,0.0
2020-02-04,16.39,25.12,8.84,0.0
2020-02-05,18.54,28.01,10.83,0.0
2020-02-06,20.09,29.14,12.97,0.0
2020-02-07,21.05,29.67,14.85,0.0
2020-02-08,20.68,27.78,13.52,0.0
2020-02-09,21.39,28.91,14.43,0.0
2020-02-10,21.08,27.94,15.09,0.0
2020-02-11,21.11,27.46,15.43,0.0
2020-02-12,18.51,24.07,12.56,0.0
2020-02-13,15.96,24.86,7.94,0.0
2020-02-14,18.0,27.21,9.73,0.0
2020-02-15,18.81,29.04,10.38,0.0
2020-02-16,20.32,29.89,11.75,0.0
2020-02-17,21.94,30.58,14.17,0.0
2020-02-18,21.82,31.06,14.31,0.0
2020-02-19,23.04,32.04,13.79,0.0
2020-02-20,23.45,32.01,16.33,0.0
2020-02-21,23.77,30.84,16.63,0.0
2020-02-22,24.86,31.23,18.44,0.0
2020-02-23,24.99,31.59,18.13,0.0
2020-02-24,25.81,32.92,18.81,0.0
2020-02-25,27.21,34.24,19.65,0.0
2020-02-26,26.07,34.32,18.94,0.0
2020-02-27,22.14,28.91,16.26,0.0
2020-02-28,20.03,28.64,12.04,0.0
2020-02-29,21.78,30.3,13.69,0.0
2020-03-01,23.89,30.92,16.55,0.0
2020-03-02,23.61,30.79,16.14,0.0
2020-03-03,23.45,31.22,16.07,0.0
2020-03-04,18.56,27.53,10.94,0.79
2020-03-05,18.65,27.24,10.94,12.1
2020-03-06,20.33,27.74,12.41,23.33
2020-03-07,22.46,29.39,15.97,0.0
2020-03-08,22.64,30.07,15.26,0.0
2020-03-09,21.55,29.36,14.86,0.0
2020-03-10,20.75,28.9,14.37,0.0
2020-03-11,20.53,28.61,12.11,0.0
2020-03-12,22.72,30.08,15.08,0.0
2020-03-13,24.16,31.87,15.17,0.0
2020-03-14,23.23,30.12,16.65,0.0
2020-03-15,21.82,28.94,17.08,0.0
2020-03-16,22.52,30.28,16.27,0.0
2020-03-17,24.19,31.84,16.85,0.0
2020-03-18,24.75,32.61,17.33,0.0
2020-03-19,24.61,31.94,18.62,0.0
2020-03-20,25.67,30.8,20.81,0.0
2020-03-21,24.8,27.4,22.33,9.24
2020-03-22,24.36,28.19,21.86,15.56
2020-03-23,21.85,27.2,15.33,1.08
2020-03-24,18.77,26.53,11.77,0.02
2020-03-25,19.6,27.57,12.62,0.0
2020-03-26,21.67,30.1,13.98,0.0
2020-03-27,24.76,32.11,16.88,0.0
2020-03-28,25.28,32.69,18.44,0.0
2020-03-29,24.78,31.74,18.78,0.0
2020-03-30,24.46,31.78,19.45,0.61
2020-03-31,23.25,32.39,14.76,0.0
2020-04-01,24.66,34.78,14.42,0.0
2020-04-02,27.03,36.18,18.06,0.0
2020-04-03,28.59,36.85,19.89,0.0
2020-04-04,30.35,38.31,21.26,0.0
2020-04-05,31.18,37.63,25.52,0.0
2020-04-06,29.8,38.33,22.91,0.0
2020-04-07,27.39,37.22,17.34,0.0
2020-04-08,30.51,39.46,23.25,0.0
2020-04-09,32.2,41.24,24.04,0.0
2020-04-10,31.29,39.49,23.32,0.0
2020-04-11,30.53,38.04,24.68,0.0
2020-04-12,28.54,34.83,22.29,0.0
2020-04-13,27.02,32.38,22.27,0.0
2020-04-14,27.71,32.96,22.08,0.0
2020-04-15,27.99,32.74,22.93,0.48
2020-04-16,27.2,31.69,23.3,0.57
2020-04-17,27.95,34.84,21.67,0.02
2020-04-18,28.8,37.02,20.35,0.0
2020-04-19,31.41,38.85,23.03,0.0
2020-04-20,31.39,38.08,25.0,0.0
2020-04-21,31.37,37.76,25.02,0.0
2020-04-22,31.23,38.12,25.1,0.15
2020-04-23,31.1,37.69,25.11,0.15
2020-04-24,32.65,40.21,26.33,0.0
2020-04-25,32.86,41.06,25.43,0.0
2020-04-26,34.11,42.4,25.93,0.0
2020-04-27,35.59,42.76,28.67,0.0
2020-04-28,34.36,42.35,26.64,0.28
2020-04-29,35.38,42.33,28.41,0.09
2020-04-30,34.71,41.76,27.97,0.01
2020-05-01,34.32,41.45,26.86,0.0
2020-05-02,34.46,41.33,27.71,0.0
2020-05-03,34.23,41.0,26.71,0.0
2020-05-04,34.3,41.21,26.76,0.0
2020-05-05,35.01,42.06,28.07,0.0
2020-05-06,35.48,42.96,28.39,0.0
2020-05-07,36.26,44.18,29.18,0.0
2020-05-08,35.26,43.43,27.63,0.0
2020-05-09,32.98,42.37,23.53,0.0
2020-05-10,35.27,44.99,25.69,0.0
2020-05-11,36.38,44.72,29.63,0.0
2020-05-12,33.16,41.92,25.28,0.0
2020-05-13,28.81,38.19,20.21,0.0
2020-05-14,29.89,40.22,18.86,0.0
2020-05-15,32.88,40.66,23.87,0.0
2020-05-16,33.74,40.69,25.52,0.0
2020-05-17,34.48,41.69,26.18,0.0
2020-05-18,35.08,42.33,26.62,0.0
2020-05-19,36.01,43.01,28.15,0.0
2020-05-20,36.48,43.91,31.1,0.0
2020-05-21,36.55,44.25,29.0,0.0
2020-05-22,36.3,44.11,29.05,0.0
2020-05-23,34.7,41.83,26.96,0.0
2020-05-24,34.81,41.91,27.34,0.01
2020-05-25,35.3,41.61,28.7,0.34
2020-05-26,35.1,41.31,28.15,0.87
2020-05-27,35.32,41.73,27.88,0.03
2020-05-28,37.03,43.37,29.33,0.0
2020-05-29,37.24,42.99,31.07,0.0
2020-05-30,36.63,43.09,29.92,0.01
2020-05-31,35.69,42.53,29.01,0.33
2020-06-01,36.0,42.51,29.62,0.07
2020-06-02,36.9,44.36,29.25,0.0
2020-06-03,37.69,45.63,30.22,0.0
2020-06-04,38.6,47.64,28.98,0.0
2020-06-05,40.5,48.89,32.03,0.0
2020-06-06,40.66,49.43,32.33,0.0
2020-06-07,39.18,48.53,29.35,0.0
2020-06-08,38.43,46.14,29.03,0.0
2020-06-09,38.6,46.22,30.21,0.43
2020-06-10,38.7,45.9,31.02,0.59
2020-06-11,38.62,46.54,31.23,0.59
2020-06-12,39.06,47.21,31.19,0.0
2020-06-13,40.35,48.43,31.62,0.0
2020-06-14,40.82,47.86,32.9,0.0
2020-06-15,41.25,48.17,34.28,0.0
2020-06-16,40.45,49.13,32.53,0.0
2020-06-17,41.16,49.43,32.17,0.0
2020-06-18,40.55,48.04,33.64,0.0
2020-06-19,38.31,44.97,31.17,0.0
2020-06-20,39.07,46.65,31.15,0.0
2020-06-21,38.69,46.28,31.77,0.0
2020-06-22,36.62,44.21,29.42,0.0
2020-06-23,35.13,43.09,26.15,0.0
2020-06-24,37.35,44.72,29.64,0.0
2020-06-25,38.96,46.62,31.48,0.0
2020-06-26,38.81,46.5,31.51,0.0
2020-06-27,37.78,44.61,30.78,0.0
2020-06-28,38.06,44.89,30.66,0.0
2020-06-29,39.56,46.13,33.37,0.4
2020-06-30,39.4,45.8,32.73,0.09
2020-07-01,39.21,45.44,33.71,0.0
2020-07-02,37.29,44.42,31.86,0.0
2020-07-03,38.03,45.18,30.97,0.0
2020-07-04,39.59,46.76,32.19,0.0
2020-07-05,39.8,45.58,33.87,0.0
2020-07-06,40.45,48.45,32.27,0.01
2020-07-07,39.09,47.01,29.81,0.14
2020-07-08,40.82,48.01,32.11,0.15
2020-07-09,38.16,43.85,32.06,0.0
2020-07-10,39.21,45.09,32.61,0.02
2020-07-11,40.61,47.69,32.75,0.0
2020-07-12,41.1,47.6,34.06,0.0
2020-07-13,40.43,47.24,32.93,0.51
2020-07-14,39.73,46.11,32.03,0.51
2020-07-15,39.42,46.16,31.49,0.0
2020-07-16,39.76,46.0,32.83,0.0
2020-07-17,39.06,46.06,32.23,0.51
2020-07-18,37.24,44.21,30.79,1.42
2020-07-19,37.14,43.86,31.3,0.0
2020-07-20,38.17,45.76,31.56,0.0
2020-07-21,38.49,46.27,31.29,0.32
2020-07-22,36.62,43.75,29.34,0.0
2020-07-23,35.15,41.38,28.1,0.0
2020-07-24,35.67,41.88,29.49,0.0
2020-07-25,35.63,42.28,29.46,0.0
2020-07-26,36.48,42.91,29.87,0.0
2020-07-27,36.39,40.88,31.83,0.0
2020-07-28,36.69,42.0,30.73,0.0
2020-07-29,38.98,45.45,31.94,0.0
2020-07-30,40.62,48.27,33.46,0.0
2020-07-31,40.61,48.09,33.17,0.0
2020-08-01,40.31,47.38,32.99,0.0
2020-08-02,39.96,47.59,32.55,0.0
2020-08-03,39.25,46.65,31.7,0.0
2020-08-04,41.46,48.56,34.64,0.0
2020-08-05,40.96,48.2,33.72,0.0
2020-08-06,41.56,49.58,32.94,0.0
2020-08-07,39.36,45.67,33.09,0.0
2020-08-08,37.23,42.4,32.79,0.0
2020-08-09,35.11,39.91,30.32,0.0
2020-08-10,39.2,46.94,32.67,0.0
2020-08-11,40.16,47.26,33.31,0.0
2020-08-12,39.43,45.68,32.77,0.0
2020-08-13,40.9,47.58,34.32,0.0
2020-08-14,39.68,45.94,33.45,0.0
2020-08-15,40.09,46.94,32.53,0.0
2020-08-16,39.24,45.53,32.24,0.0
2020-08-17,40.72,46.96,34.24,0.01
2020-08-18,41.14,48.0,33.79,0.03
2020-08-19,40.6,46.74,34.64,0.0
2020-08-20,41.24,47.65,34.94,0.0
2020-08-21,41.08,48.14,34.56,0.0
2020-08-22,40.44,46.51,33.61,0.31
2020-08-23,38.29,44.59,31.67,0.62
2020-08-24,38.28,44.05,31.42,0.0
2020-08-25,38.83,44.78,33.53,0.0
2020-08-26,37.07,41.36,31.68,0.24
2020-08-27,36.89,42.68,30.66,5.86
2020-08-28,35.92,42.52,28.56,6.03
2020-08-29,36.89,42.95,30.54,0.93
2020-08-30,36.34,42.17,30.64,3.25
2020-08-31,34.79,42.26,28.93,3.53
2020-09-01,34.55,42.62,27.13,0.0
2020-09-02,34.35,43.13,26.21,0.0
2020-09-03,34.75,43.58,26.32,0.0
2020-09-04,33.93,40.45,26.86,0.0
2020-09-05,33.66,41.3,26.26,0.0
2020-09-06,33.37,41.4,25.59,0.01
2020-09-07,33.81,41.38,26.69,0.0
2020-09-08,34.41,41.63,27.23,0.69
2020-09-09,36.32,44.41,28.79,0.0
2020-09-10,36.38,44.93,28.8,0.0
2020-09-11,36.32,45.24,27.53,0.0
2020-09-12,36.65,45.38,28.45,0.0
2020-09-13,35.86,44.49,28.07,0.0
2020-09-14,35.22,43.78,27.46,0.0
2020-09-15,34.49,42.63,26.49,0.0
2020-09-16,34.42,41.62,27.46,0.0
2020-09-17,33.91,42.18,26.79,0.0
2020-09-18,33.78,42.09,26.39,0.0
2020-09-19,34.12,42.32,26.16,0.0
2020-09-20,34.31,42.59,26.25,0.0
2020-09-21,34.4,42.98,25.74,0.0
2020-09-22,35.28,44.42,26.97,0.0
2020-09-23,35.09,43.84,26.75,0.0
2020-09-24,35.23,42.92,28.16,0.0
2020-09-25,34.31,41.68,27.4,0.0
2020-09-26,33.83,41.52,26.35,0.0
2020-09-27,34.19,41.72,26.68,0.0
2020-09-28,33.72,41.36,26.4,0.0
2020-09-29,32.61,40.07,25.11,0.0
2020-09-30,32.58,40.17,24.14,0.0
2020-10-01,31.45,39.11,24.02,0.14
2020-10-02,33.66,41.8,26.83,0.33
2020-10-03,33.61,41.31,26.04,0.0
2020-10-04,34.11,41.9,26.64,0.0
2020-10-05,33.87,41.78,26.41,0.0
