LABEL,DIA_MM,SLOPE_PMIL,OUR_Q_LS,OUR_V_MS,OUR_DOD,SG_Q_LS,SG_V_MS,SG_DOD,DQ_PCT,DV_PCT
P-1139,500,1.55,52.1,0.691,0.408,,,,,
P-1140,500,1.55,52.1,0.691,0.408,,,,,
P-1141,500,1.55,52.1,0.691,0.408,,,,,
P-1142,500,1.55,52.1,0.691,0.408,,,,,
P-1143,500,1.55,52.09,0.691,0.408,,,,,
P-1144,500,1.55,52.09,0.691,0.408,,,,,
P-1145,500,1.55,52.09,0.691,0.408,,,,,
P-1146,500,1.55,52.09,0.691,0.408,,,,,
P-1147,500,1.55,52.09,0.691,0.408,,,,,
P-1148,500,1.55,52.09,0.691,0.408,,,,,
P-1149,500,1.55,52.09,0.691,0.408,,,,,
P-1150,500,1.55,52.09,0.691,0.408,,,,,
P-1151,400,2.05,47.12,0.753,0.499,,,,,
P-1152,400,2.05,47.12,0.753,0.499,,,,,
P-1153,400,2.05,46.4,0.75,0.494,,,,,
P-1154,400,2.05,46.4,0.75,0.494,,,,,
P-1155,400,2.05,45.87,0.748,0.491,,,,,
P-1156,400,2.05,45.87,0.748,0.491,,,,,
P-1157,400,2.05,43.55,0.738,0.476,,,,,
P-1158,400,2.05,43.55,0.738,0.476,,,,,
P-1159,400,2.05,42.51,0.734,0.469,,,,,
P-1160,400,2.05,41.02,0.727,0.46,,,,,
P-1161,400,2.05,41.02,0.727,0.46,,,,,
P-1162,400,2.05,40.06,0.723,0.454,,,,,
P-1163,400,2.05,40.06,0.723,0.454,,,,,
P-1164,400,2.05,39.77,0.721,0.452,,,,,
P-1165,400,2.05,38.67,0.716,0.445,,,,,
P-1166,400,2.05,37.99,0.713,0.44,,,,,
P-1167,400,2.05,37.97,0.713,0.44,,,,,
P-1168,400,2.05,37.4,0.71,0.436,,,,,
P-1169,400,2.05,37.4,0.71,0.436,,,,,
P-1170,400,2.05,37.4,0.71,0.436,,,,,
P-1171,200,5.0,3.27,0.528,0.274,,,,,
P-1172,200,5.0,3.09,0.52,0.266,,,,,
P-1173,200,5.0,2.98,0.514,0.262,,,,,
P-1174,200,5.0,2.91,0.511,0.258,,,,,
P-1175,200,5.0,2.81,0.505,0.254,,,,,
P-1176,200,5.673,0.43,0.296,0.1,,,,,
P-1177,200,11.98,0.39,0.372,0.08,,,,,
P-1178,200,8.638,0.0,0.034,0.006,,,,,
P-1179,200,18.185,0.0,0.043,0.005,,,,,
P-1180,200,13.69,0.28,0.352,0.067,,,,,
P-1181,200,22.58,0.53,0.512,0.08,,,,,
P-1182,200,5.0,0.64,0.322,0.124,,,,,
P-1183,200,26.229,0.0,0.043,0.004,,,,,
P-1184,200,23.38,0.0,0.055,0.006,,,,,
P-1185,200,22.582,0.0,0.044,0.005,,,,,
P-1186,200,12.93,0.71,0.462,0.104,,,,,
P-1187,200,25.195,0.0,0.038,0.004,,,,,
P-1188,200,5.0,0.53,0.304,0.114,,,,,
P-1189,200,5.0,1.06,0.377,0.158,,,,,
P-1190,200,14.945,0.0,0.041,0.005,,,,,
P-1191,200,11.613,0.0,0.021,0.004,,,,,
P-1192,200,13.801,0.0,0.017,0.003,,,,,
P-1193,200,32.866,0.0,0.045,0.004,,,,,
P-1194,200,12.406,0.21,0.309,0.06,,,,,
P-1195,200,5.0,0.39,0.275,0.099,,,,,
P-1196,200,10.017,0.0,0.035,0.006,,,,,
P-1197,200,5.0,0.18,0.214,0.069,,,,,
P-1198,200,5.0,0.21,0.227,0.075,,,,,
P-1199,200,5.0,0.32,0.258,0.09,,,,,
P-1200,200,5.0,0.39,0.276,0.099,,,,,
P-1201,200,6.661,0.0,0.029,0.006,,,,,
P-1202,200,15.449,0.0,0.037,0.005,,,,,
P-1203,200,5.0,0.0,0.034,0.008,,,,,
P-1204,200,8.711,0.0,0.048,0.008,,,,,
P-1205,200,18.682,0.0,0.04,0.005,,,,,
P-1206,200,5.0,0.04,0.125,0.034,,,,,
P-1207,200,5.0,0.14,0.199,0.062,,,,,
P-1208,200,5.0,0.25,0.238,0.08,,,,,
P-1209,200,18.85,0.0,0.04,0.005,,,,,
P-1210,200,16.566,0.0,0.053,0.006,,,,,
P-1211,200,16.379,0.11,0.271,0.042,,,,,
P-1212,200,13.21,0.14,0.277,0.05,,,,,
P-1213,200,27.553,0.0,0.009,0.002,,,,,
P-1214,200,54.717,0.07,0.353,0.027,,,,,
P-1215,200,5.0,0.11,0.181,0.055,,,,,
P-1216,200,27.221,0.0,0.051,0.005,,,,,
P-1217,200,29.167,0.0,0.045,0.004,,,,,
P-1218,200,55.414,0.0,0.036,0.003,,,,,
P-1219,200,7.538,0.0,0.031,0.006,,,,,
P-1220,200,7.538,0.0,0.041,0.008,,,,,
P-1221,200,18.242,0.0,0.04,0.005,,,,,
P-1222,200,5.0,0.14,0.199,0.062,,,,,
P-1223,200,50.91,0.0,0.052,0.004,,,,,
P-1224,200,5.0,0.18,0.213,0.069,,,,,
P-1225,200,30.35,0.0,0.053,0.005,,,,,
P-1226,200,5.0,0.74,0.338,0.133,,,,,
P-1227,200,39.941,0.0,0.053,0.004,,,,,
P-1228,200,24.186,0.0,0.041,0.004,,,,,
P-1229,200,11.842,0.0,0.019,0.003,,,,,
P-1230,200,10.41,0.0,0.024,0.004,,,,,
P-1231,200,22.167,0.0,0.04,0.004,,,,,
P-1232,200,6.655,0.0,0.026,0.005,,,,,
P-1233,200,5.0,0.25,0.238,0.08,,,,,
P-1234,200,5.0,0.46,0.29,0.107,,,,,
P-1235,200,18.131,0.0,0.04,0.005,,,,,
P-1236,200,13.227,0.0,0.029,0.004,,,,,
P-1237,200,13.395,0.04,0.174,0.027,,,,,
P-1238,200,15.082,0.0,0.036,0.005,,,,,
P-1239,200,19.143,0.0,0.022,0.003,,,,,
P-1240,200,16.415,0.04,0.186,0.026,,,,,
P-1241,200,18.957,0.0,0.042,0.005,,,,,
P-1242,200,12.564,0.0,0.016,0.003,,,,,
P-1243,200,6.554,0.0,0.024,0.006,,,,,
P-1244,200,6.554,0.0,0.037,0.007,,,,,
P-1245,200,23.622,0.0,0.047,0.005,,,,,
P-1246,200,11.643,0.04,0.167,0.028,,,,,
P-1247,200,8.486,0.0,0.023,0.004,,,,,
P-1248,200,28.295,0.11,0.325,0.037,,,,,
P-1249,200,5.0,0.35,0.267,0.094,,,,,
P-1250,200,9.236,0.0,0.034,0.006,,,,,
P-1251,200,5.0,0.0,0.03,0.007,,,,,
P-1252,200,11.385,0.0,0.03,0.005,,,,,
P-1253,200,5.0,0.07,0.158,0.046,,,,,
P-1254,200,14.693,0.0,0.037,0.005,,,,,
P-1255,200,14.693,0.32,0.258,0.09,,,,,
P-1256,200,14.693,0.67,0.572,0.087,,,,,
P-1257,200,17.347,0.0,0.028,0.004,,,,,
P-1258,200,10.506,0.0,0.034,0.006,,,,,
P-1259,200,6.36,0.28,0.27,0.08,,,,,
P-1260,200,5.0,0.46,0.29,0.107,,,,,
P-1261,200,7.053,0.0,0.027,0.005,,,,,
P-1262,200,21.585,0.14,0.327,0.044,,,,,
P-1263,200,28.887,0.0,0.027,0.006,,,,,
P-1264,200,28.887,0.32,0.595,0.051,,,,,
P-1265,200,5.446,0.0,0.028,0.006,,,,,
P-1266,200,17.462,0.0,0.021,0.003,,,,,
P-1267,200,17.462,0.14,0.303,0.047,,,,,
P-1268,200,18.659,0.0,0.039,0.005,,,,,
P-1269,200,15.835,0.0,0.05,0.006,,,,,
P-1270,200,5.083,0.0,0.027,0.006,,,,,
P-1271,200,5.0,0.0,0.025,0.006,,,,,
P-1272,200,21.174,0.0,0.038,0.004,,,,,
P-1273,200,5.0,0.14,0.198,0.062,,,,,
P-1274,200,39.877,0.0,0.047,0.004,,,,,
P-1275,200,34.454,0.0,0.046,0.004,,,,,
P-1276,200,19.891,0.0,0.039,0.005,,,,,
P-1277,200,5.0,0.04,0.125,0.034,,,,,
P-1278,200,5.0,0.11,0.18,0.055,,,,,
P-1279,200,81.444,0.0,0.037,0.002,,,,,
P-1280,200,54.768,0.0,0.043,0.003,,,,,
P-1281,200,16.653,0.0,0.035,0.005,,,,,
P-1282,200,35.843,0.04,0.242,0.022,,,,,
P-1283,200,5.0,0.25,0.238,0.08,,,,,
P-1284,200,5.0,0.28,0.249,0.085,,,,,
P-1285,200,5.0,0.28,0.249,0.085,,,,,
P-1286,200,5.0,0.28,0.249,0.085,,,,,
P-1287,200,6.343,0.0,0.028,0.007,,,,,
P-1288,200,14.085,0.0,0.039,0.005,,,,,
P-1289,200,21.47,0.0,0.035,0.004,,,,,
P-1290,200,14.806,0.11,0.261,0.043,,,,,
P-1291,200,36.208,0.0,0.046,0.004,,,,,
P-1292,200,40.733,0.0,0.047,0.004,,,,,
P-1293,200,29.539,0.0,0.027,0.003,,,,,
P-1294,200,18.931,0.0,0.036,0.005,,,,,
P-1295,200,33.59,0.0,0.029,0.003,,,,,
P-1296,200,17.277,0.04,0.189,0.025,,,,,
P-1297,200,30.513,0.0,0.043,0.004,,,,,
P-1298,200,24.763,0.0,0.037,0.004,,,,,
P-1299,200,32.841,0.0,0.036,0.003,,,,,
P-1300,200,37.148,0.0,0.045,0.004,,,,,
P-1301,200,5.0,0.14,0.198,0.062,,,,,
P-1302,200,30.739,0.0,0.043,0.004,,,,,
P-1303,200,16.427,0.0,0.021,0.003,,,,,
P-1304,200,21.47,0.0,0.023,0.003,,,,,
P-1305,200,21.18,0.0,0.037,0.004,,,,,
P-1306,200,28.569,0.0,0.02,0.003,,,,,
P-1307,200,52.501,0.0,0.06,0.004,,,,,
P-1308,200,51.545,0.0,0.058,0.004,,,,,
P-1309,200,38.873,0.0,0.027,0.003,,,,,
P-1310,200,5.0,0.0,0.019,0.005,,,,,
P-1311,200,6.674,0.07,0.174,0.043,,,,,
P-1312,200,5.0,0.07,0.157,0.046,,,,,
P-1313,200,13.138,0.0,0.034,0.006,,,,,
P-1314,200,45.835,0.0,0.06,0.004,,,,,
P-1315,200,23.618,0.0,0.021,0.004,,,,,
P-1316,200,23.618,0.07,0.29,0.03,,,,,
P-1317,200,7.13,0.0,0.029,0.006,,,,,
P-1318,200,10.756,0.0,0.032,0.005,,,,,
P-1319,200,11.992,0.0,0.033,0.005,,,,,
P-1320,200,6.197,0.0,0.025,0.005,,,,,
P-1321,200,5.0,0.0,0.022,0.005,,,,,
P-1322,200,9.031,0.0,0.03,0.005,,,,,
P-1323,200,5.0,0.0,0.028,0.007,,,,,
P-1324,200,16.544,0.0,0.028,0.007,,,,,
P-1325,200,5.25,0.0,0.028,0.006,,,,,
P-1326,200,5.0,0.0,0.028,0.007,,,,,
P-1327,200,28.853,0.0,0.049,0.005,,,,,
P-1328,200,18.64,0.0,0.034,0.004,,,,,
P-1329,200,5.0,0.07,0.158,0.046,,,,,
P-1330,200,34.595,0.0,0.036,0.003,,,,,
P-1331,200,30.807,0.11,0.335,0.036,,,,,
P-1332,200,11.343,0.0,0.032,0.005,,,,,
P-1333,200,11.372,0.0,0.032,0.006,,,,,
P-1334,200,11.372,0.74,0.337,0.133,,,,,
P-1335,200,11.372,1.24,0.641,0.122,,,,,
P-1336,200,19.843,0.0,0.038,0.004,,,,,
P-1337,200,11.113,0.0,0.033,0.005,,,,,
P-1338,200,40.994,0.0,0.046,0.004,,,,,
P-1339,200,9.371,0.0,0.031,0.005,,,,,
P-1340,200,5.0,0.0,0.034,0.008,,,,,
P-1341,200,8.945,0.14,0.243,0.054,,,,,
P-1342,200,10.239,0.36,0.342,0.08,,,,,
P-1343,200,5.0,0.57,0.31,0.117,,,,,
P-1344,200,5.0,0.6,0.316,0.121,,,,,
P-1345,200,23.753,0.0,0.034,0.004,,,,,
P-1346,200,35.399,0.0,0.039,0.004,,,,,
P-1347,200,25.01,0.0,0.04,0.004,,,,,
P-1348,200,10.147,0.0,0.033,0.005,,,,,
P-1349,200,25.323,0.0,0.036,0.004,,,,,
P-1350,200,5.0,0.11,0.18,0.055,,,,,
P-1351,200,12.267,0.0,0.039,0.006,,,,,
P-1352,200,5.834,0.0,0.02,0.005,,,,,
P-1353,200,5.834,0.14,0.198,0.062,,,,,
P-1354,200,23.838,0.0,0.032,0.004,,,,,
P-1355,200,7.516,0.0,0.027,0.005,,,,,
P-1356,200,19.925,0.0,0.038,0.004,,,,,
P-1357,200,23.522,0.07,0.266,0.032,,,,,
P-1358,200,14.279,0.0,0.034,0.005,,,,,
P-1359,200,5.0,0.0,0.02,0.005,,,,,
P-1360,200,10.557,0.11,0.233,0.046,,,,,
P-1361,200,5.0,0.11,0.18,0.055,,,,,
P-1362,200,16.93,0.0,0.01,0.003,,,,,
P-1363,200,16.751,0.0,0.035,0.004,,,,,
P-1364,200,12.837,0.0,0.038,0.006,,,,,
P-1365,200,29.507,0.0,0.059,0.005,,,,,
P-1366,200,5.0,0.46,0.29,0.107,,,,,
P-1367,200,25.885,0.0,0.042,0.004,,,,,
P-1368,200,5.0,0.14,0.198,0.062,,,,,
P-1369,200,5.0,0.0,0.024,0.006,,,,,
P-1370,200,5.0,0.14,0.198,0.062,,,,,
P-1371,200,5.0,0.0,0.024,0.006,,,,,
P-1372,200,5.0,0.04,0.125,0.034,,,,,
P-1373,200,15.029,0.0,0.037,0.005,,,,,
P-1374,200,15.481,0.0,0.033,0.004,,,,,
P-1375,200,9.348,0.0,0.039,0.007,,,,,
P-1376,200,21.937,0.0,0.042,0.005,,,,,
P-1377,200,21.978,0.0,0.024,0.003,,,,,
P-1378,200,20.005,0.0,0.039,0.005,,,,,
P-1379,200,30.96,0.0,0.043,0.004,,,,,
P-1380,200,9.944,0.0,0.036,0.006,,,,,
P-1381,200,12.471,0.0,0.031,0.005,,,,,
P-1382,200,5.0,0.25,0.238,0.08,,,,,
P-1383,200,5.0,0.0,0.024,0.006,,,,,
P-1384,200,5.0,0.39,0.275,0.099,,,,,
P-1385,200,9.942,0.0,0.019,0.005,,,,,
P-1386,200,24.464,0.0,0.04,0.004,,,,,
P-1387,200,18.082,0.0,0.031,0.004,,,,,
P-1388,200,36.844,0.07,0.309,0.029,,,,,
P-1389,200,7.914,0.0,0.029,0.006,,,,,
P-1390,200,28.335,0.21,0.41,0.05,,,,,
P-1391,200,5.0,0.67,0.327,0.127,,,,,
P-1392,200,23.299,0.0,0.04,0.004,,,,,
P-1393,200,17.938,0.0,0.049,0.006,,,,,
P-1394,200,14.326,0.0,0.025,0.004,,,,,
P-1395,200,5.658,0.11,0.188,0.053,,,,,
P-1396,200,17.595,0.0,0.035,0.005,,,,,
P-1397,200,17.595,0.21,0.348,0.056,,,,,
P-1398,200,18.826,0.0,0.037,0.004,,,,,
P-1399,200,11.142,0.04,0.164,0.028,,,,,
P-1400,200,41.284,0.0,0.051,0.004,,,,,
P-1401,200,7.74,0.0,0.032,0.006,,,,,
P-1402,200,5.0,0.0,0.024,0.006,,,,,
P-1403,200,9.585,0.0,0.021,0.004,,,,,
P-1404,200,10.332,0.11,0.231,0.046,,,,,
P-1405,200,5.0,0.32,0.258,0.09,,,,,
P-1406,200,6.842,0.0,0.028,0.006,,,,,
P-1407,200,9.956,0.0,0.036,0.006,,,,,
P-1408,200,9.956,0.32,0.342,0.074,,,,,
P-1409,200,7.058,0.0,0.026,0.005,,,,,
P-1410,200,5.0,0.0,0.03,0.007,,,,,
P-1411,200,5.0,0.32,0.258,0.09,,,,,
P-1412,200,5.0,0.5,0.297,0.11,,,,,
P-1413,200,15.625,0.89,0.53,0.11,,,,,
P-1414,200,5.0,0.92,0.361,0.148,,,,,
