LABEL,DIA_MM,SLOPE_PMIL,OUR_Q_LS,OUR_V_MS,OUR_DOD,SG_Q_LS,SG_V_MS,SG_DOD,DQ_PCT,DV_PCT
P-0990,200,19.725,0.0,0.023,0.003,,,,,
P-0991,200,5.0,1.24,0.395,0.17,,,,,
P-0992,200,5.0,0.15,0.2,0.063,,,,,
P-0993,200,5.0,0.15,0.2,0.063,,,,,
P-0994,200,12.376,0.0,0.037,0.005,,,,,
P-0995,200,5.0,1.06,0.377,0.158,,,,,
P-0996,200,5.0,2.2,0.47,0.225,,,,,
P-0997,200,5.0,2.45,0.486,0.237,,,,,
P-0998,500,1.55,49.76,0.683,0.398,,,,,
P-0999,500,1.55,49.78,0.683,0.398,,,,,
P-1000,400,2.05,40.31,0.724,0.455,,,,,
P-1001,400,2.05,40.4,0.724,0.456,,,,,
P-1002,200,5.0,10.2,0.722,0.506,,,,,
P-1003,200,5.0,10.29,0.724,0.508,,,,,
P-1004,200,5.0,10.39,0.726,0.511,,,,,
P-1005,200,5.0,0.0,0.023,0.006,,,,,
P-1006,200,8.016,0.0,0.033,0.006,,,,,
P-1007,200,5.0,0.6,0.316,0.121,,,,,
P-1008,200,36.041,0.07,0.307,0.029,,,,,
P-1009,200,25.21,0.0,0.04,0.004,,,,,
P-1010,200,7.038,0.39,0.31,0.091,,,,,
P-1011,200,6.074,0.57,0.332,0.112,,,,,
P-1012,200,5.0,3.27,0.528,0.274,,,,,
P-1013,200,5.0,2.17,0.468,0.223,,,,,
P-1014,200,5.571,0.04,0.13,0.033,,,,,
P-1015,200,5.0,6.93,0.653,0.406,,,,,
P-1016,200,5.0,0.67,0.327,0.127,,,,,
P-1017,200,5.0,0.0,0.013,0.004,,,,,
P-1018,200,5.0,0.96,0.365,0.15,,,,,
P-1019,200,5.0,6.87,0.652,0.404,,,,,
P-1020,200,13.305,0.54,0.427,0.091,,,,,
P-1021,200,20.466,0.57,0.506,0.084,,,,,
P-1022,315,2.7,24.74,0.713,0.502,,,,,
P-1023,315,2.7,24.81,0.714,0.503,,,,,
P-1024,200,12.216,0.0,0.038,0.006,,,,,
P-1025,200,5.208,0.82,0.352,0.138,,,,,
P-1026,200,5.0,0.04,0.125,0.034,,,,,
P-1027,200,5.0,0.0,0.022,0.005,,,,,
P-1028,200,5.0,2.34,0.479,0.232,,,,,
P-1029,200,5.0,2.34,0.479,0.232,,,,,
P-1030,200,5.0,3.16,0.523,0.269,,,,,
P-1031,200,7.028,0.0,0.022,0.005,,,,,
P-1032,200,5.0,0.39,0.275,0.099,,,,,
P-1033,200,5.0,0.0,0.02,0.005,,,,,
P-1034,200,5.0,2.31,0.477,0.23,,,,,
P-1035,200,5.0,0.74,0.338,0.133,,,,,
P-1036,200,5.0,0.43,0.283,0.103,,,,,
P-1037,200,5.0,0.53,0.304,0.114,,,,,
P-1038,200,21.91,0.53,0.507,0.081,,,,,
P-1039,200,18.564,0.53,0.479,0.084,,,,,
P-1040,200,5.0,1.53,0.421,0.188,,,,,
P-1041,200,5.0,0.0,0.026,0.006,,,,,
P-1042,200,5.0,0.75,0.338,0.133,,,,,
P-1043,200,18.396,0.0,0.037,0.004,,,,,
P-1044,200,5.0,4.01,0.56,0.304,,,,,
P-1045,200,5.0,4.01,0.56,0.304,,,,,
P-1046,200,22.644,0.0,0.029,0.003,,,,,
P-1047,200,5.0,0.0,0.019,0.005,,,,,
P-1048,200,5.0,3.58,0.542,0.287,,,,,
P-1049,200,22.806,0.0,0.03,0.004,,,,,
P-1050,200,12.301,0.07,0.214,0.037,,,,,
P-1051,200,5.0,0.82,0.348,0.139,,,,,
P-1052,200,5.0,1.03,0.373,0.156,,,,,
P-1053,200,12.275,0.0,0.025,0.004,,,,,
P-1054,200,5.0,0.18,0.213,0.069,,,,,
P-1055,200,5.0,0.78,0.343,0.136,,,,,
P-1056,200,21.334,0.0,0.029,0.004,,,,,
P-1057,200,5.0,0.82,0.347,0.139,,,,,
P-1058,200,5.0,0.0,0.025,0.006,,,,,
P-1059,200,5.0,0.32,0.258,0.09,,,,,
P-1060,200,5.0,0.5,0.297,0.11,,,,,
P-1061,200,5.0,0.96,0.365,0.15,,,,,
P-1062,200,22.411,0.14,0.331,0.044,,,,,
P-1063,200,5.0,0.36,0.267,0.095,,,,,
P-1064,200,5.0,0.57,0.31,0.117,,,,,
P-1065,200,5.0,0.28,0.249,0.085,,,,,
P-1066,200,5.0,0.53,0.304,0.114,,,,,
P-1067,250,3.75,20.97,0.772,0.598,,,,,
P-1068,200,5.0,0.64,0.322,0.124,,,,,
P-1069,250,3.75,19.42,0.759,0.57,,,,,
P-1070,200,5.0,1.99,0.456,0.214,,,,,
P-1071,200,5.0,2.06,0.461,0.218,,,,,
P-1072,200,5.0,0.96,0.365,0.15,,,,,
P-1073,200,11.026,0.0,0.034,0.005,,,,,
P-1074,200,5.576,0.5,0.309,0.107,,,,,
P-1075,200,5.0,0.82,0.348,0.139,,,,,
P-1076,200,6.421,0.0,0.02,0.005,,,,,
P-1077,200,5.0,1.38,0.409,0.179,,,,,
P-1078,200,5.0,0.0,0.019,0.005,,,,,
P-1079,200,5.0,0.0,0.029,0.007,,,,,
P-1080,200,25.78,0.0,0.042,0.004,,,,,
P-1081,200,5.0,1.03,0.373,0.155,,,,,
P-1082,200,30.984,0.0,0.039,0.004,,,,,
P-1083,200,5.0,0.29,0.249,0.085,,,,,
P-1084,200,5.0,0.43,0.283,0.103,,,,,
P-1085,200,5.0,0.18,0.213,0.069,,,,,
P-1086,200,5.0,0.0,0.011,0.003,,,,,
P-1087,200,33.142,0.0,0.041,0.004,,,,,
P-1088,200,5.0,0.46,0.29,0.106,,,,,
P-1089,200,5.0,0.0,0.011,0.003,,,,,
P-1090,200,5.0,0.29,0.249,0.085,,,,,
P-1091,200,5.0,0.68,0.327,0.127,,,,,
P-1092,200,5.0,0.07,0.158,0.046,,,,,
P-1093,200,5.0,2.52,0.49,0.241,,,,,
P-1094,200,5.0,2.73,0.501,0.25,,,,,
P-1095,200,5.0,2.98,0.514,0.262,,,,,
P-1096,200,5.0,13.34,0.77,0.597,,,,,
P-1097,250,3.75,15.76,0.722,0.501,,,,,
P-1098,200,8.601,0.6,0.382,0.106,,,,,
P-1099,200,8.76,0.71,0.404,0.114,,,,,
P-1100,200,5.0,0.0,0.014,0.004,,,,,
P-1101,200,50.077,0.0,0.053,0.004,,,,,
P-1102,200,5.0,2.24,0.472,0.227,,,,,
P-1103,200,5.0,2.52,0.49,0.24,,,,,
P-1104,200,5.0,2.06,0.461,0.218,,,,,
P-1105,200,8.858,0.0,0.014,0.003,,,,,
P-1106,200,20.963,0.46,0.477,0.076,,,,,
P-1107,200,5.0,0.32,0.258,0.09,,,,,
P-1108,200,5.0,0.36,0.267,0.094,,,,,
P-1109,200,5.0,0.0,0.019,0.005,,,,,
P-1110,200,5.0,13.05,0.766,0.589,,,,,
P-1111,200,5.452,0.39,0.284,0.097,,,,,
P-1112,200,5.0,2.66,0.498,0.247,,,,,
P-1113,200,5.0,2.95,0.513,0.26,,,,,
P-1114,200,5.0,3.16,0.523,0.269,,,,,
P-1115,200,5.0,12.97,0.765,0.586,,,,,
P-1116,200,5.0,2.59,0.494,0.244,,,,,
P-1117,200,5.0,2.42,0.483,0.235,,,,,
P-1118,200,24.008,2.52,0.851,0.163,,,,,
P-1119,200,5.0,0.0,0.023,0.006,,,,,
P-1120,200,11.725,0.0,0.022,0.004,,,,,
P-1121,200,13.369,0.99,0.52,0.121,,,,,
P-1122,200,7.418,1.45,0.477,0.167,,,,,
P-1123,200,22.492,0.0,0.039,0.004,,,,,
P-1124,200,26.218,0.39,0.487,0.067,,,,,
P-1125,200,31.766,0.14,0.373,0.041,,,,,
P-1126,200,12.492,0.0,0.036,0.005,,,,,
P-1127,200,10.383,0.0,0.035,0.006,,,,,
P-1128,200,37.461,0.07,0.312,0.029,,,,,
P-1129,200,5.0,0.18,0.214,0.069,,,,,
P-1130,200,10.984,0.36,0.351,0.078,,,,,
P-1131,200,18.916,0.36,0.422,0.069,,,,,
P-1132,200,5.0,0.39,0.275,0.099,,,,,
P-1133,200,5.0,0.46,0.291,0.107,,,,,
P-1134,200,5.0,1.81,0.444,0.204,,,,,
P-1135,200,5.0,0.28,0.249,0.085,,,,,
P-1136,200,10.186,0.29,0.318,0.072,,,,,
P-1137,200,5.0,0.36,0.267,0.094,,,,,
P-1138,200,16.135,0.0,0.028,0.004,,,,,
P-1139,200,5.0,1.99,0.456,0.214,,,,,
P-1140,200,5.0,1.99,0.456,0.214,,,,,
P-1141,200,5.0,2.13,0.466,0.221,,,,,
P-1142,200,5.0,2.42,0.483,0.236,,,,,
P-1143,200,6.538,0.5,0.326,0.104,,,,,
P-1144,200,5.273,0.0,0.02,0.005,,,,,
P-1145,200,21.044,0.0,0.042,0.005,,,,,
P-1146,200,9.436,0.0,0.044,0.007,,,,,
P-1147,200,9.025,0.0,0.035,0.006,,,,,
P-1148,200,32.894,0.11,0.343,0.036,,,,,
P-1149,200,12.811,0.0,0.033,0.005,,,,,
P-1150,200,9.009,0.0,0.019,0.004,,,,,
P-1151,200,42.214,0.0,0.042,0.003,,,,,
P-1152,200,11.641,0.0,0.013,0.003,,,,,
P-1153,200,24.096,0.0,0.016,0.002,,,,,
P-1154,200,40.634,0.0,0.031,0.003,,,,,
P-1155,200,22.632,0.0,0.044,0.005,,,,,
P-1156,200,12.927,0.71,0.462,0.104,,,,,
P-1157,200,5.456,0.0,0.01,0.003,,,,,
P-1158,200,5.0,0.0,0.023,0.006,,,,,
P-1159,200,19.568,0.0,0.046,0.005,,,,,
P-1160,200,5.0,0.04,0.126,0.034,,,,,
P-1161,200,5.55,0.0,0.029,0.007,,,,,
P-1162,200,7.67,0.0,0.044,0.008,,,,,
P-1163,200,11.76,0.0,0.058,0.008,,,,,
P-1164,200,9.995,0.0,0.062,0.01,,,,,
P-1165,200,5.0,0.0,0.012,0.004,,,,,
P-1166,200,27.568,0.0,0.009,0.002,,,,,
P-1167,200,54.706,0.07,0.353,0.027,,,,,
P-1168,200,5.0,0.11,0.181,0.055,,,,,
P-1169,200,5.0,0.0,0.021,0.005,,,,,
P-1170,200,40.1,0.0,0.053,0.004,,,,,
P-1171,200,18.849,0.0,0.04,0.005,,,,,
P-1172,200,16.566,0.0,0.053,0.006,,,,,
P-1173,200,16.378,0.11,0.271,0.042,,,,,
P-1174,200,13.21,0.14,0.277,0.05,,,,,
P-1175,200,6.003,0.0,0.018,0.004,,,,,
P-1176,200,47.331,0.0,0.043,0.003,,,,,
P-1177,200,15.837,0.0,0.025,0.004,,,,,
P-1178,200,27.16,0.0,0.032,0.003,,,,,
P-1179,200,5.0,0.0,0.01,0.003,,,,,
P-1180,200,35.615,0.0,0.018,0.002,,,,,
P-1181,200,66.104,0.0,0.043,0.003,,,,,
P-1182,200,65.029,0.0,0.021,0.002,,,,,
P-1183,200,7.775,0.0,0.031,0.006,,,,,
P-1184,200,7.308,0.0,0.041,0.008,,,,,
P-1185,200,9.231,0.0,0.027,0.005,,,,,
P-1186,200,5.0,0.0,0.03,0.007,,,,,
P-1187,200,26.6,0.0,0.028,0.003,,,,,
P-1188,200,59.58,0.0,0.02,0.002,,,,,
P-1189,200,31.227,0.0,0.031,0.003,,,,,
P-1190,200,45.84,0.0,0.031,0.003,,,,,
P-1191,200,31.978,0.0,0.017,0.002,,,,,
P-1192,200,49.674,0.0,0.018,0.002,,,,,
P-1193,200,39.212,0.0,0.018,0.002,,,,,
P-1194,200,16.112,0.0,0.014,0.002,,,,,
P-1195,200,78.166,0.0,0.055,0.003,,,,,
P-1196,200,8.0,0.0,0.008,0.002,,,,,
P-1197,200,54.425,0.0,0.04,0.003,,,,,
P-1198,200,20.876,0.0,0.015,0.002,,,,,
P-1199,200,50.893,0.0,0.052,0.004,,,,,
P-1200,200,5.0,0.18,0.213,0.069,,,,,
P-1201,200,7.978,0.0,0.022,0.004,,,,,
P-1202,200,7.078,0.0,0.011,0.003,,,,,
P-1203,200,13.463,0.0,0.013,0.003,,,,,
P-1204,200,13.559,0.0,0.013,0.003,,,,,
P-1205,200,9.046,0.0,0.026,0.005,,,,,
P-1206,200,6.243,0.0,0.027,0.006,,,,,
P-1207,200,14.621,0.0,0.049,0.006,,,,,
P-1208,200,9.914,0.0,0.034,0.006,,,,,
P-1209,200,5.0,0.0,0.018,0.005,,,,,
P-1210,200,5.0,0.0,0.01,0.003,,,,,
P-1211,200,28.315,0.0,0.017,0.002,,,,,
P-1212,200,35.868,0.0,0.018,0.002,,,,,
P-1213,200,17.702,0.0,0.034,0.004,,,,,
P-1214,200,6.712,0.0,0.026,0.005,,,,,
P-1215,200,5.0,0.21,0.226,0.075,,,,,
P-1216,200,5.0,0.43,0.283,0.103,,,,,
P-1217,200,5.0,0.0,0.023,0.006,,,,,
P-1218,200,8.593,0.0,0.028,0.005,,,,,
P-1219,200,11.292,0.07,0.208,0.038,,,,,
P-1220,200,34.506,0.0,0.039,0.004,,,,,
P-1221,200,58.121,0.0,0.037,0.003,,,,,
P-1222,200,15.081,0.0,0.036,0.005,,,,,
P-1223,200,11.225,0.0,0.013,0.003,,,,,
P-1224,200,21.108,0.0,0.03,0.004,,,,,
P-1225,200,17.95,0.0,0.012,0.002,,,,,
P-1226,200,16.088,0.0,0.03,0.004,,,,,
P-1227,200,13.871,0.0,0.027,0.004,,,,,
P-1228,200,11.248,0.0,0.026,0.004,,,,,
P-1229,200,38.768,0.0,0.035,0.003,,,,,
P-1230,200,16.417,0.0,0.029,0.004,,,,,
P-1231,200,5.0,0.0,0.016,0.004,,,,,
P-1232,200,19.137,0.0,0.022,0.003,,,,,
P-1233,200,16.416,0.04,0.186,0.026,,,,,
P-1234,200,18.957,0.0,0.042,0.005,,,,,
P-1235,200,17.619,0.0,0.024,0.003,,,,,
P-1236,200,12.56,0.0,0.016,0.003,,,,,
P-1237,200,29.049,0.0,0.028,0.003,,,,,
P-1238,200,5.0,0.0,0.024,0.006,,,,,
P-1239,200,8.459,0.0,0.037,0.007,,,,,
P-1240,200,6.824,0.0,0.021,0.005,,,,,
P-1241,200,12.089,0.0,0.025,0.004,,,,,
P-1242,200,8.0,0.0,0.008,0.002,,,,,
P-1243,200,10.436,0.0,0.023,0.004,,,,,
P-1244,200,23.622,0.0,0.047,0.005,,,,,
P-1245,200,11.641,0.04,0.167,0.028,,,,,
P-1246,200,8.479,0.0,0.023,0.004,,,,,
P-1247,200,28.301,0.11,0.325,0.037,,,,,
P-1248,200,5.0,0.35,0.267,0.094,,,,,
P-1249,200,8.766,0.0,0.019,0.004,,,,,
P-1250,200,15.045,0.0,0.032,0.004,,,,,
P-1251,200,9.236,0.0,0.034,0.006,,,,,
P-1252,200,13.055,0.0,0.013,0.003,,,,,
P-1253,200,5.0,0.0,0.03,0.007,,,,,
P-1254,200,6.787,0.0,0.018,0.004,,,,,
P-1255,200,11.39,0.0,0.03,0.005,,,,,
P-1256,200,5.0,0.07,0.158,0.046,,,,,
P-1257,200,7.364,0.0,0.024,0.005,,,,,
P-1258,200,15.464,0.0,0.033,0.004,,,,,
P-1259,200,12.37,0.0,0.032,0.005,,,,,
P-1260,200,18.716,0.14,0.311,0.046,,,,,
P-1261,200,27.979,0.0,0.035,0.004,,,,,
P-1262,200,12.948,0.0,0.026,0.004,,,,,
P-1263,200,8.0,0.0,0.008,0.002,,,,,
P-1264,200,5.0,0.0,0.027,0.006,,,,,
P-1265,200,57.26,0.32,0.595,0.051,,,,,
P-1266,200,37.179,0.0,0.039,0.003,,,,,
P-1267,200,5.435,0.0,0.028,0.006,,,,,
P-1268,200,17.666,0.0,0.021,0.003,,,,,
P-1269,200,17.39,0.14,0.303,0.047,,,,,
P-1270,200,18.657,0.0,0.039,0.005,,,,,
P-1271,200,16.684,0.0,0.035,0.004,,,,,
P-1272,200,11.092,0.0,0.011,0.002,,,,,
P-1273,200,47.406,0.11,0.386,0.033,,,,,
P-1274,200,5.0,0.0,0.028,0.007,,,,,
P-1275,200,5.0,0.21,0.227,0.075,,,,,
P-1276,200,39.211,0.36,0.542,0.058,,,,,
P-1277,200,14.845,0.43,0.412,0.08,,,,,
P-1278,200,27.638,0.6,0.571,0.081,,,,,
P-1279,200,8.915,0.71,0.407,0.114,,,,,
P-1280,200,50.02,0.75,0.749,0.078,,,,,
P-1281,200,5.0,0.78,0.343,0.136,,,,,
P-1282,200,23.535,0.0,0.042,0.004,,,,,
P-1283,200,21.158,0.0,0.038,0.004,,,,,
P-1284,200,5.0,0.14,0.198,0.062,,,,,
P-1285,200,39.854,0.0,0.047,0.004,,,,,
P-1286,200,13.961,0.0,0.017,0.003,,,,,
P-1287,200,14.727,0.0,0.039,0.005,,,,,
P-1288,200,45.093,0.0,0.038,0.003,,,,,
P-1289,200,14.344,0.0,0.024,0.004,,,,,
P-1290,200,34.417,0.0,0.046,0.004,,,,,
P-1291,200,12.536,0.0,0.026,0.004,,,,,
P-1292,200,19.511,0.0,0.015,0.002,,,,,
P-1293,200,42.675,0.0,0.031,0.003,,,,,
P-1294,200,53.666,0.0,0.02,0.002,,,,,
P-1295,200,81.454,0.0,0.037,0.002,,,,,
P-1296,200,54.032,0.0,0.049,0.003,,,,,
P-1297,200,16.656,0.0,0.035,0.005,,,,,
P-1298,200,35.863,0.04,0.242,0.022,,,,,
P-1299,200,5.0,0.25,0.238,0.08,,,,,
P-1300,200,5.0,0.28,0.249,0.085,,,,,
P-1301,200,5.0,0.28,0.249,0.085,,,,,
P-1302,200,16.159,0.0,0.021,0.003,,,,,
P-1303,200,54.698,0.0,0.034,0.003,,,,,
P-1304,200,9.402,0.0,0.022,0.004,,,,,
P-1305,200,5.0,0.0,0.023,0.006,,,,,
P-1306,200,5.0,0.0,0.013,0.004,,,,,
P-1307,200,5.0,0.0,0.021,0.005,,,,,
P-1308,200,6.544,0.0,0.012,0.003,,,,,
P-1309,200,17.273,0.0,0.03,0.004,,,,,
P-1310,200,11.458,0.14,0.263,0.051,,,,,
P-1311,200,43.801,0.0,0.043,0.003,,,,,
P-1312,200,42.834,0.0,0.019,0.002,,,,,
P-1313,200,36.211,0.0,0.046,0.004,,,,,
P-1314,200,24.847,0.0,0.031,0.003,,,,,
P-1315,200,5.0,0.21,0.226,0.075,,,,,
P-1316,200,40.741,0.0,0.047,0.004,,,,,
P-1317,200,49.925,0.0,0.037,0.003,,,,,
P-1318,200,21.442,0.0,0.028,0.003,,,,,
P-1319,200,32.364,0.0,0.038,0.004,,,,,
P-1320,200,28.36,0.0,0.021,0.003,,,,,
P-1321,200,5.0,0.0,0.018,0.005,,,,,
P-1322,200,29.554,0.0,0.027,0.003,,,,,
P-1323,200,58.66,0.0,0.042,0.003,,,,,
P-1324,200,15.609,0.0,0.022,0.003,,,,,
P-1325,200,33.533,0.0,0.033,0.003,,,,,
P-1326,200,18.159,0.0,0.027,0.004,,,,,
P-1327,200,10.471,0.07,0.202,0.038,,,,,
P-1328,200,9.028,0.0,0.01,0.003,,,,,
P-1329,200,19.978,0.0,0.034,0.004,,,,,
P-1330,200,25.054,0.0,0.037,0.004,,,,,
P-1331,200,5.0,0.0,0.019,0.005,,,,,
P-1332,200,17.359,0.0,0.015,0.003,,,,,
P-1333,200,25.996,0.0,0.016,0.002,,,,,
P-1334,200,24.368,0.0,0.016,0.002,,,,,
P-1335,200,32.833,0.0,0.036,0.003,,,,,
P-1336,200,33.804,0.0,0.036,0.003,,,,,
P-1337,200,30.734,0.0,0.043,0.004,,,,,
P-1338,200,24.011,0.0,0.031,0.004,,,,,
P-1339,200,19.696,0.0,0.027,0.003,,,,,
P-1340,200,15.643,0.0,0.015,0.003,,,,,
P-1341,200,5.0,0.0,0.024,0.006,,,,,
P-1342,200,6.081,0.0,0.02,0.005,,,,,
P-1343,200,12.326,0.0,0.031,0.005,,,,,
P-1344,200,21.669,0.0,0.025,0.003,,,,,
P-1345,200,24.905,0.0,0.016,0.002,,,,,
P-1346,200,43.002,0.0,0.017,0.002,,,,,
P-1347,200,44.529,0.04,0.259,0.021,,,,,
P-1348,200,5.0,0.0,0.019,0.005,,,,,
P-1349,200,39.335,0.0,0.041,0.003,,,,,
P-1350,200,26.836,0.0,0.043,0.004,,,,,
P-1351,200,23.325,0.0,0.03,0.003,,,,,
P-1352,200,12.787,0.0,0.016,0.003,,,,,
P-1353,200,20.292,0.0,0.023,0.003,,,,,
P-1354,200,39.701,0.0,0.018,0.002,,,,,
P-1355,200,39.013,0.0,0.018,0.002,,,,,
P-1356,200,36.82,0.0,0.04,0.004,,,,,
P-1357,200,21.181,0.0,0.037,0.004,,,,,
P-1358,200,36.247,0.0,0.04,0.004,,,,,
P-1359,200,18.525,0.0,0.024,0.003,,,,,
P-1360,200,7.808,0.0,0.033,0.006,,,,,
P-1361,200,17.769,0.0,0.015,0.002,,,,,
P-1362,200,5.0,0.0,0.011,0.003,,,,,
P-1363,200,10.621,0.0,0.036,0.006,,,,,
P-1364,200,51.577,0.0,0.058,0.004,,,,,
P-1365,200,7.074,0.0,0.033,0.006,,,,,
P-1366,200,62.338,0.0,0.049,0.003,,,,,
P-1367,200,5.0,0.04,0.125,0.034,,,,,
P-1368,200,11.79,0.0,0.03,0.005,,,,,
P-1369,200,31.731,0.18,0.401,0.045,,,,,
P-1370,200,26.366,0.0,0.027,0.003,,,,,
P-1371,200,50.922,0.0,0.039,0.003,,,,,
P-1372,200,36.752,0.0,0.028,0.003,,,,,
P-1373,200,39.707,0.0,0.032,0.003,,,,,
P-1374,200,41.309,0.0,0.019,0.002,,,,,
P-1375,200,45.811,0.0,0.06,0.004,,,,,
P-1376,200,35.699,0.0,0.018,0.002,,,,,
P-1377,200,10.321,0.0,0.021,0.004,,,,,
P-1378,200,30.217,0.07,0.29,0.03,,,,,
P-1379,200,28.549,0.0,0.026,0.003,,,,,
P-1380,200,29.253,0.0,0.017,0.002,,,,,
P-1381,200,57.115,0.0,0.02,0.002,,,,,
P-1382,200,8.0,0.0,0.008,0.002,,,,,
P-1383,200,23.721,0.0,0.031,0.004,,,,,
P-1384,200,32.907,0.0,0.025,0.003,,,,,
P-1385,200,60.022,0.0,0.041,0.003,,,,,
P-1386,200,14.592,0.0,0.027,0.004,,,,,
P-1387,200,11.013,0.0,0.024,0.004,,,,,
P-1388,200,5.0,0.0,0.012,0.004,,,,,
P-1389,200,15.575,0.0,0.028,0.004,,,,,
P-1390,200,11.996,0.0,0.033,0.005,,,,,
P-1391,200,8.821,0.0,0.012,0.003,,,,,
P-1392,200,17.439,0.0,0.027,0.004,,,,,
P-1393,200,8.702,0.0,0.012,0.003,,,,,
P-1394,200,5.0,0.0,0.015,0.004,,,,,
P-1395,200,13.475,0.0,0.025,0.004,,,,,
P-1396,200,59.324,0.0,0.02,0.002,,,,,
P-1397,200,86.648,0.0,0.022,0.002,,,,,
P-1398,200,68.512,0.0,0.021,0.002,,,,,
P-1399,200,35.391,0.0,0.018,0.002,,,,,
P-1400,200,12.996,0.0,0.013,0.003,,,,,
P-1401,200,19.919,0.0,0.015,0.002,,,,,
P-1402,200,13.634,0.0,0.014,0.003,,,,,
P-1403,200,5.0,0.0,0.028,0.007,,,,,
P-1404,200,11.904,0.0,0.013,0.003,,,,,
P-1405,200,5.395,0.0,0.028,0.006,,,,,
P-1406,200,15.495,0.0,0.033,0.004,,,,,
P-1407,200,12.34,0.0,0.031,0.005,,,,,
P-1408,200,18.004,0.0,0.015,0.002,,,,,
P-1409,200,25.305,0.0,0.016,0.002,,,,,
P-1410,200,21.354,0.0,0.015,0.002,,,,,
P-1411,200,7.259,0.0,0.011,0.003,,,,,
P-1412,200,22.628,0.0,0.029,0.003,,,,,
P-1413,200,56.366,0.0,0.02,0.002,,,,,
P-1414,200,44.943,0.0,0.05,0.004,,,,,
P-1415,200,5.0,0.14,0.198,0.062,,,,,
P-1416,200,5.0,0.14,0.198,0.062,,,,,
P-1417,200,14.236,0.0,0.021,0.003,,,,,
P-1418,200,31.292,0.0,0.039,0.004,,,,,
P-1419,200,28.83,0.0,0.038,0.004,,,,,
P-1420,200,56.332,0.0,0.02,0.002,,,,,
P-1421,200,35.908,0.0,0.018,0.002,,,,,
P-1422,200,10.338,0.0,0.026,0.004,,,,,
P-1423,200,18.635,0.0,0.034,0.004,,,,,
P-1424,200,5.0,0.07,0.158,0.046,,,,,
P-1425,200,5.0,0.0,0.02,0.005,,,,,
P-1426,200,17.714,0.0,0.015,0.002,,,,,
P-1427,200,5.0,0.0,0.01,0.003,,,,,
P-1428,200,31.61,0.0,0.017,0.002,,,,,
P-1429,200,5.0,0.0,0.01,0.003,,,,,
P-1430,200,19.477,0.0,0.032,0.004,,,,,
P-1431,200,33.33,0.0,0.03,0.003,,,,,
P-1432,200,5.0,0.0,0.01,0.003,,,,,
P-1433,200,7.759,0.0,0.011,0.003,,,,,
P-1434,200,16.792,0.0,0.014,0.002,,,,,
P-1435,200,13.365,0.0,0.013,0.003,,,,,
P-1436,200,5.0,0.0,0.014,0.004,,,,,
P-1437,200,5.0,0.0,0.02,0.005,,,,,
P-1438,200,5.121,0.0,0.01,0.003,,,,,
P-1439,200,21.464,0.0,0.031,0.004,,,,,
P-1440,200,5.0,0.0,0.011,0.003,,,,,
P-1441,200,5.387,0.0,0.025,0.006,,,,,
P-1442,200,20.581,0.0,0.034,0.004,,,,,
P-1443,200,5.0,0.0,0.023,0.006,,,,,
P-1444,200,5.0,0.0,0.02,0.005,,,,,
P-1445,200,14.006,0.0,0.024,0.004,,,,,
P-1446,200,34.524,0.0,0.036,0.003,,,,,
P-1447,200,30.826,0.11,0.335,0.036,,,,,
P-1448,200,16.915,0.0,0.025,0.003,,,,,
P-1449,200,15.711,0.0,0.022,0.003,,,,,
P-1450,200,7.867,0.0,0.011,0.003,,,,,
P-1451,200,5.0,0.0,0.01,0.003,,,,,
P-1452,200,10.522,0.0,0.034,0.006,,,,,
P-1453,200,5.0,0.04,0.125,0.034,,,,,
P-1454,200,6.386,0.07,0.172,0.043,,,,,
P-1455,200,8.604,0.0,0.032,0.006,,,,,
P-1456,200,5.0,0.74,0.337,0.133,,,,,
P-1457,200,7.178,0.0,0.008,0.002,,,,,
P-1458,200,19.825,0.0,0.038,0.004,,,,,
P-1459,200,11.839,0.0,0.026,0.004,,,,,
P-1460,200,5.0,0.0,0.01,0.003,,,,,
P-1461,200,5.0,0.0,0.01,0.003,,,,,
P-1462,200,11.844,0.0,0.026,0.004,,,,,
P-1463,200,7.652,0.0,0.018,0.004,,,,,
P-1464,200,5.0,0.0,0.019,0.005,,,,,
P-1465,200,21.869,0.0,0.028,0.003,,,,,
P-1466,200,36.986,0.0,0.034,0.003,,,,,
P-1467,200,33.357,0.0,0.033,0.003,,,,,
P-1468,200,5.98,0.0,0.012,0.003,,,,,
P-1469,200,13.619,0.0,0.027,0.004,,,,,
P-1470,200,5.166,0.0,0.027,0.006,,,,,
P-1471,200,5.0,0.0,0.021,0.005,,,,,
P-1472,200,5.0,0.0,0.022,0.006,,,,,
P-1473,200,10.48,0.0,0.012,0.003,,,,,
P-1474,200,12.666,0.0,0.021,0.003,,,,,
P-1475,200,5.0,0.0,0.019,0.005,,,,,
P-1476,200,17.487,0.0,0.015,0.002,,,,,
P-1477,200,25.158,0.0,0.016,0.002,,,,,
P-1478,200,17.275,0.0,0.014,0.002,,,,,
P-1479,200,11.113,0.0,0.033,0.005,,,,,
P-1480,200,5.0,0.0,0.03,0.007,,,,,
P-1481,200,9.638,0.0,0.026,0.005,,,,,
P-1482,200,7.357,0.0,0.027,0.005,,,,,
P-1483,200,6.065,0.0,0.027,0.006,,,,,
P-1484,200,28.424,0.0,0.037,0.004,,,,,
P-1485,200,34.015,0.0,0.039,0.004,,,,,
