NODE_UID,NODE_KIND,TIER,GRD_M,INV_M,DEPTH_M,DROP_M,DROP_TYPE,VORTEX,MH_DIA,ARRIVING_EDGE
N0016905,junction,main,323.3028259277344,319.26999709979276,4.032828827941614,0.8937683188962637,backdrop,0,1.0,E0016715
N0016690,junction,lateral,353.3034973144531,350.79595677082546,2.5075405436276696,0.8919460612047487,backdrop,0,1.0,E0016485
N0045325,junction,main,436.1219482421875,433.54022859504965,2.581719647137845,0.8912655455750951,backdrop,0,1.0,E0045400
N0008097,junction,lateral,419.1109924316406,416.6595498607553,2.4514425708853196,0.8910566714596939,backdrop,0,1.0,E0008275
N0015047,junction,lateral,337.0988464355469,334.01843823538246,3.0804082001644133,0.891022239087988,backdrop,0,1.0,E0015078
N0033940,junction,lateral,390.1463317871094,387.3132154003547,2.833116386754682,0.8894696427228723,backdrop,0,1.0,E0034108
N0041769,junction,main,424.1895446777344,421.66643002800174,2.5231146497326336,0.8888008373909884,backdrop,0,1.0,E0041622
N0038426,junction,lateral,397.4836730957031,394.5030160208368,2.980657074866315,0.8857350742688368,backdrop,0,1.0,E0038346
N0018751,junction,main,366.8319091796875,364.33767817697714,2.4942310027103645,0.8851732712235503,backdrop,0,1.0,E0018652
N0032029,junction,main,381.90936279296875,379.09792379038356,2.811439002585189,0.8848098818715471,backdrop,0,1.0,E0032337
N0003782,junction,lateral,340.89990234375,337.45877573869836,3.441126605051636,0.8830505214426694,backdrop,0,1.0,E0004174
N0030858,junction,main,373.35845947265625,370.7862768574257,2.572182615230531,0.8824569504897681,backdrop,0,1.0,E0031156
N0036999,junction,main,393.83990478515625,389.53362124659475,4.306283538561502,0.8822989492802549,backdrop,0,1.0,E0037138
N0004462,junction,lateral,317.4739074707031,314.4694272912994,3.0044801794037426,0.8821137636220442,backdrop,0,1.0,E0004787
N0036509,junction,main,394.98809814453125,392.3184798853204,2.6696182592108357,0.8809773752246315,backdrop,0,1.0,E0036725
N0032165,junction,main,365.8227233886719,362.82584079060126,2.996882598070613,0.8806704508373855,backdrop,0,1.0,E0032510
N0042121,junction,lateral,427.9132995605469,425.0342317250923,2.8790678354545776,0.8797526115347409,backdrop,0,1.0,E0041978
N0044341,junction,lateral,435.03631591796875,432.47637572199113,2.5599401959776173,0.8797071392025373,backdrop,0,1.0,E0044448
N0006034,junction,lateral,341.5879821777344,338.45626991047243,3.131712267261946,0.8794302502498681,backdrop,0,1.0,E0006269
N0033223,junction,lateral,365.7849426269531,363.2918392348211,2.4931033921320136,0.8793259724332643,backdrop,0,1.0,E0033527
N0049232,junction,main,496.1564636230469,492.98375747802015,3.172706145026723,0.8792291026790053,backdrop,0,1.0,E0049097
N0012703,junction,lateral,341.07196044921875,336.1077816057225,4.964178843496256,0.8791894001051332,backdrop,0,1.0,E0012912
N0025978,junction,lateral,339.6606750488281,336.89026588249925,2.770409166328875,0.8788329095960421,backdrop,0,1.0,E0026217
N0030945,junction,lateral,378.85467529296875,375.8592169803706,2.9954583125981458,0.8777096611060529,backdrop,0,1.0,E0031240
N0017628,junction,lateral,354.04852294921875,351.61928909639846,2.429233852820289,0.8762026926556814,backdrop,0,1.0,E0017477
N0038722,junction,main,410.6177978515625,408.0828172063331,2.534980645229382,0.8757963899370225,backdrop,0,1.0,E0038660
N0048871,junction,lateral,486.028076171875,483.6010279416614,2.427048230213586,0.8754252777133615,backdrop,0,1.0,E0048728
N0009152,junction,lateral,329.1381530761719,326.7075996236906,2.430553452481263,0.8737509897721907,backdrop,0,1.0,E0009491
N0043872,junction,lateral,427.007568359375,424.5389885120136,2.4685798473614113,0.8730471524331733,backdrop,0,1.0,E0043933
N0013531,junction,main,346.5489196777344,343.4880921636366,3.0608275140977526,0.8716810653319271,backdrop,0,1.0,E0013730
N0004218,chamber,lateral,339.1539306640625,336.73159408136354,2.4223365826989607,0.8707842700356991,backdrop,0,1.0,E0003969
N0007348,junction,lateral,399.23382568359375,396.8025857716007,2.431239911993032,0.8685149112432669,backdrop,0,1.0,E0007905
N0009975,junction,lateral,429.5991516113281,427.1770730797174,2.4220785316107367,0.8680657024789866,backdrop,0,1.0,E0010384
N0031017,junction,main,345.8267517089844,342.2682762823128,3.5584754266715777,0.8672430809165235,backdrop,0,1.0,E0031359
N0013041,junction,lateral,346.417236328125,343.3932496777297,3.0239866503952726,0.8669922594355626,backdrop,0,1.0,E0013249
N0016130,junction,lateral,349.56512451171875,343.44348464214465,6.121639869574096,0.8668044362609635,backdrop,0,1.0,E0016000
N0022452,junction,sub main,380.5372619628906,372.0861353718382,8.4511265910524,0.8649757584967688,backdrop,0,1.0,E0022595
N0040784,junction,main,417.011474609375,414.3359921243938,2.6754824849812167,0.8641267610693149,backdrop,0,1.0,E0040644
