PLOT_ID,CLASS,CAT,Q_ADF_M3D,N_PROP,WHY
1111498,P,domestic,1.079781248,1.456,"nearest chamber 54.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00398 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111503,P,domestic,1.079781248,1.456,"nearest chamber 69.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00397 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111506,P,domestic,1.079781248,1.456,"nearest chamber 82.5 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00409 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111508,P,domestic,1.079781248,1.456,"nearest chamber 61.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00378 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111512,P,domestic,1.079781248,1.456,"nearest chamber 59.0 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00380 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111609,P,domestic,1.079781248,1.456,"nearest chamber 54.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00339 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111622,P,domestic,1.079781248,1.456,"nearest chamber 79.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00340 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111629,B,domestic,1.079781248,1.456,"nearest chamber 61.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00324 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111635,P,domestic,1.079781248,1.456,"nearest chamber 53.6 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00338 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111755,P,domestic,1.079781248,1.456,"nearest chamber 80.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00379 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111769,P,domestic,1.079781248,1.456,"nearest chamber 47.2 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00368 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111821,P,domestic,1.079781248,1.456,"nearest chamber 61.7 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00301 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111857,P,domestic,1.079781248,1.456,"nearest chamber 49.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00305 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111859,P,domestic,1.079781248,1.456,"nearest chamber 79.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00306 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111860,P,domestic,1.079781248,1.456,"nearest chamber 69.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00307 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1111999,P,domestic,1.079781248,1.456,"nearest chamber 53.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00410 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112150,P,domestic,1.079781248,1.456,"nearest chamber 47.8 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00361 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112204,P,domestic,1.079781248,1.456,"nearest chamber 69.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00364 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112205,P,domestic,1.079781248,1.456,"nearest chamber 49.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00363 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112272,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 69.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00192 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112285,P,domestic,1.079781248,1.456,"nearest chamber 66.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00526 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112286,P,domestic,1.079781248,1.456,"nearest chamber 49.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00525 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112365,P,government,5.096377806443639,1.53,"nearest chamber 78.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00496 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112453,P,domestic,1.079781248,1.456,"nearest chamber 57.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00263 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112890,P,domestic,1.079781248,1.456,"nearest chamber 45.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00449 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112891,P,domestic,1.079781248,1.456,"nearest chamber 79.9 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00450 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1112967,P,domestic,1.079781248,1.456,"nearest chamber 52.3 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00463 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113010,P,domestic,1.079781248,1.456,"nearest chamber 81.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00432 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113011,P,domestic,1.079781248,1.456,"nearest chamber 50.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00433 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113200,P,domestic,1.079781248,1.456,"nearest chamber 62.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00447 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113203,P,domestic,1.079781248,1.456,"nearest chamber 82.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00448 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113226,P,domestic,1.079781248,1.456,"nearest chamber 82.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00443 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113308,P,domestic,1.079781248,1.456,"nearest chamber 62.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00524 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113331,P,domestic,1.079781248,1.456,"nearest chamber 53.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00498 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113489,P,domestic,1.079781248,1.456,"nearest chamber 68.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00464 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113502,P,domestic,1.079781248,1.456,"nearest chamber 45.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00480 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113509,P,domestic,1.079781248,1.456,"nearest chamber 47.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00478 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113529,P,domestic,1.079781248,1.456,"nearest chamber 62.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00485 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113581,P,domestic,1.079781248,1.456,"nearest chamber 83.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00458 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113593,P,domestic,1.079781248,1.456,"nearest chamber 70.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00465 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113738,P,domestic,1.079781248,1.456,"nearest chamber 73.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00573 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113743,P,domestic,1.079781248,1.456,"nearest chamber 49.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00578 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113815,P,domestic,1.079781248,1.456,"nearest chamber 74.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00584 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113817,P,domestic,1.079781248,1.456,"nearest chamber 53.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00585 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113818,P,domestic,1.079781248,1.456,"nearest chamber 63.7 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00577 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113850,P,domestic,1.079781248,1.456,"nearest chamber 59.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00581 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113852,P,domestic,1.079781248,1.456,"nearest chamber 62.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00579 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113864,P,domestic,1.079781248,1.456,"nearest chamber 81.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00517 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113989,P,domestic,1.079781248,1.456,"nearest chamber 50.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00502 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1113996,P,domestic,1.079781248,1.456,"nearest chamber 56.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00506 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114132,P,domestic,1.079781248,1.456,"nearest chamber 48.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00518 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114134,P,domestic,1.079781248,1.456,"nearest chamber 82.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00516 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114171,P,domestic,1.079781248,1.456,"nearest chamber 82.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00503 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114181,P,domestic,1.079781248,1.456,"nearest chamber 62.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00512 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114215,P,domestic,1.079781248,1.456,"nearest chamber 62.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00475 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114216,P,domestic,1.079781248,1.456,"nearest chamber 82.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00476 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114353,P,commercial,2.49873626323658,4.434,"nearest chamber 59.6 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00445 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114354,P,commercial,2.49873626323658,4.434,"nearest chamber 58.7 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00457 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114395,P,domestic,1.079781248,1.456,"nearest chamber 61.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00505 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114396,P,domestic,1.079781248,1.456,"nearest chamber 80.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00504 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114586,P,domestic,1.079781248,1.456,"nearest chamber 59.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00514 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114587,P,domestic,1.079781248,1.456,"nearest chamber 65.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00515 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114669,P,domestic,1.079781248,1.456,"nearest chamber 50.0 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00473 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114673,P,domestic,1.079781248,1.456,"nearest chamber 77.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00474 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114812,P,domestic,1.079781248,1.456,"nearest chamber 73.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00545 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114814,P,domestic,1.079781248,1.456,"nearest chamber 68.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00536 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1114936,P,domestic,1.079781248,1.456,"nearest chamber 70.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00291 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115081,B,domestic,1.079781248,1.456,"nearest chamber 50.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00254 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115086,P,domestic,1.079781248,1.456,"nearest chamber 81.0 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00252 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115116,P,domestic,1.079781248,1.456,"nearest chamber 62.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00240 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115514,P,domestic,1.079781248,1.456,"nearest chamber 61.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00275 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115597,P,domestic,1.079781248,1.456,"nearest chamber 77.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00253 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115600,P,domestic,1.079781248,1.456,"nearest chamber 51.6 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00251 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115603,B,domestic,1.079781248,1.456,"nearest chamber 75.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00256 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115604,P,domestic,1.079781248,1.456,"nearest chamber 79.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00255 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115607,P,domestic,1.079781248,1.456,"nearest chamber 66.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00254 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115658,P,domestic,1.079781248,1.456,"nearest chamber 64.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00282 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115685,A,domestic,0.741608,1.0,"nearest chamber 64.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00561 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115811,P,domestic,1.079781248,1.456,"nearest chamber 68.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00370 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1115962,P,domestic,1.079781248,1.456,"nearest chamber 74.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00341 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116110,P,domestic,1.079781248,1.456,"nearest chamber 74.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00336 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116111,B,mixed,7.26734789088473,11.0,"nearest chamber 61.7 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00302 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116135,P,domestic,1.079781248,1.456,"nearest chamber 85.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00323 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116161,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 66.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00348 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116183,P,domestic,1.079781248,1.456,"nearest chamber 48.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00279 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116237,P,domestic,1.079781248,1.456,"nearest chamber 54.5 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00264 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116243,P,domestic,1.079781248,1.456,"nearest chamber 50.0 m away along the tertiary path, over all 6 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00264 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116262,P,domestic,1.079781248,1.456,"nearest chamber 66.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00265 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116292,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 65.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00241 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116294,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 81.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00242 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116468,P,domestic,1.079781248,1.456,"nearest chamber 53.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00346 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116474,P,domestic,1.079781248,1.456,"nearest chamber 61.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00344 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116476,P,domestic,1.079781248,1.456,"nearest chamber 65.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00345 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116480,B,domestic,1.079781248,1.456,"nearest chamber 47.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00343 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116565,P,domestic,1.079781248,1.456,"nearest chamber 50.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00283 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116582,P,domestic,1.079781248,1.456,"nearest chamber 54.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00293 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116743,P,domestic,1.079781248,1.456,"nearest chamber 45.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00367 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116768,P,domestic,1.079781248,1.456,"nearest chamber 50.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00289 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116820,P,domestic,1.079781248,1.456,"nearest chamber 81.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00328 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116835,P,domestic,1.079781248,1.456,"nearest chamber 68.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00329 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116895,P,domestic,1.079781248,1.456,"nearest chamber 63.6 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00281 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1116975,P,domestic,1.079781248,1.456,"nearest chamber 66.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00009 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117068,P,domestic,1.079781248,1.456,"nearest chamber 64.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00490 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117226,P,domestic,1.079781248,1.456,"nearest chamber 78.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00271 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117230,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 74.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00268 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117234,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 67.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00269 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117239,P,domestic,1.079781248,1.456,"nearest chamber 50.9 m away along the tertiary path, over all 6 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00266 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117257,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 67.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00335 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117268,P,domestic,1.079781248,1.456,"nearest chamber 63.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00350 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117275,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 65.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00349 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
