PLOT_ID,SID,Q_AVG_M3D,N_PROP,IN_BND,SET_ID,NAME,SYSTEM,WORKS,BOTH
1205590,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205591,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205592,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205593,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205594,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205595,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205596,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205597,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205598,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205599,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205600,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205601,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205602,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205603,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205604,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205605,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205606,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205607,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205608,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205609,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205610,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205611,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205612,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205613,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205614,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205615,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205616,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205617,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205618,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205619,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205620,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205621,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205622,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205623,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205624,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205625,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205626,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205627,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205628,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205629,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205630,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205631,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205632,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205633,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205634,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205635,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205636,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205637,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205638,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205639,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205640,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205641,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205642,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205643,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205644,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205645,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1205646,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205647,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205648,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1205649,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205650,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205651,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205652,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205653,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205654,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205656,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205657,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205658,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205659,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205660,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205661,143,1.079781248,1.456,1,S143,AL DIREZ,central,central STP,0
1205662,143,1.079781248,1.456,1,S143,AL DIREZ,central,central STP,0
1205663,143,1.079781248,1.456,1,S143,AL DIREZ,central,central STP,0
1205664,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205665,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205666,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205667,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205668,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205669,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205670,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205671,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205672,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205673,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205674,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205675,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205676,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205677,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205678,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205679,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205680,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205681,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205682,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1205683,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205684,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205685,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205686,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205687,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205688,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205689,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205690,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205691,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205692,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205693,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205694,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205695,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205696,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205697,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205698,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205699,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205700,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205701,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205702,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205703,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205704,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205705,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205706,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205707,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205708,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205709,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205710,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205711,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205712,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205713,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205714,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205715,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205716,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205717,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205718,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205719,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205720,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205721,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205722,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205723,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205724,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205725,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205726,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205727,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205728,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1205729,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205730,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205731,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205732,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205733,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205734,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205735,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205736,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205737,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205738,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1205739,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1205740,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205741,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205742,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205743,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205744,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205745,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205746,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205747,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205748,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205749,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205750,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205751,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205752,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205753,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205754,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205755,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205756,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205757,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205758,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205759,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205760,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205761,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205762,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205763,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205764,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205765,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205766,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205767,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205768,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1205769,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205770,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205771,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205772,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205773,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205774,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205775,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205776,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205777,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205778,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205779,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205780,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205781,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205782,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205783,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205784,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205785,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205786,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205787,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205788,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205789,116,2.966432,4.0,1,S116,AL DIREZ,central,central STP,0
1205790,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205791,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205792,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1205793,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1205794,116,6.762479738123355,12.0,1,S116,AL DIREZ,central,central STP,0
1205795,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205796,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205797,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205798,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205799,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205800,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205801,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205802,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205803,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205804,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205805,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205806,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205807,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205808,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205809,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205810,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205811,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1205812,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205813,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205814,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205815,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205816,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205817,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205818,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205819,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205820,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205821,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205822,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205823,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205824,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205825,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205826,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205827,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205828,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205829,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205830,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205831,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205832,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205833,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205834,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205835,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205836,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205837,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205838,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205839,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205840,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205841,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205842,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205843,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205844,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205845,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205846,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205847,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205848,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205849,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205850,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205851,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205852,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205853,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205854,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205855,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205856,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205857,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205858,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205859,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205860,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205861,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205862,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205863,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205864,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205865,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205866,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205867,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205868,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205869,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205870,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205871,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205872,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205873,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205874,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205875,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205876,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205877,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205878,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205879,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205880,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205881,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205882,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205883,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205884,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205885,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205886,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205887,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205888,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205889,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205890,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205891,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205892,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205893,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205894,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205895,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205896,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205897,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205898,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205899,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205900,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205901,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205902,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205903,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205904,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205905,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205906,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205907,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205908,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205909,116,7.416080000000001,10.0,1,S116,AL DIREZ,central,central STP,0
1205910,116,5.83798580644364,2.53,1,S116,AL DIREZ,central,central STP,0
1205911,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205912,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205913,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205914,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205915,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205916,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205917,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205918,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205919,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205920,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205921,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1205922,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205923,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205924,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205925,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205926,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205927,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205928,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205929,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205930,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205931,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205932,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205933,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205934,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205935,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1205936,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205937,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205938,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205939,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205940,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205941,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205942,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205943,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205944,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205945,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205946,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205947,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205948,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205949,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205950,116,5.82970214980105,5.434,1,S116,AL DIREZ,central,central STP,0
1205951,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205952,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205953,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205954,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205955,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205956,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205957,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1205958,116,7.039005886564471,6.0,1,S116,AL DIREZ,central,central STP,0
1205959,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1205960,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205961,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205962,116,1.305147978176946,2.0,1,S116,AL DIREZ,central,central STP,0
1205963,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205964,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205965,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205966,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205967,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205968,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
