EDGE_UID,US_NODE,DS_NODE,TIER,LEN_M,SRC,CONFIDENCE,STAGE,QADF_M3D,N_PROP,QINF_LS,PF,PF_METH,QPK_LS,UPSTR_KM,ON_WADI_M,ON_DUAL_M,CROSS_ID,DN,MATERIAL,SLOPE_LAID,SLOPE_MIN,GRAD_BY,SIZED_BY,CLEAN_BY,TAU_PA,INV_UP,INV_DN,US_DEPTH,DS_DEPTH,COVER_US,COVER_DN,V_PK_MS,DOD_PK,RET_MIN,PAST_CAP,CAP_EXIT,CAP_LEN_M,TIE_TYPE,PACKAGE,PHASE
E0020128,N0020375,N0020376,lateral,19.566660012790692,draft,drafted,s5c_flows,34.0039,40.964,0.001711,3.6221,held,1.427243,0.2053,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.8076120053833,359.70977870531937,4.46310943016357,4.769713482180634,4.21310943016357,4.519713482180634,0.41259122130528736,0.181940026640465,0.7903973312410346,0,,0.0,none,P336,1
E0020129,N0020376,N0020377,lateral,43.754572746565835,draft,drafted,s5c_flows,34.7455,41.964,0.001874,3.6221,held,1.458496,0.2249,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.70977870531937,359.4910058415865,4.769713482180634,5.401114519741611,4.519713482180634,5.151114519741611,0.41532037721217147,0.18385711800752297,1.7558562476622426,0,,0.0,none,P336,1
E0020130,N0020377,N0020378,lateral,67.85547913565574,draft,drafted,s5c_flows,39.5627,49.42,0.002239,3.6221,held,1.660808,0.2686,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.4910058415865,359.15172844590825,5.401114519741611,6.4179431849511275,5.151114519741611,6.1679431849511275,0.43201237131413855,0.1958261047368431,2.6178061725889217,0,,0.0,none,P336,1
E0020131,N0020378,N0020146,lateral,24.888923108884843,draft,drafted,s5c_flows,39.5627,49.42,0.002804,3.6221,held,1.661374,0.3365,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.15172844590825,359.02728383036384,6.4179431849511275,6.479369001667408,6.1679431849511275,6.229369001667408,0.4320568957035582,0.19585859969454972,0.9600943516307001,0,,0.0,none,P336,1
E0020132,N0020379,N0020380,lateral,22.25629844060102,draft,drafted,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,4.769,0.0,W11a-XG02319,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,361.2654724592722,361.1541909670692,1.550842237993436,2.380354931368288,1.300842237993436,2.130354931368288,0.0,0.0,0.0,0,,0.0,none,P345,1
E0020133,N0020380,N0020381,lateral,49.48758799510961,draft,drafted,s5c_flows,4.7226,6.368,0.000185,3.6221,held,0.198167,0.0223,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,361.1541909670692,360.90675302709366,2.380354931368288,2.3152318361875928,2.130354931368288,2.0652318361875928,0.22113011306892327,0.07218588800643991,3.7298996586446362,0,,0.0,none,P345,1
E0020134,N0020381,N0020382,lateral,48.25611356429722,draft,drafted,s5c_flows,8.0272,10.824,0.000598,3.6221,held,0.337117,0.0717,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,360.90675302709366,360.66547245927217,2.3152318361875928,2.4925780778372086,2.0652318361875928,2.2425780778372086,0.262630866554383,0.09211206802144542,3.0623535228613874,0,,0.0,none,P345,1
E0020135,N0020382,N0020383,lateral,24.675501825957934,draft,drafted,s5c_flows,10.1867,13.736,0.001,3.6221,held,0.428054,0.12,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,360.66547245927217,360.54209495014237,2.4925780778372086,2.4253427939982544,2.2425780778372086,2.1753427939982544,0.28346551784546714,0.10288665747310935,1.450823249655944,0,,0.0,none,P345,1
E0020136,N0020383,N0020384,lateral,23.876057113794964,draft,drafted,s5c_flows,11.2665,15.192,0.001206,3.6221,held,0.473527,0.1447,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,360.54209495014237,360.4227146645734,2.4253427939982544,2.423812435035984,2.1753427939982544,2.173812435035984,0.2927097247927624,0.10783519604761985,1.359484333879417,0,,0.0,none,P345,1
E0020137,N0020384,N0020385,lateral,50.00000000003496,draft,drafted,s5c_flows,13.4261,18.104,0.001405,3.6221,held,0.56426,0.1686,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,360.4227146645734,360.1727146645732,2.423812435035984,2.0088038901142795,2.173812435035984,1.7588038901142795,0.3094030327676757,0.11703666581643832,2.6933586457752936,0,,0.0,none,P345,1
E0020138,N0020385,N0020386,lateral,49.999999999975714,draft,drafted,s5c_flows,17.407,23.472,0.001821,3.6221,held,0.731568,0.2186,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,360.1727146645732,359.92271466457333,2.0088038901142795,2.279891536598541,1.7588038901142795,2.029891536598541,0.3356890574367587,0.1322316582620357,2.482456055303269,0,,0.0,none,P345,1
E0020139,N0020386,N0020387,lateral,11.499758852185117,draft,drafted,s5c_flows,20.6464,27.84,0.002238,3.6221,held,0.867786,0.2686,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.92271466457333,359.8652158703124,2.279891536598541,2.3887819324219777,2.029891536598541,2.1387819324219777,0.35403400998941537,0.1433614933507738,0.5413678972315366,0,,0.0,none,P345,1
E0020140,N0020387,N0020161,lateral,77.30928466926503,draft,drafted,s5c_flows,22.8059,30.752,0.002334,3.6221,held,0.958417,0.2801,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.8652158703124,359.4786694469661,2.3887819324219777,1.8088061389714198,2.1387819324219777,1.5588061389714198,0.36510767137677497,0.15029462075228722,3.529063284160417,0,,0.0,none,P345,1
E0020141,N0020388,N0020389,lateral,69.99999999994068,draft,drafted,s5c_flows,4.3664,6.368,0.0,3.6221,held,0.183052,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.68272705078124,359.33272705078156,1.5500000000000114,2.492224121093443,1.3000000000000114,2.242224121093443,0.21546772857913715,0.0696238533646428,5.4145772750241985,0,,0.0,none,P345,1
E0020142,N0020389,N0020390,lateral,70.00000000010884,draft,drafted,s5c_flows,21.4935,32.824,0.000583,3.6221,held,0.901644,0.07,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,359.33272705078156,358.982727050781,2.492224121093443,2.9997863769533524,2.242224121093443,2.7497863769533524,0.3582652147340871,0.1459913003886732,3.256432996249463,0,,0.0,none,P345,1
E0020143,N0020390,N0020193,lateral,8.52054397835762,draft,drafted,s5c_flows,22.5732,34.28,0.001167,3.6221,held,0.947494,0.14,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,358.982727050781,358.94012433088926,2.9997863769533524,3.0546266456732383,2.7497863769533524,2.8046266456732383,0.36381457996606653,0.14947656354117073,0.39033363181653064,0,,0.0,none,P345,1
E0020144,N0020391,N0020193,main,37.723988618995136,draft,provisional,s5c_flows,23.8971,33.664,0.00202,3.6221,held,1.003846,0.2423,0.0,0.0,,200,PVC-U,0.9,0.5,ground,minimum,tractive,1.0,360.77737375805043,360.4378578604795,1.7924504606995697,1.5568931160830175,1.5424504606995697,1.3068931160830175,0.4548903244449623,0.13337451406954165,1.382164248969402,0,,0.0,none,P345,1
E0020145,N0020392,N0020393,lateral,62.26737658611984,draft,drafted,s5c_flows,5.4642,7.368,0.0,3.6221,held,0.229072,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,368.7967983238355,368.4854614409049,1.5556491859301218,3.279064926282615,1.3056491859301218,3.029064926282615,0.23182021551695206,0.07712497188190107,4.476700219842453,0,,0.0,none,P337,1
E0020146,N0020393,N0020394,lateral,42.66439474758704,draft,drafted,s5c_flows,11.9429,16.104,0.000519,3.6221,held,0.501194,0.0623,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,368.4854614409049,368.27213946716694,3.279064926282615,2.8248148785361877,3.029064926282615,2.5748148785361877,0.2980266801309767,0.1107286876726851,2.385938216942909,0,,0.0,none,P337,1
E0020147,N0020394,N0020165,lateral,39.258865344544645,draft,drafted,s5c_flows,13.0226,17.56,0.000874,3.6221,held,0.546817,0.1049,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,368.27213946716694,368.0758451404442,2.8248148785361877,2.269369703305813,2.5748148785361877,2.019369703305813,0.3063519122082453,0.11532915492036264,2.135826140900017,0,,0.0,none,P337,1
E0020148,N0020395,N0020396,sub main,64.76275913833324,draft,drafted,s5c_flows,199.423,303.104,0.028207,3.2209,merrimack,7.462413,3.3849,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,364.67955450283904,364.3557407071474,3.4367479873953357,3.2540310213682346,3.1867479873953357,3.0040310213682346,0.6661928251629945,0.42313545859048163,1.6202205700851455,0,,0.0,none,P345,1
E0020149,N0020396,N0020397,sub main,60.00000000002247,draft,drafted,s5c_flows,199.423,303.104,0.028747,3.2209,merrimack,7.462953,3.4496,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,364.3557407071474,364.05574070714727,3.2540310213682346,3.1259304354308597,3.0040310213682346,2.8759304354308597,0.6662057062551557,0.4231524238423796,1.501037878557852,0,,0.0,none,P345,1
E0020150,N0020397,N0020398,sub main,59.99999999997831,draft,drafted,s5c_flows,199.423,303.104,0.029247,3.2209,merrimack,7.463453,3.5096,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,364.05574070714727,363.75574070714737,3.1259304354308597,2.9785732576963824,2.8759304354308597,2.7285732576963824,0.6662176324436978,0.42316813210277915,1.5010110079669028,0,,0.0,none,P345,1
E0020151,N0020398,N0020399,sub main,17.520445328429556,draft,drafted,s5c_flows,202.6624,307.472,0.029747,3.2146,merrimack,7.569996,3.5696,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,363.75574070714737,363.6681384805052,2.9785732576963824,2.934431099572919,2.7285732576963824,2.684431099572919,0.6687426383783457,0.4265087040739829,0.43665141921949263,0,,0.0,none,P345,1
E0020152,N0020399,N0020204,sub main,26.857124036038332,draft,drafted,s5c_flows,203.7421,308.928,0.029893,3.2125,merrimack,7.605444,3.5871,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,363.6681384805052,363.533852860325,2.934431099572919,2.9324252158468767,2.684431099572919,2.6824252158468767,0.6695756121629333,0.42761726280237433,0.6685111073386131,0,,0.0,none,P345,1
E0020153,N0020400,N0020201,lateral,25.656714734527394,draft,drafted,s5c_flows,0.5635,1.0,0.0,3.6221,held,0.023625,0.0,0.0,0.0,,200,PVC-U,1.6,0.5,cover_min,minimum,tractive,1.0,365.36025718812004,364.9497497523676,1.5671414935205803,1.5729248081792662,1.3171414935205803,1.3229248081792662,0.15909020466120297,0.02155147563095658,2.6878582069383947,0,,0.0,none,P345,1
E0020154,N0020401,N0020402,lateral,69.99999999998664,draft,drafted,s5c_flows,28.8546,11.456,0.0,3.6221,held,1.209658,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,362.7709739834745,362.4209739834746,1.55034559660362,2.571030411056654,1.30034559660362,2.321030411056654,0.3922550650441295,0.16799737187202785,2.97425519931831,0,,0.0,none,P345,1
E0020155,N0020402,N0020403,lateral,69.99999999998664,draft,drafted,s5c_flows,42.8553,32.736,0.000583,3.6221,held,1.797188,0.07,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,362.4209739834746,362.0709739834747,2.571030411056654,3.505167373947188,2.321030411056654,3.255167373947188,0.44242890235160803,0.20351261728770048,2.636958527043218,0,,0.0,none,P345,1
E0020156,N0020403,N0020404,lateral,70.00000000004485,draft,drafted,s5c_flows,48.2542,40.016,0.001167,3.6221,held,2.024108,0.14,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,362.0709739834747,361.72097398347444,3.505167373947188,4.572055801681813,3.255167373947188,4.322055801681813,0.45852151273180486,0.2157279689849349,2.54440987886606,0,,0.0,none,P345,1
E0020157,N0020404,N0020201,lateral,25.889895263117637,draft,drafted,s5c_flows,50.4138,42.928,0.00175,3.6221,held,2.115225,0.21,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,361.72097398347444,361.59152450715885,4.572055801681813,4.9311500533880235,4.322055801681813,4.6811500533880235,0.4646032054864421,0.220455114587427,0.9287457539891766,0,,0.0,none,P345,1
E0020158,N0020405,N0020406,lateral,31.972510848377578,draft,drafted,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,0.0,0.0,,200,PVC-U,0.6,0.5,cover_min,minimum,tractive,1.0,365.4203303571587,365.22849529206843,1.5503727678412815,1.5643513876190696,1.3003727678412815,1.3143513876190696,0.1435394101454237,0.035709615848172255,3.7123963395587496,0,,0.0,none,P345,1
E0020159,N0020406,N0020204,lateral,88.39422589054207,draft,drafted,s5c_flows,6.2058,8.368,0.000266,3.6221,held,0.260428,0.032,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,365.22849529206843,364.7865241626157,1.5643513876190696,1.6797539135561692,1.3143513876190696,1.4297539135561692,0.24166882339250775,0.08179382878356692,6.096099105770607,0,,0.0,none,P345,1
E0020160,N0020407,N0020218,lateral,34.548471711185684,draft,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,1.0,0.5,cover_min,minimum,tractive,1.0,364.9503383699223,364.60485365281045,1.6527805265620827,1.6583909760958022,1.4027805265620827,1.4083909760958022,0.0,0.0,0.0,0,,0.0,none,P345,1
E0020161,N0020408,N0020409,lateral,56.22784589796709,draft,drafted,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,0.0,0.0,,200,PVC-U,0.9,0.5,ground,minimum,tractive,1.0,371.287158203125,370.7811075900433,1.5500000000000114,1.5626118923785839,1.3000000000000114,1.3126118923785839,0.1647024019377812,0.032560131277688614,5.6898427341705275,0,,0.0,none,P345,1
E0020162,N0020409,N0020410,lateral,52.53586867457149,draft,drafted,s5c_flows,1.0798,1.456,0.000469,3.6221,held,0.045736,0.0562,0.0,0.0,,200,PVC-U,0.75,0.5,ground,minimum,tractive,1.0,370.7811075900433,370.387088574984,1.5626118923785839,1.5740320304847728,1.3126118923785839,1.3240320304847728,0.15539143108907316,0.034092205184461793,5.634788257667501,0,,0.0,none,P345,1
E0020163,N0020410,N0020411,lateral,40.00000000002061,draft,drafted,s5c_flows,1.0798,1.456,0.000906,3.6221,held,0.046174,0.1088,0.0,0.0,,200,PVC-U,4.1,0.5,cover_min,minimum,tractive,1.0,370.37013499185343,368.7301349918526,1.5909856136153167,1.5755901058036557,1.3409856136153167,1.3255901058036557,0.275524351549821,0.02336917340067715,2.4196288383114544,0,,0.0,none,P345,1
E0020164,N0020411,N0020412,lateral,40.00000000002061,draft,drafted,s5c_flows,1.6433,2.456,0.00124,3.6221,held,0.070132,0.1488,0.0,0.0,,200,PVC-U,5.05,0.5,cover_min,minimum,tractive,1.0,368.66827856003346,366.6482785600324,1.6374465376227931,1.62451807082698,1.3874465376227931,1.37451807082698,0.3415354888977718,0.026777680780664698,1.9519689412614936,0,,0.0,none,P345,1
E0020165,N0020412,N0020413,lateral,16.23628542739515,draft,drafted,s5c_flows,1.6433,2.456,0.001573,3.6221,held,0.070465,0.1888,0.0,0.0,,200,PVC-U,3.5,0.5,ground,minimum,tractive,1.0,366.6482785600324,366.0800085700736,1.62451807082698,1.5507897697701765,1.37451807082698,1.3007897697701765,0.3027592922560415,0.029123546666782102,0.8937950511999608,0,,0.0,none,P345,1
E0020166,N0020413,N0020218,lateral,61.18709570421538,draft,drafted,s5c_flows,2.7704,4.456,0.001708,3.6221,held,0.117851,0.205,0.0,0.0,,200,PVC-U,2.25,0.5,cover_min,minimum,tractive,1.0,365.9674194068798,364.59070975353495,1.6633789329639512,1.6725348753712979,1.4133789329639512,1.4225348753712979,0.31100264082399987,0.04039944730407577,3.2790233732474907,0,,0.0,none,P345,1
E0020167,N0020414,N0020228,main,83.62309609468478,draft,drafted,s5c_flows,27.7579,43.192,0.003694,3.6221,held,1.167376,0.4433,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,348.5907208563595,348.17260537588606,3.5987627862186287,3.8677083448170606,3.3487627862186287,3.6177083448170606,0.38799584451721536,0.1651522474370491,3.5920958637558478,0,,0.0,none,P368,1
E0020168,N0020415,N0020416,lateral,49.999999999818336,draft,drafted,s5c_flows,13.5566,18.28,0.000869,3.6221,held,0.569197,0.1043,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.50090237969465,350.25090237969556,1.7723825324147242,1.7481820929606897,1.5223825324147242,1.4981820929606897,0.31025427863788935,0.11751511729660089,2.685968867178536,0,,0.0,none,P368,1
E0020169,N0020416,N0020417,lateral,50.00000000020036,draft,drafted,s5c_flows,14.6364,19.736,0.001286,3.6221,held,0.61488,0.1543,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.25090237969556,350.00090237969454,1.7481820929606897,2.026014124211713,1.4981820929606897,1.776014124211713,0.3178895806489924,0.12184708607978015,2.621455323057044,0,,0.0,none,P368,1
E0020170,N0020417,N0020228,lateral,4.589205227717195,draft,drafted,s5c_flows,15.7162,21.192,0.001703,3.6221,held,0.660564,0.2043,0.0,0.0,,200,PVC-U,0.9,0.5,table11,minimum,tractive,1.0,350.00090237969454,349.9595995326451,2.026014124211713,2.080714188058039,1.776014124211713,1.8307141880580389,0.3989166012986381,0.10956517737464808,0.1917362013671295,0,,0.0,none,P368,1
E0020171,N0020418,N0020419,sub main,35.52979186824515,draft,drafted,s5c_flows,4508.4485,5703.736,0.715758,2.2086,merrimack,115.960725,85.891,0.0,0.0,,600,GRP,0.2,0.125,uniform,minimum,velocity,1.0,339.9601514049934,339.8890918212569,11.326988487584742,11.623176245149352,10.676988487584742,10.973176245149352,0.9282481289559235,0.4542488711548234,0.637936322554337,0,,0.0,none,P368,1
E0020172,N0020419,N0020224,sub main,57.133009706322596,draft,drafted,s5c_flows,4509.5283,5705.192,0.716054,2.2085,merrimack,115.985282,85.9265,0.0,0.0,,600,GRP,0.2,0.125,uniform,minimum,velocity,1.0,339.8890918212569,339.77482580184426,11.623176245149352,11.706558475499492,10.973176245149352,11.056558475499491,0.9282978211800457,0.45430400923930514,1.0257665231059776,0,,0.0,none,P368,1
E0020173,N0020420,N0020421,lateral,46.67383157861249,draft,provisional,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,349.4354125091229,349.20204335122986,1.550244229158352,2.171858015957639,1.300244229158352,1.921858015957639,0.13489621704043256,0.037230723305707175,5.766634602834823,0,,0.0,none,P368,1
E0020174,N0020421,N0020224,lateral,92.62350313755994,draft,provisional,s5c_flows,4.3191,5.824,0.000389,3.6221,held,0.181458,0.0467,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,349.20204335122986,348.73892583554203,2.171858015957639,2.742458441801716,1.921858015957639,2.492458441801716,0.21485159224768194,0.06934733089774506,7.185076154860663,0,,0.0,none,P368,1
E0020175,N0020422,N0020233,lateral,70.94743196229214,draft,provisional,s5c_flows,4.8827,6.824,0.0,3.6221,held,0.204694,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.44786376953124,350.0931266097198,1.5500000000000114,3.694532081686475,1.3000000000000114,3.444532081686475,0.2234811673160951,0.07326066353981478,5.29108207896127,0,,0.0,none,P368,1
E0020176,N0020423,N0020233,lateral,43.779372154839876,draft,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,351.0756909224394,350.8567940616652,1.550743403732497,2.930864629741052,1.300743403732497,2.680864629741052,0.0,0.0,0.0,0,,0.0,none,P368,1
E0020177,N0020424,N0020425,lateral,60.0000000000111,draft,drafted,s5c_flows,54.1047,81.84,0.001742,3.6221,held,2.269949,0.209,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,349.04622346458893,348.74622346458887,1.872630295176691,2.4995651096298843,1.622630295176691,2.2495651096298843,0.47449290226391205,0.22827574815270218,2.107513084450707,0,,0.0,none,P368,1
E0020178,N0020425,N0020426,lateral,59.99965587215241,draft,drafted,s5c_flows,57.0059,85.752,0.002242,3.6221,held,2.392073,0.269,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,348.74622346458887,348.4462251852281,2.4995651096298843,2.9281949807875094,2.2495651096298843,2.6781949807875094,0.48194504388507464,0.23428064924946784,2.0749134724463185,0,,0.0,none,P368,1
E0020179,N0020426,N0020229,lateral,16.355724536457682,draft,drafted,s5c_flows,57.7475,86.752,0.002742,3.6221,held,2.423663,0.329,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,348.4462251852281,348.3644465625458,2.9281949807875094,2.8567448437041776,2.6781949807875094,2.6067448437041776,0.4838256232530518,0.23581149699715193,0.563416644013473,0,,0.0,none,P368,1
E0020180,N0020427,N0020428,lateral,50.000000000006665,draft,provisional,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,0.0,0.0,,200,PVC-U,0.55,0.5,cover_min,minimum,tractive,1.0,350.1158069034526,349.8408069034526,1.592658672719267,1.6173534969380512,1.342658672719267,1.3673534969380512,0.13935040108320515,0.03642707506375606,5.980128703295708,0,,0.0,none,P368,1
E0020181,N0020428,N0020429,lateral,49.99999999999702,draft,provisional,s5c_flows,5.3989,7.28,0.000417,3.6221,held,0.226753,0.05,0.0,0.0,,200,PVC-U,0.55,0.5,cover_min,minimum,tractive,1.0,349.73289497182395,349.457894971824,1.7252654285666722,1.7358000965353995,1.4752654285666722,1.4858000965353995,0.2387850948234378,0.07507423252009002,3.4898884034175843,0,,0.0,none,P368,1
E0020182,N0020429,N0020229,lateral,14.80916295164215,draft,provisional,s5c_flows,7.5585,10.192,0.000833,3.6221,held,0.317704,0.1,0.0,0.0,,200,PVC-U,0.55,0.5,uniform,minimum,tractive,1.0,349.457894971824,349.37644457558997,1.7358000965353995,1.8447468306600285,1.4858000965353995,1.5947468306600285,0.26632197623549986,0.08763762199093525,0.9267706180924207,0,,0.0,none,P368,1
E0020183,N0020430,N0020256,main,69.07165181190342,draft,drafted,s5c_flows,47.8495,65.586,0.007542,3.6221,held,2.013518,0.9051,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,343.73200043781026,343.3866421787507,8.861749562189743,9.70143155171803,8.611749562189743,9.45143155171803,0.45780140927610147,0.2151723293081062,2.5146147948416826,0,,0.0,none,P374,1
E0020184,N0020431,N0020432,lateral,89.9999999999984,draft,provisional,s5c_flows,2.1596,2.912,0.0,3.6221,held,0.090534,0.0,0.0,0.0,,200,PVC-U,1.45,0.5,cover_min,minimum,tractive,1.0,350.99114046285297,349.686140462853,1.886697671912657,1.902360513709482,1.636697671912657,1.652360513709482,0.24524841773645487,0.03969508965690802,6.116247410867623,0,,0.0,none,P374,1
E0020185,N0020432,N0020433,lateral,65.13240384918043,draft,provisional,s5c_flows,5.3989,7.28,0.00075,3.6221,held,0.227086,0.09,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,349.686140462853,349.3604784436071,1.902360513709482,3.3610486560022537,1.652360513709482,3.1110486560022537,0.23116502816370402,0.07681841074207399,4.695952812482782,0,,0.0,none,P374,1
E0020186,N0020433,N0020434,lateral,29.867596150830934,draft,provisional,s5c_flows,13.6125,15.104,0.001293,3.6221,held,0.571965,0.1551,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,349.3604784436071,349.21114046285294,3.3610486560022537,4.0224105625376865,3.1110486560022537,3.7724105625376865,0.31072922116297597,0.1177824558866031,1.6020162742255433,0,,0.0,none,P374,1
E0020187,N0020434,N0020256,lateral,42.168574821789576,draft,provisional,s5c_flows,13.6125,15.104,0.001542,3.6221,held,0.572214,0.185,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,349.21114046285294,349.000297588744,4.0224105625376865,4.08777614172476,3.7724105625376865,3.83777614172476,0.31077186430046716,0.11780647287298887,2.261496811962534,0,,0.0,none,P374,1
E0020188,N0020435,N0020258,lateral,44.97516836497461,draft,drafted,s5c_flows,6.7397,3.986,0.0,3.6221,held,0.282545,0.0,43.424,0.0,W11a-XG02320,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,351.56299993831243,351.33812409648755,1.56169488590632,1.7256271242155776,1.31169488590632,1.4756271242155776,0.2481202202623169,0.08491405955027018,3.0210602691863175,0,,0.0,none,P374,1
E0020189,N0020436,N0020266,trunk main,53.44496698736358,main_pipe,drafted,s5c_flows,15144.1614,20052.388,3.662919,1.9074,merrimack,337.987023,439.5503,0.0,0.0,,1000,GRP,0.15,0.075,uniform,minimum,velocity,1.0,369.57533107853186,369.4951636280508,11.26127780818689,10.718795112183557,10.211277808186889,9.668795112183556,1.0754890497273328,0.4212375232949379,0.8282273538863305,0,,0.0,none,P354,1
E0020190,N0020437,N0020438,trunk main,50.000000000109004,main_pipe,drafted,s5c_flows,11684.0253,15289.896,2.069245,1.9682,merrimack,268.231169,248.3093,0.0,0.0,,900,GRP,0.1,0.075,table11,minimum,velocity,1.0,362.8789331243744,362.82893312437426,4.5698278619537405,4.8798986627351155,3.6198278619537403,3.9298986627351153,0.8734819361718984,0.4864136590329162,0.9540361383857546,0,,0.0,none,P382,1
E0020191,N0020438,N0020439,trunk main,49.99999999993644,main_pipe,drafted,s5c_flows,11684.0253,15289.896,2.069661,1.9682,merrimack,268.231586,248.3593,0.0,0.0,,900,GRP,0.1,0.075,table11,minimum,velocity,1.0,362.82893312437426,362.7789331243743,4.8798986627351155,4.896115703750695,3.9298986627351153,3.946115703750695,0.873482267316386,0.4864141048541617,0.954035776699323,0,,0.0,none,P382,1
E0020192,N0020439,N0020440,trunk main,10.000000000021801,main_pipe,drafted,s5c_flows,11684.0253,15289.896,2.070078,1.9682,merrimack,268.232003,248.4093,0.0,0.0,,900,GRP,0.4,0.075,table11,minimum,velocity,1.0,362.7789331243743,362.7389331243742,4.896115703750695,4.883442363907022,3.946115703750695,3.933442363907022,1.463317590827876,0.33028448810085365,0.11389644169639067,0,,0.0,none,P382,1
E0020193,N0020440,N0020441,trunk main,39.99999999986702,main_pipe,drafted,s5c_flows,11684.0253,15289.896,2.070161,1.9682,merrimack,268.232086,248.4193,0.0,0.0,,900,GRP,0.1,0.075,table11,minimum,velocity,1.0,362.7389331243742,362.6989331243744,4.883442363907022,6.302104473281872,3.933442363907022,5.352104473281872,0.8734826643714323,0.4864146394118518,0.7632282744205244,0,,0.0,none,P382,1
E0020194,N0020441,N0020442,trunk main,35.00000000014773,main_pipe,drafted,s5c_flows,11684.0253,15289.896,2.070495,1.9682,merrimack,268.232419,248.4593,0.0,0.0,,900,GRP,0.15,0.075,table11,minimum,velocity,1.0,362.6989331243744,362.64643312437414,6.302104473281872,4.396352520157109,5.352104473281872,3.4463525201571086,1.0179609367724471,0.4324027239601258,0.5730409805167137,0,,0.0,none,P382,1
