Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0000030,N0000030,N0000031,315.722253,315.678361,12.568366,12.466078,10.972947,1200,GRP,0.4,0.075,table11,minimum,1.6261,merrimack,56616.0765,1076.435096,2.068711,0.468628,velocity,trunk main,P06,drafted
E0000031,N0000031,N0000032,315.678361,315.625545,12.466078,13.120487,35.210708,1200,GRP,0.15,0.075,table11,dod,1.6261,merrimack,56616.0765,1076.435187,1.412596,0.638269,velocity,trunk main,P06,drafted
E0000032,N0000032,N0000033,315.625545,315.580688,13.120487,13.143707,14.952355,1200,GRP,0.3,0.075,table11,dod,1.6261,merrimack,56616.0765,1076.435481,1.854169,0.510461,velocity,trunk main,P06,drafted
E0000033,N0000034,N0000035,383.468302,383.02547,12.606833,12.708203,88.566224,200,PVC-U,0.5,0.5,table11,minimum,3.077,merrimack,290.8937,10.705685,0.731021,0.520623,tractive,trunk main,P05,drafted
E0000034,N0000036,N0000037,320.727709,320.682709,12.177839,11.672393,15.0,315,HDPE,0.3,0.27,table11,dod,2.6917,merrimack,878.8644,27.899442,0.764394,0.522564,velocity,trunk main,P04,drafted
E0000035,N0000037,N0000038,320.682709,320.584602,11.672393,12.556023,32.702402,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.899567,0.764395,0.522565,velocity,trunk main,P04,drafted
E0000036,N0000038,N0000039,320.584602,320.542293,12.556023,12.696446,12.088388,315,HDPE,0.35,0.27,table11,minimum,2.6917,merrimack,878.8644,27.899839,0.810582,0.4989,velocity,trunk main,P04,drafted
E0000037,N0000039,N0000040,320.542293,320.462614,12.696446,12.654909,26.559613,315,HDPE,0.3,0.27,cover_max,minimum,2.6917,merrimack,878.8644,27.89994,0.764397,0.52257,velocity,trunk main,P04,drafted
E0000038,N0000040,N0000041,320.462614,320.252615,12.654909,12.792887,69.999599,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.900161,0.764398,0.522572,velocity,trunk main,P04,drafted
E0000039,N0000041,N0000042,320.252615,320.042615,12.792887,12.968921,69.999997,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.900745,0.764402,0.522579,velocity,trunk main,P04,drafted
E0000040,N0000042,N0000043,320.042615,319.832615,12.968921,12.798855,70.0,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.901328,0.764406,0.522585,velocity,trunk main,P04,drafted
E0000041,N0000043,N0000044,319.832615,319.622616,12.798855,12.81168,69.99963,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.901911,0.76441,0.522592,velocity,trunk main,P04,drafted
E0000042,N0000044,N0000045,319.622616,319.522428,12.81168,12.918978,33.395982,315,HDPE,0.3,0.27,table11,minimum,2.6917,merrimack,878.8644,27.902495,0.764414,0.522598,velocity,trunk main,P04,drafted
E0000043,N0000046,N0000047,329.220122,328.960122,5.476106,5.178672,64.999998,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.592121,0.812369,0.633458,velocity,trunk main,P04,drafted
E0000044,N0000047,N0000048,328.960122,328.600122,5.178672,5.778021,89.999931,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.592663,0.812373,0.633468,velocity,trunk main,P04,drafted
E0000045,N0000048,N0000049,328.600122,328.240122,5.778021,6.373586,90.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.593413,0.812378,0.633482,velocity,trunk main,P04,drafted
E0000046,N0000049,N0000050,328.240122,328.200122,6.373586,6.418103,5.0,250,PVC-U,0.8,0.375,table11,minimum,2.7489,merrimack,738.8001,23.594163,1.063322,0.508092,velocity,trunk main,P04,drafted
E0000047,N0000050,N0000051,328.200122,327.880122,6.418103,6.246861,80.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.594205,0.812384,0.633497,velocity,trunk main,P04,drafted
E0000048,N0000051,N0000052,327.880122,327.560122,6.246861,6.482663,80.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.594871,0.812388,0.633509,velocity,trunk main,P04,drafted
E0000049,N0000052,N0000053,327.560122,327.240122,6.482663,6.414449,80.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.595538,0.812393,0.633521,velocity,trunk main,P04,drafted
E0000050,N0000053,N0000054,327.240122,326.920122,6.414449,5.647688,80.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.596205,0.812398,0.633534,velocity,trunk main,P04,drafted
E0000051,N0000054,N0000055,326.920122,326.600122,5.647688,5.816137,80.0,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.596871,0.812402,0.633546,velocity,trunk main,P04,drafted
E0000052,N0000055,N0000045,326.600122,326.548058,5.816137,5.893349,13.016194,250,PVC-U,0.4,0.375,table11,minimum,2.7489,merrimack,738.8001,23.597538,0.812407,0.633558,velocity,trunk main,P04,drafted
E0000053,N0000056,N0000057,325.989124,325.828372,12.579968,12.992154,32.150337,200,PVC-U,0.5,0.5,table11,minimum,3.035,merrimack,325.9308,11.620433,0.745632,0.547212,tractive,trunk main,P01,drafted
E0000054,N0000057,N0000058,325.828372,325.714124,12.992154,13.375354,22.849663,200,PVC-U,0.5,0.5,table11,minimum,3.035,merrimack,325.9308,11.620701,0.745636,0.54722,tractive,trunk main,P01,drafted
E0000055,N0000058,N0000059,325.714124,325.389124,13.375354,12.988806,65.0,200,PVC-U,0.5,0.5,table11,minimum,3.035,merrimack,325.9308,11.620891,0.745639,0.547225,tractive,trunk main,P01,drafted
E0000056,N0000060,N0000061,328.383087,328.223087,10.832856,10.685269,80.0,500,GRP,0.2,0.155,table11,minimum,2.409,merrimack,2198.9791,61.59439,0.793958,0.417237,velocity,trunk main,P01,drafted
E0000057,N0000061,N0000062,328.223087,328.063087,10.685269,10.473992,80.0,500,GRP,0.2,0.155,table11,minimum,2.409,merrimack,2198.9791,61.595057,0.79396,0.41724,velocity,trunk main,P01,drafted
E0000058,N0000062,N0000063,328.063087,327.903087,10.473992,10.645864,80.0,500,GRP,0.2,0.155,table11,minimum,2.409,merrimack,2198.9791,61.595723,0.793962,0.417242,velocity,trunk main,P01,drafted
E0000059,N0000063,N0000059,327.903087,327.85865,10.645864,10.519279,17.774457,500,GRP,0.25,0.155,table11,minimum,2.409,merrimack,2198.9791,61.59639,0.86248,0.392129,velocity,trunk main,P01,drafted
E0000060,N0000064,N0000065,347.19058,346.609222,1.917757,1.559723,24.738634,200,PVC-U,2.35,0.5,ground,minimum,3.6221,held,37.7815,1.587012,0.732529,0.131697,tractive,main,P83,provisional
E0000061,N0000066,N0000065,346.698347,346.339442,1.815783,1.829503,47.853944,200,PVC-U,0.75,0.5,cover_min,minimum,3.6221,held,2.1596,0.090534,0.196036,0.046149,tractive,lateral,P83,provisional
E0000062,N0000067,N0000068,390.182388,390.138537,1.550552,1.554151,7.97293,200,PVC-U,0.55,0.5,cover_min,minimum,3.6221,held,4.6571,0.195236,0.227409,0.07012,tractive,lateral,P212,derived
E0000063,N0000068,N0000069,390.112749,389.873752,1.579939,1.582425,26.555247,200,PVC-U,0.9,0.5,cover_min,minimum,3.6221,held,4.6571,0.195302,0.269379,0.062548,tractive,lateral,P212,derived
E0000064,N0000070,N0000071,412.976293,412.626293,4.530726,5.385578,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.740711,0.438189,0.200364,tractive,sub main,P19,derived
E0000065,N0000071,N0000072,412.626293,412.276293,5.385578,6.648542,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.741295,0.438234,0.200396,tractive,sub main,P19,derived
E0000066,N0000072,N0000073,412.276293,411.851293,6.648542,5.308009,85.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.741878,0.438278,0.200429,tractive,sub main,P19,derived
E0000067,N0000073,N0000074,411.851293,411.435471,5.308009,5.310043,83.164363,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.742586,0.438332,0.200469,tractive,sub main,P19,derived
E0000068,N0000074,N0000075,411.435471,411.185471,5.310043,5.137832,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.743279,0.438384,0.200508,tractive,sub main,P19,derived
E0000069,N0000075,N0000076,411.185471,410.935471,5.137832,5.529433,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.743696,0.438416,0.200531,tractive,sub main,P19,derived
E0000070,N0000076,N0000077,410.935471,410.851629,5.529433,5.579249,16.768564,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.744113,0.438448,0.200555,tractive,sub main,P19,derived
E0000071,N0000077,N0000078,410.851629,410.545867,5.579249,5.42621,61.152389,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.744252,0.438458,0.200562,tractive,sub main,P19,derived
E0000072,N0000078,N0000079,410.545867,410.451293,5.42621,5.437318,18.914684,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.744762,0.438497,0.200591,tractive,sub main,P19,derived
E0000073,N0000079,N0000080,410.451293,410.051293,5.437318,6.268226,80.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.74492,0.438509,0.2006,tractive,sub main,P19,derived
E0000074,N0000080,N0000081,410.051293,410.010663,6.268226,6.262378,5.417421,200,PVC-U,0.75,0.5,table11,minimum,3.6221,held,40.2792,1.745586,0.506001,0.181594,tractive,sub main,P19,derived
E0000075,N0000081,N0000082,410.010663,409.61275,6.262378,4.966413,79.582579,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.745631,0.438563,0.20064,tractive,sub main,P19,derived
E0000076,N0000082,N0000083,409.61275,409.33775,4.966413,6.137592,55.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.746295,0.438613,0.200677,tractive,sub main,P19,derived
E0000077,N0000083,N0000084,409.33775,409.295487,6.137592,6.075851,6.501936,200,PVC-U,0.65,0.5,table11,minimum,3.6221,held,40.2792,1.746753,0.481226,0.188139,tractive,sub main,P19,derived
E0000078,N0000084,N0000085,409.295487,408.977997,6.075851,5.289093,63.498064,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.746807,0.438652,0.200706,tractive,sub main,P19,derived
E0000079,N0000085,N0000086,408.977997,408.768072,5.289093,6.167688,41.9849,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.747336,0.438692,0.200735,tractive,sub main,P19,derived
E0000080,N0000086,N0000087,408.768072,408.568042,6.167688,5.904553,40.006066,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.747686,0.438718,0.200755,tractive,sub main,P19,derived
E0000081,N0000087,N0000088,408.568042,408.353,5.904553,6.490995,43.008464,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.74802,0.438744,0.200774,tractive,sub main,P19,derived
E0000082,N0000088,N0000089,408.353,408.206875,6.490995,6.225254,29.224836,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.748378,0.438771,0.200794,tractive,sub main,P19,derived
E0000083,N0000089,N0000090,408.206875,408.120349,6.225254,6.22804,17.305334,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.748621,0.438789,0.200807,tractive,sub main,P19,derived
E0000084,N0000090,N0000091,408.120349,407.953,6.22804,5.485691,33.46983,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.748766,0.4388,0.200816,tractive,sub main,P19,derived
E0000085,N0000091,N0000092,407.953,407.649576,5.485691,6.467703,60.68466,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.749045,0.438821,0.200831,tractive,sub main,P19,derived
E0000086,N0000092,N0000093,407.649576,407.253,6.467703,7.160117,79.31534,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.74955,0.438859,0.20086,tractive,sub main,P19,derived
E0000087,N0000093,N0000094,407.253,407.179226,7.160117,7.108035,14.754623,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.750211,0.43891,0.200897,tractive,sub main,P19,derived
E0000088,N0000094,N0000095,407.179226,407.078,7.108035,6.519351,20.245377,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.750334,0.438919,0.200903,tractive,sub main,P19,derived
E0000089,N0000095,N0000096,407.078,406.853,6.519351,7.209287,45.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.750503,0.438932,0.200913,tractive,sub main,P19,derived
E0000090,N0000096,N0000097,406.853,406.453,7.209287,6.201663,80.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.750878,0.43896,0.200934,tractive,sub main,P19,derived
E0000091,N0000097,N0000098,406.453,406.35628,6.201663,6.57182,19.343839,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.751545,0.43901,0.200971,tractive,sub main,P19,derived
E0000092,N0000098,N0000099,406.35628,406.05628,6.57182,6.467432,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.751706,0.439023,0.20098,tractive,sub main,P19,derived
E0000093,N0000099,N0000100,406.05628,405.75628,6.467432,7.394171,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.752206,0.43906,0.201008,tractive,sub main,P19,derived
E0000094,N0000100,N0000101,405.75628,405.703,7.394171,7.410587,10.656161,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.752706,0.439098,0.201036,tractive,sub main,P19,derived
E0000095,N0000101,N0000102,405.703,405.533173,7.410587,6.886596,33.96528,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.752795,0.439105,0.201041,tractive,sub main,P19,derived
E0000096,N0000102,N0000103,405.533173,405.297566,6.886596,6.575145,47.121356,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.753078,0.439126,0.201057,tractive,sub main,P19,derived
E0000097,N0000103,N0000104,405.297566,405.256476,6.575145,6.560083,3.913364,200,PVC-U,1.05,0.5,table11,minimum,3.6221,held,40.2792,1.75347,0.570272,0.167655,tractive,sub main,P19,derived
E0000098,N0000104,N0000105,405.256476,404.981476,6.560083,6.958496,55.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.753503,0.439158,0.201081,tractive,sub main,P19,derived
E0000099,N0000105,N0000106,404.981476,404.806121,6.958496,6.226899,35.070926,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.753961,0.439193,0.201107,tractive,sub main,P19,derived
E0000100,N0000106,N0000107,404.806121,404.707285,6.226899,5.720632,19.767237,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.754254,0.439215,0.201123,tractive,sub main,P19,derived
E0000101,N0000107,N0000108,404.707285,404.665991,5.720632,5.607233,5.161837,200,PVC-U,0.8,0.5,table11,minimum,3.6221,held,40.2792,1.754418,0.518418,0.179187,tractive,sub main,P19,derived
E0000102,N0000108,N0000109,404.665991,404.441181,5.607233,5.247448,44.961826,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.754461,0.439231,0.201135,tractive,sub main,P19,derived
E0000103,N0000109,N0000110,404.441181,404.150552,5.247448,4.976005,58.125945,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,40.2792,1.754836,0.439259,0.201156,tractive,sub main,P19,derived
E0000104,N0000111,N0000112,483.18761,482.788472,1.55,1.556102,15.652476,200,PVC-U,2.55,0.5,ground,minimum,3.6221,held,1.0798,0.045267,0.233659,0.025753,tractive,lateral,P185,provisional
E0000105,N0000112,N0000113,482.453091,481.693091,1.891483,1.889764,20.0,200,PVC-U,3.8,0.5,cover_min,minimum,3.6221,held,1.0798,0.045398,0.267078,0.023592,tractive,lateral,P185,provisional
E0000106,N0000114,N0000115,484.166339,484.116339,1.55,1.688135,10.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P185,provisional
E0000107,N0000115,N0000113,483.758636,481.667607,2.045838,1.915248,24.893196,200,PVC-U,8.4,0.5,cover_min,minimum,3.6221,held,0.0,8.3e-05,0.022252,0.001841,tractive,lateral,P185,provisional
E0000108,N0000116,N0000117,392.201677,391.992132,1.833113,1.72906,41.909068,200,PVC-U,0.5,0.5,table11,minimum,3.2443,merrimack,187.8495,7.081551,0.656893,0.411081,tractive,main,P23,provisional
E0000109,N0000118,N0000119,318.246764,318.17202,1.551057,1.554176,9.965878,200,PVC-U,0.75,0.5,cover_min,minimum,3.6221,held,0.7416,0.03109,0.135916,0.028787,tractive,lateral,P245,derived
E0000110,N0000120,N0000121,352.679474,352.371975,7.69339,7.746281,61.499791,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,65.4135,2.752545,0.502374,0.251255,tractive,main,P36,provisional
E0000111,N0000121,N0000122,352.371975,352.149431,7.746281,7.75331,44.508884,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,71.6192,3.01322,0.515905,0.26293,tractive,main,P36,provisional
E0000112,N0000122,N0000123,352.149431,352.107522,7.75331,7.743553,3.991325,200,PVC-U,1.05,0.5,table11,minimum,3.6221,held,71.6192,3.013591,0.671682,0.2182,tractive,main,P36,provisional
E0000113,N0000123,N0000124,352.107522,351.888241,7.743553,7.062839,43.856085,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,72.699,3.058891,0.518182,0.26493,tractive,main,P36,provisional
E0000114,N0000124,N0000125,351.888241,351.670333,7.062839,6.198655,43.581542,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,74.8586,3.149791,0.522637,0.268874,tractive,main,P36,provisional
E0000115,N0000126,N0000127,417.106401,416.920863,3.255934,3.349462,33.734256,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,1.8214,0.08282,0.171122,0.047628,tractive,main,P59,provisional
E0000116,N0000128,N0000129,303.223567,302.998567,11.141911,11.108489,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.026338,0.792821,0.446385,velocity,sub main,P02,drafted
E0000117,N0000129,N0000130,302.998567,302.773567,11.108489,10.65258,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.027088,0.792824,0.44639,velocity,sub main,P02,drafted
E0000118,N0000130,N0000131,302.773567,302.548567,10.65258,10.925981,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.027838,0.792828,0.446394,velocity,sub main,P02,drafted
E0000119,N0000131,N0000132,302.548567,302.323567,10.925981,10.983684,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.028588,0.792831,0.446398,velocity,sub main,P02,drafted
E0000120,N0000132,N0000133,302.323567,302.098567,10.983684,10.760136,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.029338,0.792835,0.446403,velocity,sub main,P02,drafted
E0000121,N0000133,N0000134,302.098567,301.873567,10.760136,10.75006,90.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.030088,0.792838,0.446407,velocity,sub main,P02,drafted
E0000122,N0000134,N0000135,301.873567,301.832515,10.75006,10.801549,11.729259,400,GRP,0.35,0.205,table11,minimum,2.5331,merrimack,1451.939,43.030838,0.898598,0.406036,velocity,sub main,P02,drafted
E0000123,N0000135,N0000136,301.832515,301.613761,10.801549,10.822884,87.5013,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.030935,0.792842,0.446412,velocity,sub main,P02,drafted
E0000124,N0000136,N0000137,301.613761,301.463761,10.822884,10.6696,60.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.031664,0.792846,0.446417,velocity,sub main,P02,drafted
E0000125,N0000137,N0000138,301.463761,301.313761,10.6696,10.628103,60.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.032164,0.792848,0.44642,velocity,sub main,P02,drafted
E0000126,N0000138,N0000139,301.313761,301.269969,10.628103,10.629201,12.512087,400,GRP,0.35,0.205,table11,minimum,2.5331,merrimack,1451.939,43.032664,0.898608,0.406046,velocity,sub main,P02,drafted
E0000127,N0000139,N0000140,301.269969,301.059669,10.629201,10.605401,84.120108,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.032769,0.792851,0.446423,velocity,sub main,P02,drafted
E0000128,N0000140,N0000141,301.059669,300.909669,10.605401,10.693297,60.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.03347,0.792854,0.446427,velocity,sub main,P02,drafted
E0000129,N0000141,N0000142,300.909669,300.759669,10.693297,10.642797,60.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.03397,0.792857,0.44643,velocity,sub main,P02,drafted
E0000130,N0000142,N0000143,300.759669,300.719604,10.642797,10.662415,8.012997,400,GRP,0.5,0.205,table11,minimum,2.5331,merrimack,1451.939,43.03447,1.024827,0.368208,velocity,sub main,P02,drafted
E0000131,N0000143,N0000144,300.719604,300.569604,10.662415,10.785316,60.0,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.034536,0.792859,0.446434,velocity,sub main,P02,drafted
E0000132,N0000144,N0000145,300.569604,300.414011,10.785316,10.899985,62.237313,400,GRP,0.25,0.205,table11,minimum,2.5331,merrimack,1451.939,43.035036,0.792862,0.446436,velocity,sub main,P02,drafted
E0000133,N0000146,N0000147,427.190866,426.274517,1.903921,1.928608,57.271819,200,PVC-U,1.6,0.5,cover_min,minimum,3.6221,held,5.0964,0.213653,0.33776,0.057046,tractive,lateral,P07,provisional
E0000134,N0000147,N0000148,426.274517,426.199517,1.928608,2.023566,15.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,15.2891,0.641437,0.322142,0.124291,tractive,lateral,P07,provisional
E0000135,N0000149,N0000150,417.84547,417.715211,10.908772,10.986327,43.419535,315,HDPE,0.3,0.27,table11,minimum,2.7173,merrimack,812.7617,25.70651,0.749236,0.497657,tractive,sub main,P07,provisional
E0000136,N0000150,N0000151,417.715211,417.565212,10.986327,11.00568,49.999829,315,HDPE,0.3,0.27,table11,minimum,2.7156,merrimack,817.0809,25.826235,0.750099,0.499024,velocity,sub main,P07,provisional
E0000137,N0000151,N0000152,417.565212,417.415212,11.00568,10.927714,50.0,315,HDPE,0.3,0.27,table11,minimum,2.7156,merrimack,817.0809,25.826652,0.750102,0.499029,velocity,sub main,P07,provisional
E0000138,N0000152,N0000148,417.415212,417.371348,10.927714,10.851736,14.621389,315,HDPE,0.3,0.27,table11,minimum,2.7115,merrimack,827.1747,26.105726,0.752096,0.502212,velocity,sub main,P07,provisional
E0000139,N0000153,N0000154,409.234763,409.193603,2.257211,2.220246,5.487955,200,PVC-U,0.75,0.5,table11,minimum,3.6221,held,9.5104,0.399818,0.319205,0.09059,tractive,lateral,P114,provisional
E0000140,N0000154,N0000155,409.193603,408.835813,2.220246,1.762667,71.557991,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,11.3318,0.476221,0.293237,0.108121,tractive,lateral,P114,provisional
E0000141,N0000156,N0000157,407.785803,407.744999,9.306512,9.125973,13.601471,315,HDPE,0.3,0.27,table11,minimum,2.5774,merrimack,1257.9981,37.709604,0.817867,0.633477,velocity,sub main,P03,provisional
E0000142,N0000157,N0000158,407.744999,407.513474,9.125973,8.829544,77.175126,315,HDPE,0.3,0.27,table11,minimum,2.5766,merrimack,1261.2375,37.794645,0.818238,0.634457,velocity,sub main,P03,provisional
E0000143,N0000158,N0000159,407.513474,407.464637,8.829544,8.815056,16.278821,315,HDPE,0.3,0.27,table11,minimum,2.5761,merrimack,1263.3971,37.851892,0.818487,0.635118,velocity,sub main,P03,provisional
E0000144,N0000159,N0000160,407.464637,407.408272,8.815056,8.733268,18.788294,315,HDPE,0.3,0.27,table11,minimum,2.5758,merrimack,1264.4768,37.880325,0.81861,0.635446,velocity,sub main,P03,provisional
E0000145,N0000160,N0000161,407.408272,407.36345,8.733268,8.663771,12.806248,315,HDPE,0.35,0.27,table11,minimum,2.5755,merrimack,1265.5566,37.908776,0.870643,0.603421,velocity,sub main,P03,provisional
E0000146,N0000162,N0000163,335.999093,335.599093,4.344871,4.71533,80.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,34.4106,1.451691,0.41473,0.183441,tractive,main,P40,drafted
E0000147,N0000163,N0000164,335.599093,335.199093,4.71533,4.777714,80.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,35.4904,1.497625,0.418677,0.18623,tractive,main,P40,drafted
E0000148,N0000164,N0000165,335.199093,334.799093,4.777714,4.901804,80.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,36.5702,1.543559,0.422536,0.188979,tractive,main,P40,drafted
E0000149,N0000165,N0000166,334.799093,334.746876,4.901804,5.048779,10.443459,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,36.5702,1.544226,0.422591,0.189019,tractive,main,P40,drafted
E0000150,N0000167,N0000168,334.658443,334.501226,1.550359,1.831019,31.443321,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.134896,0.037231,tractive,lateral,P103,provisional
E0000151,N0000168,N0000169,334.501226,334.301226,1.831019,1.63725,40.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.2393,0.136064,0.195434,0.06086,tractive,lateral,P103,provisional
E0000152,N0000169,N0000170,334.301226,334.101226,1.63725,1.975617,40.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.6382,0.362733,0.268869,0.095284,tractive,lateral,P103,provisional
E0000153,N0000170,N0000171,334.101226,334.008443,1.975617,2.100475,18.556679,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,11.8776,0.498868,0.297588,0.110489,tractive,lateral,P103,provisional
E0000154,N0000171,N0000172,334.008443,332.550943,2.100475,1.565207,55.0,200,PVC-U,2.65,0.5,ground,minimum,3.6221,held,16.1967,0.680091,0.584508,0.086165,tractive,lateral,P103,provisional
E0000155,N0000172,N0000173,332.389284,331.312778,1.726866,1.735989,76.893308,200,PVC-U,1.4,0.5,cover_min,minimum,3.6221,held,22.6754,0.952153,0.521735,0.117092,tractive,lateral,P103,provisional
E0000156,N0000173,N0000174,331.312778,331.196126,1.735989,1.701518,23.330431,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,26.9945,1.133862,0.384539,0.162862,tractive,lateral,P103,provisional
E0000157,N0000175,N0000176,391.694321,391.638419,2.096054,2.107522,11.18034,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,14.8322,0.624671,0.319472,0.122754,tractive,lateral,P49,provisional
E0000158,N0000176,N0000177,391.638419,391.595993,2.107522,2.036698,7.071068,200,PVC-U,0.6,0.5,table11,minimum,3.6221,held,14.8322,0.624765,0.340447,0.117538,tractive,lateral,P49,provisional
E0000159,N0000177,N0000178,391.595993,391.468517,2.036698,1.983601,25.495098,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,14.8322,0.624823,0.319497,0.122768,tractive,lateral,P49,provisional
E0000160,N0000178,N0000179,391.468517,391.238029,1.983601,1.894784,46.097722,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,14.8322,0.625036,0.319531,0.122788,tractive,lateral,P49,provisional
