Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0000376,N0000511,N0000513,418.0201257324215,417.72012573242154,2.4573828125003843,2.427274169922214,119.99999999999064,800,GRP,0.25,0.08499999999999999,cover_min,dod,2.007752135325258,merrimack,9912.04922485972,231.86934217433026,1.1924556567162805,0.4106463380730312,velocity,trunk main,,drafted
E0000377,N0000513,N0000515,417.72012573242154,417.48012573242147,2.427274169922214,2.2648083496097797,120.00000000004101,800,GRP,0.2,0.08499999999999999,cover_min,dod,2.0058509926337793,merrimack,9989.95858253808,233.47136425403582,1.0990197738274288,0.4390811124855466,velocity,trunk main,,drafted
E0000378,N0000515,N0000517,417.54493408203126,416.7049340820326,2.1999999999999886,2.279776611326781,119.99999999980788,600,GRP,0.7000000000000001,0.125,cover_min,dod,2.0039644307273483,merrimack,10067.94963691453,235.07356252240714,1.7757545576668328,0.4750114424362276,velocity,trunk main,,drafted
E0000379,N0000517,N0000519,416.38471069335935,416.2647106933593,2.6000000000000227,2.701689453125084,120.00000000004799,900,GRP,0.1,0.075,table11,dod,2.002139795201493,merrimack,10144.030486445692,236.63510706119717,0.846788297841787,0.45222830841738426,velocity,trunk main,,drafted
E0000380,N0000519,N0000521,416.4647106933593,415.9247106933591,2.5016894531250955,2.3714013671877865,120.00000000004844,700,GRP,0.45000000000000007,0.1,cover_min,dod,2.000571399662536,merrimack,10209.942361588706,237.98693165770808,1.502966380596768,0.430226479026557,velocity,trunk main,,drafted
E0000381,N0000521,N0000523,415.89611206054684,415.0561120605474,2.400000000000034,2.0430090332026225,119.99999999992013,600,GRP,0.7000000000000001,0.125,cover_min,dod,1.9994600386796377,merrimack,10256.937969187038,238.95043823508442,1.7829554077369296,0.47957107030833757,velocity,trunk main,,drafted
E0000382,N0000523,N0000525,414.89912109375,414.35912109374937,2.1999999999999886,2.1593725585943844,120.00000000013878,700,GRP,0.45000000000000007,0.1,cover_min,dod,1.9993661587357814,merrimack,10260.918920931039,239.0329468341892,1.5046551427445567,0.4312928070004941,velocity,trunk main,,drafted
E0000383,N0000525,N0000527,414.31849365234376,413.83849365234374,2.1999999999999886,2.134376220703132,120.00000000000863,700,GRP,0.4,0.1,cover_min,dod,1.9982427818633877,merrimack,10308.690001601342,240.01174702546336,1.4412666230120283,0.44705557937229545,velocity,trunk main,,drafted
E0000384,N0000527,N0000529,413.7728698730469,412.21286987304774,2.1999999999999886,2.0189416503897633,119.99999999993372,600,GRP,1.3,0.125,cover_min,dod,1.9969262843796691,merrimack,10364.991020425708,241.16444300196594,2.252365458901746,0.4041314277943655,velocity,trunk main,,drafted
E0000385,N0000529,N0000531,412.0318115234375,410.41181152343654,2.1999999999999886,2.5789721679697095,120.00000000007266,600,GRP,1.35,0.125,cover_min,dod,1.9955825885254634,merrimack,10422.810900064518,242.34742642953594,2.286975579357911,0.40100735049810754,velocity,trunk main,,drafted
E0000386,N0000531,N0000533,410.21181152343655,409.9718115234369,2.778972167969698,2.227437744141241,119.99999999984725,800,GRP,0.2,0.08499999999999999,cover_min,dod,1.9950579064758154,merrimack,10445.486306272518,242.8117532597022,1.1099846867041452,0.449012952558141,velocity,trunk main,,drafted
E0000387,N0000533,N0000535,409.9718115234369,409.43181152343595,2.227437744141241,2.587689208985921,120.00000000020569,800,GRP,0.45000000000000007,0.08499999999999999,ground,dod,1.993489991253191,merrimack,10513.577786400518,244.20334184477704,1.502477465962493,0.3593837144106009,velocity,trunk main,,drafted
E0000388,N0000535,N0000537,409.331811523436,409.2118115234362,2.687689208985887,2.973735351563789,119.99999999979943,900,GRP,0.1,0.075,table11,dod,1.9924780958969277,merrimack,10557.786557622227,245.10660929632033,0.8542738251170061,0.4614826454844638,velocity,trunk main,,drafted
E0000389,N0000537,N0000539,409.2118115234362,409.09181152343626,2.973735351563789,2.677536621094987,119.99999999997402,900,GRP,0.1,0.075,table11,dod,1.990475433846594,merrimack,10645.896700076833,246.90451823877197,0.8558302326881633,0.4634375348549967,velocity,trunk main,,drafted
E0000390,N0000539,N0000541,409.3693481445312,408.46934814452993,2.400000000000034,2.0700805664075688,120.00000000016817,600,GRP,0.75,0.125,cover_min,dod,1.989028301730356,merrimack,10710.07851808972,248.2133096533232,1.8473036671475023,0.4805326397514761,velocity,trunk main,,drafted
E0000391,N0000541,N0000543,408.3394287109375,407.55942871093833,2.1999999999999886,2.5818676757804155,119.99999999986983,700,GRP,0.65,0.1,cover_min,dod,1.98679853508768,merrimack,10809.82182765772,250.244847891461,1.7457802101193232,0.3991489720656848,velocity,trunk main,,drafted
E0000392,N0000543,N0000545,407.34129638671874,407.22129638671856,2.8000000000000114,3.1276110839845614,120.00000000016628,900,GRP,0.1,0.075,table11,dod,1.9859207602893258,merrimack,10849.372300120194,251.05037757599018,0.859377391735066,0.4679339057470594,velocity,trunk main,,drafted
E0000393,N0000545,N0000547,407.5212963867185,406.56129638671837,2.827611083984607,2.024915771484757,120.00000000001765,600,GRP,0.8,0.125,cover_min,dod,1.9845732370417113,merrimack,10910.404590505608,252.29219601032483,1.900519221634714,0.4760392147252708,velocity,trunk main,,drafted
E0000394,N0000547,N0000549,406.3612963867184,405.7012963867191,2.2249157714847456,2.6832556152340317,119.99999999987499,800,GRP,0.5499999999999999,0.08499999999999999,ground,dod,1.9830724007538674,merrimack,10978.834243881609,253.68341510983953,1.6340210859037045,0.34748119070835504,velocity,trunk main,,drafted
E0000395,N0000549,N0000551,405.5845520019531,405.4645520019531,2.8000000000000114,3.838640136718766,119.99999999999655,900,GRP,0.1,0.075,table11,dod,1.9824999250428308,merrimack,11005.062552988236,254.21699388654702,0.8620481165491176,0.47135789394949257,velocity,trunk main,,drafted
E0000396,N0000551,N0000553,405.5645520019531,405.324552001953,3.7386401367188,2.237246093750116,120.00000000004606,800,GRP,0.2,0.08499999999999999,cover_min,dod,1.9814621394676568,merrimack,11052.78858229413,255.18670342490253,1.1239094957241667,0.46203427282878096,velocity,trunk main,,drafted
E0000397,N0000553,N0000555,405.36179809570314,404.2217980957041,2.1999999999999886,2.2541235351552587,119.9999999998958,600,GRP,0.95,0.125,cover_min,dod,1.9794483193318055,merrimack,11146.0642350952,257.07949832670386,2.0370342818124896,0.4578142408845737,velocity,trunk main,,drafted
E0000398,N0000555,N0000557,403.92179809570416,403.80179809570416,2.554123535155213,2.3484399414052177,120.0000000000139,900,GRP,0.1,0.075,cover_min,dod,1.9777381205105335,merrimack,11225.970048485673,258.6996159558139,0.8657728666067613,0.4761903360207934,velocity,trunk main,,drafted
E0000399,N0000557,N0000559,403.9502380371094,402.870238037109,2.1999999999999886,2.0190136718753706,120.00000000004198,600,GRP,0.9000000000000001,0.125,cover_min,dod,1.9757239520434449,merrimack,11320.902923750773,260.6224253878008,2.0028975391264487,0.4687324572568884,velocity,trunk main,,drafted
E0000400,N0000559,N0000561,402.6892517089844,401.36925170898456,2.1999999999999886,2.0138049316404363,119.99999999998181,600,GRP,1.0999999999999999,0.125,cover_min,dod,1.9738087225584555,merrimack,11412.007983334774,262.46592411458295,2.1633628162371727,0.44419349643629036,velocity,trunk main,,drafted
E0000401,N0000561,N0000563,401.1171948242188,400.09719482421866,2.2658618164061863,2.3007543945313387,120.00000000001826,600,GRP,0.8500000000000001,0.125,cover_min,dod,1.9706973614461227,merrimack,11561.768992442703,265.4918414561634,1.969183423408884,0.48180611714686583,velocity,trunk main,,drafted
E0000402,N0000563,N0000565,399.7971948242187,399.67719482421865,2.600754394531293,5.099233398437605,120.00000000006817,900,GRP,0.1,0.075,table11,dod,1.9677664961267598,merrimack,11704.859786120862,268.37863443354877,0.8735990073244875,0.4865713091607884,velocity,trunk main,,drafted
E0000403,N0000565,N0000567,399.67719482421865,399.5571948242187,5.099233398437605,6.222803955078177,119.99999999995566,900,GRP,0.1,0.075,table11,dod,1.965735800432021,merrimack,11805.16663566704,270.40004959903587,0.8751971708126303,0.4887308380847082,velocity,trunk main,,drafted
E0000404,N0000567,N0000569,399.5571948242187,399.43719482421875,6.222803955078177,5.148956298828125,119.99999999995461,900,GRP,0.1,0.075,table11,dod,1.9625911478858993,merrimack,11962.40489843761,273.5640538474778,0.8776741502894962,0.4921055884812864,velocity,trunk main,,drafted
E0000405,N0000569,N0000571,399.43719482421875,399.3171948242187,5.148956298828125,4.161076660156311,120.0000000000363,900,GRP,0.1,0.075,table11,dod,1.9587288307002755,merrimack,12158.749479962706,277.50771834618973,0.8807202153090139,0.4963031074116061,velocity,trunk main,,drafted
E0000406,N0000571,N0000573,399.3171948242187,399.1971948242187,4.161076660156311,2.913004150390691,119.9999999999885,900,GRP,0.1,0.075,table11,dod,1.9574585476316482,merrimack,12224.112986061273,278.81953622503875,0.8817234422424833,0.4976973011034638,velocity,trunk main,,drafted
E0000407,N0000573,N0000575,399.3971948242187,398.5571948242195,2.7130041503907023,2.1465100097648815,119.99999999988601,700,GRP,0.7000000000000001,0.1,cover_min,dod,1.9539324634468092,merrimack,12407.62445090012,282.4962407121479,1.8519207740955674,0.4182459638149367,velocity,trunk main,,drafted
E0000408,N0000575,N0000577,398.5037048339844,397.6037048339828,2.1999999999999886,2.1119018554703075,120.00000000021052,700,GRP,0.75,0.1,cover_min,dod,1.9502870767884857,merrimack,12600.598243808847,286.3554337333309,1.9067283758194309,0.4133583147093295,velocity,trunk main,,drafted
E0000409,N0000577,N0000579,397.51560668945314,397.03560668945323,2.1999999999999886,2.239356689453018,119.99999999998043,700,GRP,0.4,0.1,cover_min,dod,1.9470445460548929,merrimack,12775.076869122035,289.8387349941485,1.5101997770223838,0.49897600020484545,velocity,trunk main,,drafted
E0000410,N0000579,N0000581,396.7356066894532,396.6156066894533,2.5393566894530295,2.422021484374852,119.99999999992983,1000,GRP,0.1,0.075,cover_min,dod,1.9443986505838644,merrimack,12919.458813849926,292.7170342220148,0.8906214817190902,0.4357900292491427,velocity,trunk main,,drafted
E0000411,N0000581,N0000583,396.6376281738281,396.4501281738281,2.400000000000034,2.404058837890659,75.00000000001128,900,GRP,0.25,0.075,cover_min,dod,1.9417399863269857,merrimack,13066.382582650835,295.64202337422597,1.2628962297050943,0.3955465095539431,velocity,trunk main,,drafted
E0000412,N0000583,N0000585,396.4501281738281,396.0901281738284,2.404058837890659,3.0780847167965817,119.9999999998989,900,GRP,0.3,0.075,cover_min,dod,1.9370233200415452,merrimack,13331.668354038144,300.9122384407411,1.357437955089901,0.379807954222102,velocity,trunk main,,drafted
E0000413,N0000585,N0000587,396.3901281738284,394.1701281738239,2.778084716796627,2.5435253906292132,120.00000000024266,600,GRP,1.8499999999999999,0.125,cover_min,dod,1.934616073183738,merrimack,13469.385643176556,303.6438491110289,2.7257930067384324,0.4163437292563603,velocity,trunk main,,drafted
E0000414,N0000587,N0000589,393.87012817382396,393.6301281738244,2.8435253906291678,2.330992431644347,119.99999999976436,900,GRP,0.2,0.075,cover_min,dod,1.9341292481340946,merrimack,13497.430092629531,304.20049250712526,1.1707291978426444,0.4278378568200839,velocity,trunk main,,drafted
E0000415,N0000589,N0000591,393.5611206054687,391.82112060546933,2.400000000000034,2.570145263671293,119.99999999995832,600,GRP,1.4500000000000002,0.125,cover_min,dod,1.9314532993612241,merrimack,13652.756617117808,307.27646651426477,2.4967844055786292,0.44907072092210343,velocity,trunk main,,drafted
E0000416,N0000591,N0000593,391.19126586914064,391.0712658691406,3.1999999999999886,6.1551440429688,120.0000000000889,1000,GRP,0.1,0.075,table11,dod,1.9309490483747038,merrimack,13682.249884581044,307.86086365907363,0.9020382371995428,0.4485044292778886,velocity,trunk main,,drafted
E0000417,N0000593,N0000595,391.0712658691406,390.92126586914077,6.1551440429688,5.621580810546732,149.99999999983112,1000,GRP,0.1,0.075,table11,dod,1.9267720172203862,merrimack,13929.326303454316,312.743304532806,0.9056060163908939,0.45257115539749027,velocity,trunk main,,drafted
E0000418,N0000595,N0000597,390.92126586914077,390.7712658691406,5.621580810546732,5.0379687500000045,150.0000000001671,1000,GRP,0.1,0.075,table11,dod,1.9218757794250567,merrimack,14225.334332512855,318.57905786111894,0.9098010978304591,0.45741278264067586,velocity,trunk main,,drafted
E0000419,N0000597,N0000599,390.7712658691406,390.6212658691404,5.0379687500000045,4.067760009765834,150.0000000002253,1000,GRP,0.1,0.075,table11,dod,1.919449556768504,merrimack,14374.622602518311,321.51732333827016,0.9118853323895938,0.4598429612408268,velocity,trunk main,,drafted
E0000420,N0000599,N0000601,390.6212658691404,390.47126586914067,4.067760009765834,3.181627197265584,149.99999999976336,1000,GRP,0.1,0.075,table11,dod,1.9166848456355525,merrimack,14546.883386520774,324.90298760807997,0.9142641341439176,0.4626371478059458,velocity,trunk main,,drafted
E0000421,N0000601,N0000603,390.47126586914067,390.3962658691408,3.181627197265584,2.747105712890459,74.99999999989228,1000,GRP,0.1,0.075,table11,dod,1.9142470029018674,merrimack,14700.699532277646,327.9221997757336,0.9163651673935768,0.4651236251171712,velocity,trunk main,,drafted
E0000422,N0000603,N0000605,390.4962658691408,390.30876586913996,2.6471057128904363,2.331950683594414,75.0000000003355,900,GRP,0.25,0.075,cover_min,dod,1.911819119437337,merrimack,14855.701647699892,330.9602199256329,1.300329284592526,0.4211960520234953,velocity,trunk main,,drafted
E0000423,N0000605,N0000607,390.24071655273434,389.8207165527352,2.400000000000034,2.2440417480460724,119.99999999976008,800,GRP,0.35000000000000003,0.08499999999999999,cover_min,dod,1.9103854941618004,merrimack,14948.087710910027,332.7694132820717,1.4829038480746046,0.4578821567792615,velocity,trunk main,,drafted
E0000424,N0000607,N0000609,389.6647583007812,389.1847583007804,2.400000000000034,2.208857421875848,120.00000000020671,800,GRP,0.4,0.08499999999999999,cover_min,dod,1.9082711367654204,merrimack,15085.519414057175,335.45832252427044,1.5623490176122872,0.4426657632506823,velocity,trunk main,,drafted
E0000425,N0000609,N0000611,388.9936157226562,388.21361572265704,2.400000000000034,2.273200683592961,119.99999999987,700,GRP,0.65,0.1,cover_min,dod,1.9060074665962958,merrimack,15234.228505549252,338.36448438725387,1.885384506615773,0.47354795584118736,velocity,trunk main,,drafted
E0000426,N0000611,N0000613,388.08681640624997,387.36681640625017,2.400000000000034,2.322453613281084,119.99999999996967,800,GRP,0.6,0.08499999999999999,cover_min,dod,1.9019805823593505,merrimack,15502.849456074064,343.60462119371584,1.8285480824022762,0.4002463717566741,velocity,trunk main,,drafted
E0000427,N0000613,N0000615,387.2892700195312,386.86927001953063,2.400000000000034,2.2453234863287435,120.00000000017235,800,GRP,0.35000000000000003,0.08499999999999999,cover_min,dod,1.894357710966143,merrimack,16026.012835978825,353.77821627482234,1.505624311975087,0.47443213101687387,velocity,trunk main,,drafted
E0000428,N0000615,N0000617,386.71459350585934,386.1145935058609,2.400000000000034,2.2958068847640902,119.99999999968531,800,GRP,0.5,0.08499999999999999,cover_min,dod,1.888981441866412,merrimack,16406.89138960008,361.1600296972321,1.730618915878685,0.43317702664146807,velocity,trunk main,,drafted
E0000429,N0000617,N0000619,386.01040039062497,385.0504003906232,2.400000000000034,2.508223876954901,120.0000000002191,800,GRP,0.8,0.08499999999999999,cover_min,dod,1.8859066650461949,merrimack,16629.2773452083,365.4609694602182,2.0671256650652374,0.38245381814921964,velocity,trunk main,,drafted
E0000430,N0000619,N0000621,384.85040039062324,384.73040039062334,2.7082238769548894,2.6375805664079053,119.99999999988951,1000,GRP,0.1,0.075,table11,dod,1.8837397037904247,merrimack,16788.034555171726,368.5273868068258,0.9428818843326012,0.49815303771309616,velocity,trunk main,,drafted
E0000431,N0000621,N0000623,384.93040039062333,384.6679003906237,2.4375805664079166,2.228248291016939,74.99999999990166,800,GRP,0.35000000000000003,0.08499999999999999,cover_min,dod,1.8824651271910975,merrimack,16882.20654448928,370.34509113982324,1.5226138654053987,0.48734615575734197,velocity,trunk main,,drafted
E0000432,N0000623,N0000625,384.4961486816406,383.95614868163955,2.400000000000034,2.5104345703135778,120.00000000022828,900,GRP,0.45000000000000007,0.075,cover_min,dod,1.8806703137393352,merrimack,17015.82188392309,372.9212486670873,1.668681412485424,0.3821035844143015,velocity,trunk main,,drafted
E0000433,N0000625,N0000627,383.65614868163954,383.53614868163976,2.810434570313589,4.297011718750866,119.99999999978503,1200,GRP,0.1,0.075,table11,dod,1.8783295174484214,merrimack,17191.867781726225,376.3119558166081,0.9422517935096315,0.3835842258321287,velocity,trunk main,,drafted
E0000434,N0000627,N0000629,383.53614868163976,383.46114868163954,4.297011718750866,2.9299645996104573,75.0000000002083,1200,GRP,0.1,0.075,table11,dod,1.877480930600846,merrimack,17256.19155661912,377.55044712189556,0.9430622897231143,0.38427677691434015,velocity,trunk main,,drafted
E0000435,N0000629,N0000631,383.76114868163955,383.57364868163955,2.629964599610446,2.334676513672946,75.00000000000014,900,GRP,0.25,0.075,cover_min,dod,1.8769598691611977,merrimack,17295.82223264951,378.31322983561114,1.3451675055239845,0.45444615401136224,velocity,trunk main,,drafted
E0000436,N0000631,N0000632,382.0296584250672,380.04965842507096,3.8786667702452746,2.350335471413416,119.99999999977416,600,GRP,1.6500000000000001,0.125,cover_min,dod,1.8759509680618829,merrimack,17372.847186745345,379.79456125806115,2.7632131538785027,0.4890964749667581,velocity,trunk main,,drafted
E0000437,N0000632,N0000633,379.449658425071,379.3296584250708,2.950335471413382,3.640342795632307,120.00000000017275,1200,GRP,0.1,0.075,table11,dod,1.8730567183119848,merrimack,17595.952142659877,384.0800327156345,0.9472975944690561,0.38791618673448625,velocity,trunk main,,drafted
E0000438,N0000633,N0000634,379.3296584250708,379.17965842507084,3.640342795632307,4.392973410866659,149.999999999965,1200,GRP,0.1,0.075,table11,dod,1.8661472476288057,merrimack,18141.675709433774,394.5337144278345,0.953949222683377,0.3937025800685733,velocity,trunk main,,drafted
E0000439,N0000634,N0000635,379.17965842507084,379.1046584250709,4.392973410866659,3.653672873757216,74.99999999994935,1200,GRP,0.1,0.075,table11,dod,1.862390605711882,merrimack,18446.32817667281,400.3537314102839,0.9575857992554372,0.3969035271006017,velocity,trunk main,,drafted
E0000440,N0000635,N0000636,379.6046584250709,378.817158425069,3.153672873757216,2.1103318093059897,75.00000000017837,700,GRP,1.05,0.1,cover_min,dod,1.8606431641948213,merrimack,18589.991524250116,403.0942658588693,2.3591502740527055,0.45594625251076637,velocity,trunk main,,drafted
E0000441,N0000636,N0000637,378.52749023437497,377.98749023437585,2.400000000000034,2.840207519530395,119.99999999980227,800,GRP,0.45000000000000007,0.08499999999999999,cover_min,dod,1.8591612704964038,merrimack,18712.80653086945,405.4351692123501,1.712296416513414,0.4772596577565317,velocity,trunk main,,drafted
E0000442,N0000637,N0000638,377.2276977539062,377.1076977539061,3.6000000000000227,3.942625732422016,120.00000000010934,1200,GRP,0.1,0.075,table11,dod,1.8567036399670735,merrimack,18918.498018104172,409.3515594997543,0.9631172873494654,0.40182453068628377,velocity,trunk main,,drafted
E0000443,N0000638,N0000639,377.1076977539061,376.95769775390613,3.942625732422016,4.074345703125118,149.9999999999964,1200,GRP,0.1,0.075,table11,dod,1.8523555255546136,merrimack,19288.65256861146,416.3857116823456,0.9673670393723816,0.4056490390573987,velocity,trunk main,,drafted
E0000444,N0000639,N0000640,376.95769775390613,376.80769775390604,4.074345703125118,4.090434570312709,150.00000000009464,1200,GRP,0.1,0.075,table11,dod,1.84966347944512,merrimack,19521.89258925239,420.8103167335177,0.9700075656979991,0.4080449504379905,velocity,trunk main,,drafted
E0000445,N0000640,N0000641,376.80769775390604,376.65769775390606,4.090434570312709,3.3021716308595614,149.99999999998155,1200,GRP,0.1,0.075,table11,dod,1.8483278246636594,merrimack,19638.78650600143,423.0260466162015,0.9713205647683734,0.4092419946395014,velocity,trunk main,,drafted
E0000446,N0000641,N0000642,376.65769775390606,376.50769775390626,3.3021716308595614,3.307762451171868,149.99999999981424,1200,GRP,0.1,0.075,table11,dod,1.846003947975225,merrimack,19844.04267741493,426.911918371623,0.9736084524415015,0.411336953233554,velocity,trunk main,,drafted
E0000447,N0000642,N0000643,376.50769775390626,376.3576977539061,3.307762451171868,3.070463867187641,150.00000000014495,1200,GRP,0.1,0.075,table11,dod,1.8442332429655621,merrimack,20002.054692995847,429.90037064011943,0.9753552813704609,0.41294436187414807,velocity,trunk main,,drafted
E0000448,N0000643,N0000644,376.3576977539061,376.2526977539061,3.070463867187641,2.884722900390784,105.00000000002763,1200,GRP,0.1,0.075,table11,dod,1.8429546686981924,merrimack,20117.0275002482,432.07338810995884,0.9766186187674084,0.41411116531117487,velocity,trunk main,,drafted
E0000449,N0000644,N0000645,376.5118739536821,375.98687395368285,2.625546700614791,2.6415440150671543,74.99999999988913,800,GRP,0.7000000000000001,0.08499999999999999,cover_min,dod,1.8419544810238353,merrimack,20207.483574494003,433.7818758886861,2.056336694905034,0.43673932432914453,velocity,trunk main,,drafted
E0000450,N0000645,N0000646,375.58687395368287,375.4668739536829,3.0415440150671316,2.8941184779577043,119.99999999992758,1200,GRP,0.1,0.075,table11,dod,1.840647992397006,merrimack,20326.32877535495,436.0246434249682,0.9789011662337225,0.4162285397148261,velocity,trunk main,,drafted
E0000451,N0000646,N0000647,375.4668739536829,375.36187395368296,2.8941184779577043,2.9108616420201656,104.99999999997368,1200,GRP,0.1,0.075,table11,dod,1.8395420541196759,merrimack,20427.54340072357,437.9339243408566,0.9799974215497906,0.4172497338504072,velocity,trunk main,,drafted
E0000452,N0000647,N0000648,375.6727355957031,375.03523559570215,2.6000000000000227,2.2599304199228527,75.00000000011443,800,GRP,0.8500000000000001,0.08499999999999999,cover_min,dod,1.8386498749118758,merrimack,20509.60677557157,439.48117234829573,2.2182231174889186,0.41647814507222136,velocity,trunk main,,drafted
E0000453,N0000648,N0000649,374.695166015625,374.3951660156253,2.6000000000000227,2.343359374999693,119.99999999987793,900,GRP,0.25,0.075,cover_min,dod,1.837931136564438,merrimack,20575.98574245253,440.73207509997843,1.3966287611490582,0.49689166720784494,velocity,trunk main,,drafted
E0000454,N0000649,N0000650,374.138525390625,373.5010253906238,2.6000000000000227,2.207653808594955,75.00000000013672,800,GRP,0.8500000000000001,0.08499999999999999,cover_min,dod,1.8362003129463031,merrimack,20736.82621729747,443.76057206962673,2.223764536571479,0.4187445799210209,velocity,trunk main,,drafted
E0000455,N0000650,N0000651,372.8932275390625,372.1132275390624,2.8154516601562705,2.356529541015732,120.00000000001003,800,GRP,0.65,0.08499999999999999,cover_min,dod,1.833874822630755,merrimack,20955.1508751799,447.86621054294756,2.0161784019863966,0.4543251280194057,velocity,trunk main,,drafted
E0000456,N0000651,N0000652,371.8697570800781,371.75725708007815,2.6000000000000227,2.4590515136718523,74.9999999999808,1000,GRP,0.15,0.075,cover_min,dod,1.8334211255898054,merrimack,20998.04516878997,448.6731179944565,1.1541367737037236,0.49605299769523437,velocity,trunk main,,drafted
E0000457,N0000652,N0000653,371.61630859375,371.2788085937498,2.6000000000000227,2.3050231933596024,75.00000000003915,900,GRP,0.45000000000000007,0.075,cover_min,dod,1.8330161832676763,merrimack,21036.413143169302,449.39444138754465,1.7514658581267863,0.423772372467343,velocity,trunk main,,drafted
E0000458,N0000653,N0000654,370.98383178710935,370.8038317871095,2.6000000000000227,2.404908447265484,119.99999999987882,1000,GRP,0.15,0.075,cover_min,dod,1.8329810667355375,merrimack,21039.744109055868,449.45762730729365,1.15462234468563,0.49656897489641505,velocity,trunk main,,drafted
E0000459,N0000654,N0000655,370.6038317871095,370.3038317871092,2.6049084472654727,2.7590039062502,150.00000000016396,1200,GRP,0.2,0.075,ground,dod,1.8316273587811238,merrimack,21168.601411180338,451.8778642329821,1.2779435066973643,0.3506010400684363,velocity,trunk main,,drafted
E0000460,N0000655,N0000656,370.3038317871092,370.00383178710956,2.7590039062502,2.6581249999998136,149.9999999998192,1200,GRP,0.2,0.075,cover_min,dod,1.8295534483691187,merrimack,21367.733101885162,455.61424657364086,1.2807490106632986,0.3521595207595788,velocity,trunk main,,drafted
E0000461,N0000656,N0000657,370.06195678710935,369.31195678710816,2.6000000000000227,2.6796813964855914,150.00000000023317,1000,GRP,0.5,0.075,cover_min,dod,1.8286061606298711,merrimack,21459.387248117702,457.3332550146676,1.819055732887643,0.3567278587549181,velocity,trunk main,,drafted
E0000462,N0000657,N0000658,369.3916381835937,369.01663818359395,2.6000000000000227,2.3105407714841704,74.99999999995886,900,GRP,0.5,0.075,cover_min,dod,1.8282362867552984,merrimack,21495.29369525947,458.0072139529834,1.8305531187395254,0.4157919207605687,velocity,trunk main,,drafted
E0000463,N0000658,N0000659,368.7271789550781,367.94717895507927,2.6000000000000227,2.2205151367176086,119.99999999982022,800,GRP,0.65,0.08499999999999999,cover_min,dod,1.828114087572282,merrimack,21507.17128898747,458.230336493306,2.027742462271559,0.4603539286104553,velocity,trunk main,,drafted
E0000464,N0000659,N0000660,367.4037756347665,366.6237756347652,2.7639184570303996,2.2575415039066797,120.00000000019261,800,GRP,0.65,0.08499999999999999,cover_min,dod,1.8280761386835853,merrimack,21510.861366191824,458.3004580189086,2.0278198382535306,0.4603946143472495,velocity,trunk main,,drafted
E0000465,N0000660,N0000661,366.2237756347652,365.3837756347658,2.657541503906657,3.3713513183591886,119.99999999991232,1200,GRP,0.7000000000000001,0.075,cover_min,dod,1.8278408700427853,merrimack,21533.75428345269,458.7302501154885,2.0266112558152702,0.254195635987984,velocity,trunk main,,drafted
E0000466,N0000661,N0000662,365.3837756347658,365.3537756347657,3.3713513183591886,3.069503173828025,30.000000000074298,1200,GRP,0.1,0.075,table11,dod,1.8276868338024341,merrimack,21548.75764101908,459.01223837656784,0.9918190573278013,0.4284433607665835,velocity,trunk main,,drafted
E0000467,N0000662,N0000663,365.3537756347657,365.17377563476595,3.069503173828025,2.8127355957028044,119.99999999987116,1200,GRP,0.15,0.075,cover_min,dod,1.8274346942225281,merrimack,21573.341705296796,459.47285675055,1.1540639983281722,0.38269822015809907,velocity,trunk main,,drafted
E0000468,N0000663,N0000664,365.17377563476595,365.02377563476597,2.8127355957028044,3.7399267578121567,149.9999999999812,1200,GRP,0.1,0.075,table11,dod,1.8271415650876761,merrimack,21601.961856530157,460.0097266829017,0.9923663249838035,0.4289698223942342,velocity,trunk main,,drafted
E0000469,N0000664,N0000665,365.02377563476597,364.94877563476604,3.7399267578121567,3.3440100097652135,74.9999999999128,1200,GRP,0.1,0.075,table11,dod,1.8231904391160605,merrimack,21991.91934236481,467.303907781012,0.9963336185091446,0.4328089204765463,velocity,trunk main,,drafted
E0000470,N0000665,N0000666,365.3133605957072,364.4883605957046,2.979425048824055,2.1124999999985334,75.0000000002343,700,GRP,1.0999999999999999,0.1,cover_min,dod,1.821345320280135,merrimack,22176.722037122327,470.7552481938413,2.494778889420424,0.49239487143073435,velocity,trunk main,,drafted
E0000471,N0000666,N0000667,363.99657037908304,363.27657037908443,2.604290216620086,3.0046796209155673,119.9999999997678,900,GRP,0.6,0.075,cover_min,dod,1.8212836596044188,merrimack,22182.927812866328,470.87169000662084,1.973061492002339,0.40128581932111484,velocity,trunk main,,drafted
E0000472,N0000667,N0000668,362.9765703790844,362.8565703790842,3.3046796209155787,3.1840179998220606,120.00000000022482,1200,GRP,0.1,0.075,table11,dod,1.8169400868498198,merrimack,22625.02067165234,479.11341380482315,1.0026365471095748,0.43899192716214164,velocity,trunk main,,drafted
E0000473,N0000668,N0000669,362.8565703790842,362.70657037908416,3.1840179998220606,3.9410126287283447,150.00000000003638,1200,GRP,0.1,0.075,table11,dod,1.8067114274543135,merrimack,23705.652899355548,499.1771693709468,1.0130180189330504,0.44941056668722357,velocity,trunk main,,drafted
