LABEL,DIA_MM,SLOPE_PMIL,OUR_Q_LS,OUR_V_MS,OUR_DOD,SG_Q_LS,SG_V_MS,SG_DOD,DQ_PCT,DV_PCT
P-1486,200,32.833,0.0,0.036,0.003,,,,,
P-1487,200,33.804,0.0,0.036,0.003,,,,,
P-1488,200,30.734,0.0,0.043,0.004,,,,,
P-1489,200,24.011,0.0,0.031,0.004,,,,,
P-1490,200,19.696,0.0,0.027,0.003,,,,,
P-1491,200,15.643,0.0,0.015,0.003,,,,,
P-1492,200,30.226,0.0,0.039,0.004,,,,,
P-1493,200,50.336,0.0,0.028,0.002,,,,,
P-1494,200,5.0,0.0,0.024,0.006,,,,,
P-1495,200,37.483,0.0,0.018,0.002,,,,,
P-1496,200,6.081,0.0,0.02,0.005,,,,,
P-1497,200,20.426,0.0,0.025,0.003,,,,,
P-1498,200,12.326,0.0,0.031,0.005,,,,,
P-1499,200,21.669,0.0,0.025,0.003,,,,,
P-1500,200,43.002,0.0,0.017,0.002,,,,,
P-1501,200,44.529,0.04,0.259,0.021,,,,,
P-1502,200,8.613,0.0,0.019,0.004,,,,,
P-1503,200,5.0,0.0,0.019,0.005,,,,,
P-1504,200,17.48,0.0,0.031,0.004,,,,,
P-1505,200,7.146,0.0,0.017,0.004,,,,,
P-1506,200,14.873,0.0,0.027,0.004,,,,,
P-1507,200,39.013,0.0,0.018,0.002,,,,,
P-1508,200,5.0,0.0,0.016,0.004,,,,,
P-1509,200,36.82,0.0,0.04,0.004,,,,,
P-1510,200,10.811,0.0,0.019,0.003,,,,,
P-1511,200,7.808,0.0,0.033,0.006,,,,,
P-1512,200,41.734,0.78,0.714,0.083,,,,,
P-1513,200,17.769,0.0,0.015,0.002,,,,,
P-1514,200,5.0,0.0,0.011,0.003,,,,,
P-1515,200,10.621,0.0,0.036,0.006,,,,,
P-1516,200,46.828,0.25,0.512,0.048,,,,,
P-1517,200,52.524,0.0,0.06,0.004,,,,,
P-1518,200,51.577,0.0,0.058,0.004,,,,,
P-1519,200,7.074,0.0,0.033,0.006,,,,,
P-1520,200,62.338,0.0,0.049,0.003,,,,,
P-1521,200,5.0,0.04,0.125,0.034,,,,,
P-1522,200,11.79,0.0,0.03,0.005,,,,,
P-1523,200,31.731,0.18,0.401,0.045,,,,,
P-1524,200,50.922,0.0,0.039,0.003,,,,,
P-1525,200,48.465,0.0,0.019,0.002,,,,,
P-1526,200,39.707,0.0,0.032,0.003,,,,,
P-1527,200,30.489,0.0,0.017,0.002,,,,,
P-1528,200,41.309,0.0,0.019,0.002,,,,,
P-1529,200,45.811,0.0,0.06,0.004,,,,,
P-1530,200,35.699,0.0,0.018,0.002,,,,,
P-1531,200,28.549,0.0,0.026,0.003,,,,,
P-1532,200,63.946,0.0,0.021,0.002,,,,,
P-1533,200,29.253,0.0,0.017,0.002,,,,,
P-1534,200,5.0,0.0,0.027,0.006,,,,,
P-1535,200,8.0,0.0,0.008,0.002,,,,,
P-1536,200,23.721,0.0,0.031,0.004,,,,,
P-1537,200,60.022,0.0,0.041,0.003,,,,,
P-1538,200,15.609,0.0,0.023,0.003,,,,,
P-1539,200,14.592,0.0,0.027,0.004,,,,,
P-1540,200,29.246,0.0,0.034,0.003,,,,,
P-1541,200,11.728,0.0,0.024,0.004,,,,,
P-1542,200,10.763,0.0,0.032,0.005,,,,,
P-1543,200,11.996,0.0,0.033,0.005,,,,,
P-1544,200,8.821,0.0,0.012,0.003,,,,,
P-1545,200,5.0,2.27,0.474,0.228,,,,,
P-1546,200,5.0,0.0,0.023,0.006,,,,,
P-1547,200,20.936,0.0,0.032,0.004,,,,,
P-1548,200,5.625,0.0,0.016,0.004,,,,,
P-1549,200,9.412,0.0,0.01,0.003,,,,,
P-1550,200,5.0,0.0,0.015,0.004,,,,,
P-1551,200,13.475,0.0,0.025,0.004,,,,,
P-1552,200,12.495,0.0,0.013,0.003,,,,,
P-1553,200,39.001,0.0,0.037,0.003,,,,,
P-1554,200,47.98,0.0,0.04,0.003,,,,,
P-1555,200,5.0,0.0,0.01,0.003,,,,,
P-1556,200,59.324,0.0,0.02,0.002,,,,,
P-1557,200,43.154,0.0,0.018,0.002,,,,,
P-1558,200,35.391,0.0,0.018,0.002,,,,,
P-1559,200,12.996,0.0,0.013,0.003,,,,,
P-1560,200,19.919,0.0,0.015,0.002,,,,,
P-1561,200,13.427,0.0,0.027,0.004,,,,,
P-1562,200,13.634,0.0,0.014,0.003,,,,,
P-1563,200,5.0,0.0,0.028,0.007,,,,,
P-1564,200,11.904,0.0,0.013,0.003,,,,,
P-1565,200,5.395,0.0,0.028,0.006,,,,,
P-1566,200,15.495,0.0,0.033,0.004,,,,,
P-1567,200,12.34,0.0,0.031,0.005,,,,,
P-1568,200,18.004,0.0,0.015,0.002,,,,,
P-1569,200,25.305,0.0,0.016,0.002,,,,,
P-1570,200,21.354,0.0,0.015,0.002,,,,,
P-1571,200,7.259,0.0,0.011,0.003,,,,,
P-1572,200,22.628,0.0,0.029,0.003,,,,,
P-1573,200,56.366,0.0,0.02,0.002,,,,,
P-1574,200,44.943,0.0,0.05,0.004,,,,,
P-1575,200,5.0,0.14,0.198,0.062,,,,,
P-1576,200,5.0,0.14,0.198,0.062,,,,,
P-1577,200,14.236,0.0,0.021,0.003,,,,,
P-1578,200,6.883,0.04,0.139,0.031,,,,,
P-1579,200,31.292,0.0,0.039,0.004,,,,,
P-1580,200,28.83,0.0,0.038,0.004,,,,,
P-1581,200,56.332,0.0,0.02,0.002,,,,,
P-1582,200,35.908,0.0,0.018,0.002,,,,,
P-1583,200,10.338,0.0,0.026,0.004,,,,,
P-1584,200,18.635,0.0,0.034,0.004,,,,,
P-1585,200,5.0,0.07,0.158,0.046,,,,,
P-1586,200,5.0,0.0,0.02,0.005,,,,,
P-1587,200,17.714,0.0,0.015,0.002,,,,,
P-1588,200,23.564,0.0,0.016,0.002,,,,,
P-1589,200,5.0,0.0,0.01,0.003,,,,,
P-1590,200,5.0,0.0,0.01,0.003,,,,,
P-1591,200,19.477,0.0,0.032,0.004,,,,,
P-1592,200,33.33,0.0,0.03,0.003,,,,,
P-1593,200,36.702,0.0,0.031,0.003,,,,,
P-1594,200,24.614,0.0,0.03,0.003,,,,,
P-1595,200,7.759,0.0,0.011,0.003,,,,,
P-1596,200,16.792,0.0,0.014,0.002,,,,,
P-1597,200,5.0,0.0,0.01,0.003,,,,,
P-1598,200,13.365,0.0,0.013,0.003,,,,,
P-1599,200,5.0,0.0,0.014,0.004,,,,,
P-1600,200,5.0,0.0,0.02,0.005,,,,,
P-1601,200,5.121,0.0,0.01,0.003,,,,,
P-1602,200,21.464,0.0,0.031,0.004,,,,,
P-1603,200,5.0,0.0,0.011,0.003,,,,,
P-1604,200,14.897,0.0,0.027,0.004,,,,,
P-1605,200,5.0,0.0,0.023,0.006,,,,,
P-1606,200,5.0,0.0,0.02,0.005,,,,,
P-1607,200,14.006,0.0,0.024,0.004,,,,,
P-1608,200,34.524,0.0,0.036,0.003,,,,,
P-1609,200,30.826,0.11,0.335,0.036,,,,,
P-1610,200,8.0,0.0,0.008,0.002,,,,,
P-1611,200,16.915,0.0,0.025,0.003,,,,,
P-1612,200,5.492,0.0,0.02,0.005,,,,,
P-1613,200,28.989,0.0,0.034,0.003,,,,,
P-1614,200,5.0,0.0,0.01,0.003,,,,,
P-1615,200,28.225,0.0,0.017,0.002,,,,,
P-1616,200,8.604,0.0,0.032,0.006,,,,,
P-1617,200,5.0,0.74,0.337,0.133,,,,,
P-1618,200,19.969,1.24,0.641,0.122,,,,,
P-1619,200,7.178,0.0,0.008,0.002,,,,,
P-1620,200,19.825,0.0,0.038,0.004,,,,,
P-1621,200,11.839,0.0,0.026,0.004,,,,,
P-1622,200,5.0,0.0,0.01,0.003,,,,,
P-1623,200,5.0,0.0,0.01,0.003,,,,,
P-1624,200,11.844,0.0,0.026,0.004,,,,,
P-1625,200,32.236,0.0,0.03,0.003,,,,,
P-1626,200,21.869,0.0,0.028,0.003,,,,,
P-1627,200,18.484,0.0,0.027,0.004,,,,,
P-1628,200,8.444,0.0,0.017,0.004,,,,,
P-1629,200,36.986,0.0,0.034,0.003,,,,,
P-1630,200,15.566,0.0,0.022,0.003,,,,,
P-1631,200,5.0,0.0,0.021,0.005,,,,,
P-1632,200,5.0,0.0,0.022,0.006,,,,,
P-1633,200,13.91,0.0,0.021,0.003,,,,,
P-1634,200,10.48,0.0,0.012,0.003,,,,,
P-1635,200,12.666,0.0,0.021,0.003,,,,,
P-1636,200,5.0,0.0,0.019,0.005,,,,,
P-1637,200,25.158,0.0,0.016,0.002,,,,,
P-1638,200,17.275,0.0,0.014,0.002,,,,,
P-1639,200,11.113,0.0,0.033,0.005,,,,,
P-1640,200,52.33,0.0,0.05,0.004,,,,,
P-1641,200,5.0,0.0,0.023,0.006,,,,,
P-1642,200,10.519,0.0,0.028,0.005,,,,,
P-1643,200,34.015,0.0,0.039,0.004,,,,,
P-1644,200,44.858,0.0,0.019,0.002,,,,,
P-1645,200,50.337,0.0,0.02,0.002,,,,,
P-1646,200,10.432,0.0,0.008,0.002,,,,,
P-1647,200,8.224,0.0,0.03,0.006,,,,,
P-1648,200,5.0,0.14,0.198,0.062,,,,,
P-1649,200,5.0,0.32,0.258,0.09,,,,,
P-1650,200,16.01,0.0,0.027,0.004,,,,,
P-1651,200,10.137,0.0,0.033,0.005,,,,,
P-1652,200,41.748,0.0,0.038,0.003,,,,,
P-1653,200,25.319,0.0,0.036,0.004,,,,,
P-1654,200,5.0,0.11,0.18,0.055,,,,,
P-1655,200,11.535,0.0,0.022,0.004,,,,,
P-1656,200,8.0,0.0,0.008,0.002,,,,,
P-1657,200,12.686,0.0,0.037,0.005,,,,,
P-1658,200,18.309,0.0,0.045,0.005,,,,,
P-1659,200,14.047,0.0,0.024,0.004,,,,,
P-1660,200,56.517,0.0,0.043,0.003,,,,,
P-1661,200,57.866,0.0,0.041,0.003,,,,,
P-1662,200,5.0,0.0,0.01,0.003,,,,,
P-1663,200,14.682,0.0,0.014,0.003,,,,,
P-1664,200,5.0,0.0,0.01,0.003,,,,,
P-1665,200,5.0,0.0,0.01,0.003,,,,,
P-1666,200,21.719,0.0,0.03,0.004,,,,,
P-1667,200,19.927,0.0,0.038,0.004,,,,,
P-1668,200,23.522,0.07,0.266,0.032,,,,,
P-1669,200,40.039,0.0,0.027,0.003,,,,,
P-1670,200,25.031,0.0,0.016,0.002,,,,,
P-1671,200,7.278,0.0,0.017,0.004,,,,,
P-1672,200,5.0,0.0,0.01,0.003,,,,,
P-1673,200,7.308,0.0,0.011,0.003,,,,,
P-1674,200,11.305,0.0,0.033,0.005,,,,,
P-1675,200,22.153,0.18,0.355,0.049,,,,,
P-1676,200,26.092,0.0,0.042,0.004,,,,,
P-1677,200,5.0,0.14,0.198,0.062,,,,,
P-1678,200,5.0,0.0,0.024,0.006,,,,,
P-1679,200,5.0,0.14,0.198,0.062,,,,,
P-1680,200,5.0,0.0,0.024,0.006,,,,,
P-1681,200,5.0,0.04,0.125,0.034,,,,,
P-1682,200,5.0,0.0,0.01,0.003,,,,,
P-1683,200,7.154,0.0,0.023,0.005,,,,,
P-1684,200,15.028,0.0,0.037,0.005,,,,,
P-1685,200,15.479,0.0,0.033,0.004,,,,,
P-1686,200,9.35,0.0,0.039,0.007,,,,,
P-1687,200,5.0,0.0,0.016,0.004,,,,,
P-1688,200,21.936,0.0,0.042,0.005,,,,,
P-1689,200,21.98,0.0,0.024,0.003,,,,,
P-1690,200,8.675,0.0,0.018,0.004,,,,,
P-1691,200,5.583,0.0,0.01,0.003,,,,,
P-1692,200,5.0,0.0,0.017,0.004,,,,,
P-1693,200,8.07,0.0,0.012,0.003,,,,,
P-1694,200,20.006,0.0,0.039,0.005,,,,,
P-1695,200,30.96,0.0,0.043,0.004,,,,,
P-1696,200,34.803,0.0,0.038,0.003,,,,,
P-1697,200,9.996,0.0,0.036,0.006,,,,,
P-1698,200,25.763,0.0,0.039,0.004,,,,,
P-1699,200,12.472,0.0,0.031,0.005,,,,,
P-1700,200,5.0,0.18,0.213,0.069,,,,,
P-1701,200,23.449,0.0,0.033,0.004,,,,,
P-1702,200,5.0,0.0,0.024,0.006,,,,,
P-1703,200,5.0,0.32,0.258,0.09,,,,,
P-1704,200,16.408,0.0,0.027,0.004,,,,,
P-1705,200,5.0,0.0,0.019,0.005,,,,,
P-1706,200,14.812,0.0,0.027,0.004,,,,,
P-1707,200,8.647,0.0,0.021,0.004,,,,,
P-1708,200,24.463,0.0,0.04,0.004,,,,,
P-1709,200,18.089,0.0,0.031,0.004,,,,,
P-1710,200,36.863,0.07,0.309,0.029,,,,,
P-1711,200,5.0,0.0,0.019,0.005,,,,,
P-1712,200,7.914,0.0,0.029,0.006,,,,,
P-1713,200,28.34,0.18,0.386,0.046,,,,,
P-1714,200,5.0,0.64,0.322,0.124,,,,,
P-1715,200,14.376,0.0,0.026,0.004,,,,,
P-1716,200,14.345,0.0,0.025,0.004,,,,,
P-1717,200,5.665,0.11,0.188,0.053,,,,,
P-1718,200,18.883,0.0,0.032,0.004,,,,,
P-1719,200,21.15,0.0,0.037,0.004,,,,,
P-1720,200,18.821,0.0,0.036,0.004,,,,,
P-1721,200,11.165,0.04,0.164,0.028,,,,,
P-1722,200,12.455,0.0,0.038,0.006,,,,,
P-1723,200,23.979,0.0,0.029,0.003,,,,,
P-1724,200,7.739,0.0,0.032,0.006,,,,,
P-1725,200,5.0,0.0,0.023,0.006,,,,,
P-1726,200,5.0,0.21,0.226,0.075,,,,,
P-1727,200,8.754,0.0,0.036,0.006,,,,,
P-1728,200,11.291,0.32,0.342,0.074,,,,,
P-1729,200,8.423,0.0,0.013,0.003,,,,,
P-1730,200,10.418,0.0,0.032,0.005,,,,,
P-1731,200,12.977,0.07,0.218,0.037,,,,,
P-1732,200,19.033,0.0,0.046,0.005,,,,,
P-1733,200,8.691,0.43,0.343,0.09,,,,,
P-1734,200,6.675,0.0,0.028,0.006,,,,,
P-1735,200,5.0,0.04,0.126,0.034,,,,,
P-1736,200,5.0,0.0,0.017,0.004,,,,,
P-1737,200,18.441,0.0,0.042,0.005,,,,,
P-1738,200,5.0,0.0,0.013,0.004,,,,,
P-1739,200,9.802,0.0,0.02,0.004,,,,,
P-1740,200,16.86,0.0,0.012,0.002,,,,,
P-1741,200,15.625,0.0,0.014,0.003,,,,,
P-1742,200,16.856,0.0,0.01,0.002,,,,,
P-1743,200,18.355,0.0,0.015,0.002,,,,,
