MH_LABEL,LOADTYPE,BASEFLOW,PATTERN
MH-1709,Sanitary Pattern Load,0.0397,Fixed
MH-1731,Sanitary Pattern Load,0.0198,Fixed
MH-1733,Sanitary Pattern Load,0.0397,Fixed
MH-1662,Sanitary Pattern Load,0.0198,Fixed
MH-1586,Sanitary Pattern Load,0.0496,Fixed
MH-1716,Sanitary Pattern Load,0.0099,Fixed
MH-1618,Sanitary Pattern Load,0.0099,Fixed
MH-1729,Sanitary Pattern Load,0.0397,Fixed
MH-1717,Sanitary Pattern Load,0.0397,Fixed
MH-1632,Sanitary Pattern Load,0.0099,Fixed
MH-1694,Sanitary Pattern Load,0.0198,Fixed
MH-1675,Sanitary Pattern Load,0.0099,Fixed
MH-1590,Sanitary Pattern Load,0.0198,Fixed
MH-1655,Sanitary Pattern Load,0.0694,Fixed
MH-1084,Sanitary Pattern Load,0.0297,Fixed
MH-1184,Sanitary Pattern Load,0.0496,Fixed
MH-1486,Sanitary Pattern Load,0.0397,Fixed
MH-1433,Sanitary Pattern Load,0.0397,Fixed
MH-1466,Sanitary Pattern Load,0.0198,Fixed
MH-1416,Sanitary Pattern Load,0.0099,Fixed
MH-1484,Sanitary Pattern Load,0.0397,Fixed
MH-1448,Sanitary Pattern Load,0.0099,Fixed
MH-1451,Sanitary Pattern Load,0.0297,Fixed
MH-1457,Sanitary Pattern Load,0.0099,Fixed
MH-1444,Sanitary Pattern Load,0.0099,Fixed
MH-1381,Sanitary Pattern Load,0.0099,Fixed
MH-1428,Sanitary Pattern Load,0.0595,Fixed
MH-1347,Sanitary Pattern Load,0.0099,Fixed
MH-1330,Sanitary Pattern Load,0.0595,Fixed
MH-1303,Sanitary Pattern Load,0.0496,Fixed
MH-1267,Sanitary Pattern Load,0.0595,Fixed
MH-1225,Sanitary Pattern Load,0.0397,Fixed
MH-1265,Sanitary Pattern Load,0.0397,Fixed
MH-1066,Sanitary Pattern Load,0.0496,Fixed
MH-1090,Sanitary Pattern Load,0.0297,Fixed
MH-1060,Sanitary Pattern Load,0.0595,Fixed
MH-0971,Sanitary Pattern Load,0.0694,Fixed
MH-0898,Sanitary Pattern Load,0.0397,Fixed
MH-0860,Sanitary Pattern Load,0.0099,Fixed
MH-0876,Sanitary Pattern Load,0.0099,Fixed
MH-0949,Sanitary Pattern Load,0.0892,Fixed
MH-1180,Sanitary Pattern Load,0.0496,Fixed
MH-1197,Sanitary Pattern Load,0.0297,Fixed
MH-0679,Sanitary Pattern Load,0.0496,Fixed
MH-0666,Sanitary Pattern Load,0.119,Fixed
MH-1111,Sanitary Pattern Load,0.0397,Fixed
MH-1174,Sanitary Pattern Load,0.0892,Fixed
MH-1139,Sanitary Pattern Load,0.0198,Fixed
MH-1263,Sanitary Pattern Load,0.0694,Fixed
MH-1152,Sanitary Pattern Load,0.0694,Fixed
MH-1095,Sanitary Pattern Load,0.0694,Fixed
MH-0630,Sanitary Pattern Load,0.0099,Fixed
MH-0850,Sanitary Pattern Load,0.0099,Fixed
MH-0882,Sanitary Pattern Load,0.0099,Fixed
MH-0894,Sanitary Pattern Load,0.0099,Fixed
MH-1009,Sanitary Pattern Load,0.1487,Fixed
MH-0945,Sanitary Pattern Load,0.0892,Fixed
MH-0692,Sanitary Pattern Load,0.0397,Fixed
MH-1082,Sanitary Pattern Load,0.119,Fixed
MH-0752,Sanitary Pattern Load,0.0496,Fixed
MH-0584,Sanitary Pattern Load,0.0198,Fixed
MH-0582,Sanitary Pattern Load,0.0099,Fixed
MH-0641,Sanitary Pattern Load,0.0694,Fixed
MH-0441,Sanitary Pattern Load,0.0595,Fixed
MH-0528,Sanitary Pattern Load,0.0099,Fixed
MH-0467,Sanitary Pattern Load,0.0991,Fixed
MH-0551,Sanitary Pattern Load,0.0496,Fixed
MH-0378,Sanitary Pattern Load,0.0496,Fixed
MH-0496,Sanitary Pattern Load,0.1289,Fixed
MH-0627,Sanitary Pattern Load,0.0793,Fixed
MH-0591,Sanitary Pattern Load,0.0496,Fixed
MH-0562,Sanitary Pattern Load,0.0198,Fixed
MH-0340,Sanitary Pattern Load,0.0694,Fixed
MH-0370,Sanitary Pattern Load,0.0099,Fixed
MH-0609,Sanitary Pattern Load,0.0099,Fixed
MH-0437,Sanitary Pattern Load,0.0099,Fixed
MH-0585,Sanitary Pattern Load,0.0198,Fixed
MH-0416,Sanitary Pattern Load,0.0099,Fixed
MH-0415,Sanitary Pattern Load,0.0099,Fixed
MH-0405,Sanitary Pattern Load,0.0198,Fixed
MH-0755,Sanitary Pattern Load,0.0496,Fixed
MH-0698,Sanitary Pattern Load,0.1784,Fixed
MH-0697,Sanitary Pattern Load,0.109,Fixed
MH-0688,Sanitary Pattern Load,0.0694,Fixed
MH-0648,Sanitary Pattern Load,0.0198,Fixed
MH-0638,Sanitary Pattern Load,0.0397,Fixed
MH-0505,Sanitary Pattern Load,0.0496,Fixed
MH-0446,Sanitary Pattern Load,0.0595,Fixed
MH-0398,Sanitary Pattern Load,0.1784,Fixed
MH-0362,Sanitary Pattern Load,0.0099,Fixed
MH-0532,Sanitary Pattern Load,0.0595,Fixed
MH-0632,Sanitary Pattern Load,0.0099,Fixed
MH-0489,Sanitary Pattern Load,0.0892,Fixed
MH-0523,Sanitary Pattern Load,0.0496,Fixed
MH-0485,Sanitary Pattern Load,0.0595,Fixed
MH-0397,Sanitary Pattern Load,0.0496,Fixed
MH-0371,Sanitary Pattern Load,0.0694,Fixed
MH-0325,Sanitary Pattern Load,0.0397,Fixed
MH-0095,Sanitary Pattern Load,0.0892,Fixed
MH-0406,Sanitary Pattern Load,0.0198,Fixed
MH-0420,Sanitary Pattern Load,0.0397,Fixed
MH-0365,Sanitary Pattern Load,0.0297,Fixed
MH-0389,Sanitary Pattern Load,0.0694,Fixed
MH-0335,Sanitary Pattern Load,0.0198,Fixed
MH-0267,Sanitary Pattern Load,0.0397,Fixed
MH-0322,Sanitary Pattern Load,0.0099,Fixed
MH-0306,Sanitary Pattern Load,0.0099,Fixed
MH-1013,Sanitary Pattern Load,0.1289,Fixed
MH-0154,Sanitary Pattern Load,0.0198,Fixed
MH-0247,Sanitary Pattern Load,0.0297,Fixed
MH-0096,Sanitary Pattern Load,0.0793,Fixed
MH-0141,Sanitary Pattern Load,0.0892,Fixed
MH-0156,Sanitary Pattern Load,0.0297,Fixed
MH-0201,Sanitary Pattern Load,0.0099,Fixed
MH-0133,Sanitary Pattern Load,0.0397,Fixed
MH-0374,Sanitary Pattern Load,0.0595,Fixed
MH-0439,Sanitary Pattern Load,0.0892,Fixed
MH-0504,Sanitary Pattern Load,0.0297,Fixed
MH-1485,Sanitary Pattern Load,0.0099,Fixed
MH-0634,Sanitary Pattern Load,0.0595,Fixed
MH-0673,Sanitary Pattern Load,0.0991,Fixed
MH-0724,Sanitary Pattern Load,0.1487,Fixed
MH-0663,Sanitary Pattern Load,0.0198,Fixed
MH-0282,Sanitary Pattern Load,0.0297,Fixed
MH-0165,Sanitary Pattern Load,0.0496,Fixed
MH-0198,Sanitary Pattern Load,0.0496,Fixed
MH-0225,Sanitary Pattern Load,0.0297,Fixed
MH-1576,Sanitary Pattern Load,0.0198,Fixed
MH-1487,Sanitary Pattern Load,0.0496,Fixed
MH-1506,Sanitary Pattern Load,0.0099,Fixed
MH-1515,Sanitary Pattern Load,0.0099,Fixed
MH-1527,Sanitary Pattern Load,0.0099,Fixed
MH-1482,Sanitary Pattern Load,0.0198,Fixed
MH-1502,Sanitary Pattern Load,0.0099,Fixed
MH-0904,Sanitary Pattern Load,0.0099,Fixed
MH-0628,Sanitary Pattern Load,0.0297,Fixed
MH-0681,Sanitary Pattern Load,0.0496,Fixed
MH-0709,Sanitary Pattern Load,0.0099,Fixed
MH-0748,Sanitary Pattern Load,0.0099,Fixed
MH-1561,Sanitary Pattern Load,0.0099,Fixed
MH-1585,Sanitary Pattern Load,0.0099,Fixed
MH-1710,Sanitary Pattern Load,0.0198,Fixed
MH-1726,Sanitary Pattern Load,0.0198,Fixed
MH-0877,Sanitary Pattern Load,0.0694,Fixed
MH-0957,Sanitary Pattern Load,0.0694,Fixed
MH-1061,Sanitary Pattern Load,0.0496,Fixed
MH-1093,Sanitary Pattern Load,0.0297,Fixed
MH-0168,Sanitary Pattern Load,0.0099,Fixed
MH-0111,Sanitary Pattern Load,0.0496,Fixed
MH-0140,Sanitary Pattern Load,0.0297,Fixed
MH-0207,Sanitary Pattern Load,0.0198,Fixed
MH-0039,Sanitary Pattern Load,0.0099,Fixed
MH-0025,Sanitary Pattern Load,0.0595,Fixed
MH-1517,Sanitary Pattern Load,0.0793,Fixed
MH-1703,Sanitary Pattern Load,0.0099,Fixed
MH-1682,Sanitary Pattern Load,0.0297,Fixed
MH-1706,Sanitary Pattern Load,0.0099,Fixed
MH-1430,Sanitary Pattern Load,0.0198,Fixed
MH-1348,Sanitary Pattern Load,0.0099,Fixed
MH-1369,Sanitary Pattern Load,0.0496,Fixed
MH-1333,Sanitary Pattern Load,0.0099,Fixed
MH-1314,Sanitary Pattern Load,0.0099,Fixed
MH-0973,Sanitary Pattern Load,0.0496,Fixed
MH-1005,Sanitary Pattern Load,0.0496,Fixed
MH-0787,Sanitary Pattern Load,0.109,Fixed
MH-0781,Sanitary Pattern Load,0.0099,Fixed
MH-0706,Sanitary Pattern Load,0.0694,Fixed
MH-0903,Sanitary Pattern Load,0.0793,Fixed
MH-0970,Sanitary Pattern Load,0.1487,Fixed
MH-0608,Sanitary Pattern Load,0.0496,Fixed
MH-0337,Sanitary Pattern Load,0.0496,Fixed
MH-0238,Sanitary Pattern Load,0.0297,Fixed
MH-0033,Sanitary Pattern Load,0.0099,Fixed
MH-0046,Sanitary Pattern Load,0.109,Fixed
MH-0053,Sanitary Pattern Load,0.119,Fixed
MH-0062,Sanitary Pattern Load,0.0496,Fixed
MH-0067,Sanitary Pattern Load,0.0198,Fixed
MH-0078,Sanitary Pattern Load,0.1586,Fixed
MH-0521,Sanitary Pattern Load,0.0099,Fixed
MH-0533,Sanitary Pattern Load,0.0793,Fixed
MH-1049,Sanitary Pattern Load,0.0496,Fixed
MH-1098,Sanitary Pattern Load,0.0892,Fixed
MH-0445,Sanitary Pattern Load,0.0694,Fixed
MH-1148,Sanitary Pattern Load,0.0198,Fixed
MH-0742,Sanitary Pattern Load,0.0099,Fixed
MH-1144,Sanitary Pattern Load,0.0297,Fixed
MH-1128,Sanitary Pattern Load,0.0099,Fixed
MH-1604,Sanitary Pattern Load,0.0397,Fixed
MH-1293,Sanitary Pattern Load,0.0099,Fixed
MH-1338,Sanitary Pattern Load,0.0099,Fixed
MH-1097,Sanitary Pattern Load,0.0397,Fixed
MH-1194,Sanitary Pattern Load,0.0099,Fixed
MH-1216,Sanitary Pattern Load,0.0198,Fixed
MH-1582,Sanitary Pattern Load,0.0496,Fixed
MH-1534,Sanitary Pattern Load,0.0397,Fixed
MH-1155,Sanitary Pattern Load,0.0198,Fixed
MH-1167,Sanitary Pattern Load,0.0397,Fixed
MH-1478,Sanitary Pattern Load,0.0297,Fixed
MH-1488,Sanitary Pattern Load,0.0297,Fixed
MH-1473,Sanitary Pattern Load,0.0198,Fixed
MH-1510,Sanitary Pattern Load,0.0099,Fixed
MH-1439,Sanitary Pattern Load,0.0099,Fixed
MH-1438,Sanitary Pattern Load,0.0099,Fixed
MH-1366,Sanitary Pattern Load,0.0198,Fixed
MH-1371,Sanitary Pattern Load,0.0099,Fixed
MH-1329,Sanitary Pattern Load,0.0099,Fixed
MH-1270,Sanitary Pattern Load,0.0496,Fixed
MH-1290,Sanitary Pattern Load,0.0297,Fixed
MH-1285,Sanitary Pattern Load,0.0297,Fixed
MH-1110,Sanitary Pattern Load,0.0198,Fixed
MH-0870,Sanitary Pattern Load,0.0198,Fixed
MH-0908,Sanitary Pattern Load,0.0099,Fixed
MH-1078,Sanitary Pattern Load,0.0198,Fixed
MH-0918,Sanitary Pattern Load,0.0198,Fixed
MH-0937,Sanitary Pattern Load,0.0099,Fixed
MH-1151,Sanitary Pattern Load,0.0297,Fixed
MH-0964,Sanitary Pattern Load,0.0099,Fixed
MH-0845,Sanitary Pattern Load,0.0099,Fixed
MH-0975,Sanitary Pattern Load,0.0198,Fixed
MH-0761,Sanitary Pattern Load,0.0099,Fixed
MH-0671,Sanitary Pattern Load,0.0198,Fixed
MH-0575,Sanitary Pattern Load,0.0099,Fixed
MH-0655,Sanitary Pattern Load,0.0198,Fixed
MH-0388,Sanitary Pattern Load,0.0397,Fixed
MH-0385,Sanitary Pattern Load,0.0198,Fixed
MH-0232,Sanitary Pattern Load,0.0099,Fixed
MH-0279,Sanitary Pattern Load,0.0099,Fixed
MH-0171,Sanitary Pattern Load,0.0198,Fixed
MH-0287,Sanitary Pattern Load,0.0694,Fixed
MH-0278,Sanitary Pattern Load,0.0198,Fixed
MH-0246,Sanitary Pattern Load,0.0297,Fixed
MH-0285,Sanitary Pattern Load,0.0496,Fixed
MH-0270,Sanitary Pattern Load,0.0099,Fixed
MH-0422,Sanitary Pattern Load,0.0397,Fixed
MH-0459,Sanitary Pattern Load,0.0496,Fixed
MH-0517,Sanitary Pattern Load,0.0694,Fixed
MH-0283,Sanitary Pattern Load,0.0496,Fixed
MH-0318,Sanitary Pattern Load,0.0496,Fixed
MH-0235,Sanitary Pattern Load,0.0198,Fixed
MH-0030,Sanitary Pattern Load,0.0198,Fixed
MH-0040,Sanitary Pattern Load,0.0694,Fixed
MH-0047,Sanitary Pattern Load,0.0595,Fixed
MH-0058,Sanitary Pattern Load,0.0793,Fixed
MH-0061,Sanitary Pattern Load,0.0099,Fixed
MH-0007,Sanitary Pattern Load,0.0297,Fixed
MH-0016,Sanitary Pattern Load,0.0793,Fixed
MH-0013,Sanitary Pattern Load,0.0397,Fixed
MH-0163,Sanitary Pattern Load,0.0397,Fixed
MH-0139,Sanitary Pattern Load,0.0198,Fixed
MH-0071,Sanitary Pattern Load,0.0099,Fixed
MH-0069,Sanitary Pattern Load,0.0099,Fixed
MH-0048,Sanitary Pattern Load,0.0496,Fixed
MH-0054,Sanitary Pattern Load,0.0198,Fixed
MH-1490,Sanitary Pattern Load,0.0198,Fixed
MH-1628,Sanitary Pattern Load,0.0198,Fixed
MH-1574,Sanitary Pattern Load,0.0099,Fixed
MH-1592,Sanitary Pattern Load,0.0397,Fixed
MH-1519,Sanitary Pattern Load,0.0099,Fixed
MH-1544,Sanitary Pattern Load,0.0099,Fixed
MH-1623,Sanitary Pattern Load,0.0198,Fixed
MH-1741,Sanitary Pattern Load,0.0198,Fixed
MH-1043,Sanitary Pattern Load,0.2379,Fixed
MH-1243,Sanitary Pattern Load,0.0198,Fixed
MH-1456,Sanitary Pattern Load,0.0198,Fixed
MH-1472,Sanitary Pattern Load,0.0198,Fixed
MH-1373,Sanitary Pattern Load,0.0297,Fixed
MH-1136,Sanitary Pattern Load,0.0099,Fixed
MH-1014,Sanitary Pattern Load,0.0595,Fixed
MH-0915,Sanitary Pattern Load,0.0496,Fixed
MH-1006,Sanitary Pattern Load,0.0595,Fixed
MH-1322,Sanitary Pattern Load,0.0099,Fixed
MH-1212,Sanitary Pattern Load,0.0397,Fixed
MH-1141,Sanitary Pattern Load,0.0297,Fixed
MH-1203,Sanitary Pattern Load,0.0397,Fixed
MH-0568,Sanitary Pattern Load,0.109,Fixed
MH-0615,Sanitary Pattern Load,0.0496,Fixed
MH-0540,Sanitary Pattern Load,0.0099,Fixed
MH-1120,Sanitary Pattern Load,0.0297,Fixed
MH-0601,Sanitary Pattern Load,0.0297,Fixed
MH-0538,Sanitary Pattern Load,0.0198,Fixed
MH-0447,Sanitary Pattern Load,0.0496,Fixed
MH-0509,Sanitary Pattern Load,0.0496,Fixed
MH-0563,Sanitary Pattern Load,0.0496,Fixed
MH-0721,Sanitary Pattern Load,0.0198,Fixed
MH-0656,Sanitary Pattern Load,0.1388,Fixed
MH-0383,Sanitary Pattern Load,0.0397,Fixed
MH-0307,Sanitary Pattern Load,0.1289,Fixed
MH-0595,Sanitary Pattern Load,0.0793,Fixed
MH-0542,Sanitary Pattern Load,0.0595,Fixed
MH-0600,Sanitary Pattern Load,0.0694,Fixed
MH-0530,Sanitary Pattern Load,0.0297,Fixed
MH-0444,Sanitary Pattern Load,0.0793,Fixed
MH-0104,Sanitary Pattern Load,0.0099,Fixed
MH-0432,Sanitary Pattern Load,0.0793,Fixed
MH-0487,Sanitary Pattern Load,0.0595,Fixed
MH-0303,Sanitary Pattern Load,0.0297,Fixed
MH-1077,Sanitary Pattern Load,0.1289,Fixed
MH-0977,Sanitary Pattern Load,0.0991,Fixed
MH-0286,Sanitary Pattern Load,0.0198,Fixed
MH-0332,Sanitary Pattern Load,0.0198,Fixed
MH-0136,Sanitary Pattern Load,0.0099,Fixed
MH-0128,Sanitary Pattern Load,0.0198,Fixed
MH-0292,Sanitary Pattern Load,0.0297,Fixed
MH-0347,Sanitary Pattern Load,0.0793,Fixed
MH-0262,Sanitary Pattern Load,0.0099,Fixed
MH-0146,Sanitary Pattern Load,0.0297,Fixed
MH-0545,Sanitary Pattern Load,0.0892,Fixed
MH-1421,Sanitary Pattern Load,0.0099,Fixed
MH-1684,Sanitary Pattern Load,0.0099,Fixed
MH-1712,Sanitary Pattern Load,0.0099,Fixed
MH-0819,Sanitary Pattern Load,0.0496,Fixed
MH-0149,Sanitary Pattern Load,0.0198,Fixed
MH-1674,Sanitary Pattern Load,0.0198,Fixed
MH-0960,Sanitary Pattern Load,0.0099,Fixed
MH-0740,Sanitary Pattern Load,0.0297,Fixed
MH-0791,Sanitary Pattern Load,0.0694,Fixed
MH-0635,Sanitary Pattern Load,0.0198,Fixed
MH-0359,Sanitary Pattern Load,0.0397,Fixed
MH-0148,Sanitary Pattern Load,0.0793,Fixed
MH-0268,Sanitary Pattern Load,0.0099,Fixed
MH-0263,Sanitary Pattern Load,0.0099,Fixed
MH-1047,Sanitary Pattern Load,0.0397,Fixed
MH-0091,Sanitary Pattern Load,0.0297,Fixed
MH-0018,Sanitary Pattern Load,0.0496,Fixed
MH-0024,Sanitary Pattern Load,0.0397,Fixed
MH-0029,Sanitary Pattern Load,0.0198,Fixed
MH-0035,Sanitary Pattern Load,0.0397,Fixed
MH-0044,Sanitary Pattern Load,0.0297,Fixed
MH-0050,Sanitary Pattern Load,0.0099,Fixed
MH-0051,Sanitary Pattern Load,0.0099,Fixed
MH-1277,Sanitary Pattern Load,0.0297,Fixed
MH-1480,Sanitary Pattern Load,0.0099,Fixed
MH-1492,Sanitary Pattern Load,0.0595,Fixed
MH-1503,Sanitary Pattern Load,0.0099,Fixed
MH-1309,Sanitary Pattern Load,0.0198,Fixed
MH-1068,Sanitary Pattern Load,0.0397,Fixed
MH-1387,Sanitary Pattern Load,0.0099,Fixed
MH-1408,Sanitary Pattern Load,0.0099,Fixed
MH-1217,Sanitary Pattern Load,0.0099,Fixed
MH-1011,Sanitary Pattern Load,0.0496,Fixed
MH-0993,Sanitary Pattern Load,0.0595,Fixed
MH-0932,Sanitary Pattern Load,0.0099,Fixed
MH-1072,Sanitary Pattern Load,0.0496,Fixed
MH-0645,Sanitary Pattern Load,0.0297,Fixed
MH-0427,Sanitary Pattern Load,0.0099,Fixed
MH-0499,Sanitary Pattern Load,0.0198,Fixed
MH-0266,Sanitary Pattern Load,0.0297,Fixed
MH-0106,Sanitary Pattern Load,0.0595,Fixed
MH-0134,Sanitary Pattern Load,0.0397,Fixed
MH-0064,Sanitary Pattern Load,0.0397,Fixed
MH-0070,Sanitary Pattern Load,0.0397,Fixed
MH-1533,Sanitary Pattern Load,0.0198,Fixed
MH-1573,Sanitary Pattern Load,0.0198,Fixed
MH-1690,Sanitary Pattern Load,0.0397,Fixed
MH-1631,Sanitary Pattern Load,0.0397,Fixed
MH-1568,Sanitary Pattern Load,0.0397,Fixed
MH-1600,Sanitary Pattern Load,0.0099,Fixed
MH-1112,Sanitary Pattern Load,0.0496,Fixed
MH-1081,Sanitary Pattern Load,0.0892,Fixed
MH-0657,Sanitary Pattern Load,0.0198,Fixed
MH-0788,Sanitary Pattern Load,0.0397,Fixed
MH-0874,Sanitary Pattern Load,0.1289,Fixed
MH-0392,Sanitary Pattern Load,0.0297,Fixed
MH-0376,Sanitary Pattern Load,0.0099,Fixed
MH-0382,Sanitary Pattern Load,0.0397,Fixed
MH-0214,Sanitary Pattern Load,0.0892,Fixed
MH-0205,Sanitary Pattern Load,0.0198,Fixed
MH-0114,Sanitary Pattern Load,0.0991,Fixed
MH-0346,Sanitary Pattern Load,0.0099,Fixed
