MH_LABEL,LOADTYPE,BASEFLOW,PATTERN
MH-0766,Sanitary Pattern Load,0.0952,Fixed
MH-0740,Sanitary Pattern Load,0.0833,Fixed
MH-0711,Sanitary Pattern Load,0.1428,Fixed
MH-0636,Sanitary Pattern Load,0.1071,Fixed
MH-0662,Sanitary Pattern Load,0.0714,Fixed
MH-0674,Sanitary Pattern Load,0.0357,Fixed
MH-0504,Sanitary Pattern Load,0.0595,Fixed
MH-0639,Sanitary Pattern Load,0.0119,Fixed
MH-0540,Sanitary Pattern Load,0.0357,Fixed
MH-0529,Sanitary Pattern Load,0.0238,Fixed
MH-0514,Sanitary Pattern Load,0.0357,Fixed
MH-0471,Sanitary Pattern Load,0.0476,Fixed
MH-0494,Sanitary Pattern Load,0.0595,Fixed
MH-0511,Sanitary Pattern Load,0.0476,Fixed
MH-0552,Sanitary Pattern Load,0.0595,Fixed
MH-0428,Sanitary Pattern Load,0.0238,Fixed
MH-0393,Sanitary Pattern Load,0.0952,Fixed
MH-0481,Sanitary Pattern Load,0.0357,Fixed
MH-0399,Sanitary Pattern Load,0.0119,Fixed
MH-0284,Sanitary Pattern Load,0.0357,Fixed
MH-0261,Sanitary Pattern Load,0.0714,Fixed
MH-0269,Sanitary Pattern Load,0.0238,Fixed
MH-0351,Sanitary Pattern Load,0.0595,Fixed
MH-0355,Sanitary Pattern Load,0.0476,Fixed
MH-0368,Sanitary Pattern Load,0.0595,Fixed
MH-0506,Sanitary Pattern Load,0.0952,Fixed
MH-0303,Sanitary Pattern Load,0.0119,Fixed
MH-0260,Sanitary Pattern Load,0.0238,Fixed
MH-0482,Sanitary Pattern Load,0.0476,Fixed
MH-0614,Sanitary Pattern Load,0.0833,Fixed
MH-0575,Sanitary Pattern Load,0.0952,Fixed
MH-0612,Sanitary Pattern Load,0.0833,Fixed
MH-0588,Sanitary Pattern Load,0.0476,Fixed
MH-0369,Sanitary Pattern Load,0.119,Fixed
MH-0092,Sanitary Pattern Load,0.0119,Fixed
MH-0055,Sanitary Pattern Load,0.0119,Fixed
MH-0258,Sanitary Pattern Load,0.0119,Fixed
MH-0282,Sanitary Pattern Load,0.0357,Fixed
MH-0444,Sanitary Pattern Load,0.1309,Fixed
MH-0289,Sanitary Pattern Load,0.0357,Fixed
MH-0286,Sanitary Pattern Load,0.0833,Fixed
MH-0311,Sanitary Pattern Load,0.1071,Fixed
MH-0388,Sanitary Pattern Load,0.0595,Fixed
MH-0242,Sanitary Pattern Load,0.0238,Fixed
MH-0332,Sanitary Pattern Load,0.0476,Fixed
MH-0185,Sanitary Pattern Load,0.0714,Fixed
MH-0165,Sanitary Pattern Load,0.0476,Fixed
MH-0148,Sanitary Pattern Load,0.0238,Fixed
MH-0341,Sanitary Pattern Load,0.0595,Fixed
MH-0344,Sanitary Pattern Load,0.0476,Fixed
MH-0319,Sanitary Pattern Load,0.0238,Fixed
MH-0317,Sanitary Pattern Load,0.0238,Fixed
MH-0297,Sanitary Pattern Load,0.0714,Fixed
MH-0292,Sanitary Pattern Load,0.0595,Fixed
MH-0235,Sanitary Pattern Load,0.0476,Fixed
MH-0166,Sanitary Pattern Load,0.0595,Fixed
MH-0281,Sanitary Pattern Load,0.0952,Fixed
MH-0274,Sanitary Pattern Load,0.0238,Fixed
MH-0270,Sanitary Pattern Load,0.0833,Fixed
MH-0264,Sanitary Pattern Load,0.0238,Fixed
MH-0130,Sanitary Pattern Load,0.0833,Fixed
MH-0171,Sanitary Pattern Load,0.0714,Fixed
MH-0231,Sanitary Pattern Load,0.0357,Fixed
MH-0120,Sanitary Pattern Load,0.0595,Fixed
MH-0489,Sanitary Pattern Load,0.0714,Fixed
MH-0434,Sanitary Pattern Load,0.0476,Fixed
MH-0383,Sanitary Pattern Load,0.0714,Fixed
MH-0306,Sanitary Pattern Load,0.0595,Fixed
MH-0342,Sanitary Pattern Load,0.0476,Fixed
MH-0360,Sanitary Pattern Load,0.0119,Fixed
MH-0304,Sanitary Pattern Load,0.0238,Fixed
MH-0288,Sanitary Pattern Load,0.0357,Fixed
MH-0295,Sanitary Pattern Load,0.0357,Fixed
MH-0379,Sanitary Pattern Load,0.0238,Fixed
MH-0312,Sanitary Pattern Load,0.0119,Fixed
MH-0271,Sanitary Pattern Load,0.0238,Fixed
MH-0279,Sanitary Pattern Load,0.0119,Fixed
MH-0254,Sanitary Pattern Load,0.0119,Fixed
MH-0253,Sanitary Pattern Load,0.0119,Fixed
MH-0277,Sanitary Pattern Load,0.0238,Fixed
MH-0309,Sanitary Pattern Load,0.0476,Fixed
MH-0280,Sanitary Pattern Load,0.0119,Fixed
MH-0290,Sanitary Pattern Load,0.0238,Fixed
MH-0287,Sanitary Pattern Load,0.0595,Fixed
MH-0175,Sanitary Pattern Load,0.0119,Fixed
MH-0163,Sanitary Pattern Load,0.0119,Fixed
MH-0275,Sanitary Pattern Load,0.0357,Fixed
MH-0263,Sanitary Pattern Load,0.0476,Fixed
MH-0259,Sanitary Pattern Load,0.0119,Fixed
MH-0073,Sanitary Pattern Load,0.0119,Fixed
MH-0059,Sanitary Pattern Load,0.0119,Fixed
MH-0067,Sanitary Pattern Load,0.0238,Fixed
MH-0232,Sanitary Pattern Load,0.0238,Fixed
MH-0058,Sanitary Pattern Load,0.0119,Fixed
MH-0237,Sanitary Pattern Load,0.0357,Fixed
MH-0104,Sanitary Pattern Load,0.0476,Fixed
MH-0154,Sanitary Pattern Load,0.0595,Fixed
MH-0137,Sanitary Pattern Load,0.0238,Fixed
MH-0098,Sanitary Pattern Load,0.0357,Fixed
MH-0161,Sanitary Pattern Load,0.0476,Fixed
MH-0126,Sanitary Pattern Load,0.0238,Fixed
MH-0129,Sanitary Pattern Load,0.0119,Fixed
MH-0193,Sanitary Pattern Load,0.0238,Fixed
MH-0245,Sanitary Pattern Load,0.0119,Fixed
MH-0211,Sanitary Pattern Load,0.0119,Fixed
MH-0215,Sanitary Pattern Load,0.0119,Fixed
MH-0167,Sanitary Pattern Load,0.0357,Fixed
MH-0248,Sanitary Pattern Load,0.0238,Fixed
MH-0222,Sanitary Pattern Load,0.0119,Fixed
MH-0178,Sanitary Pattern Load,0.0238,Fixed
MH-0180,Sanitary Pattern Load,0.0238,Fixed
MH-0145,Sanitary Pattern Load,0.0595,Fixed
MH-0142,Sanitary Pattern Load,0.0476,Fixed
MH-0116,Sanitary Pattern Load,0.0238,Fixed
MH-0074,Sanitary Pattern Load,0.2022,Fixed
MH-0111,Sanitary Pattern Load,0.0119,Fixed
MH-0091,Sanitary Pattern Load,0.0952,Fixed
MH-0086,Sanitary Pattern Load,0.1309,Fixed
MH-0123,Sanitary Pattern Load,0.1428,Fixed
MH-0653,Sanitary Pattern Load,0.0119,Fixed
MH-0722,Sanitary Pattern Load,0.0238,Fixed
MH-0720,Sanitary Pattern Load,0.0119,Fixed
MH-0657,Sanitary Pattern Load,0.0833,Fixed
MH-0729,Sanitary Pattern Load,0.0119,Fixed
MH-0649,Sanitary Pattern Load,0.0238,Fixed
MH-0625,Sanitary Pattern Load,0.0119,Fixed
MH-0752,Sanitary Pattern Load,0.0238,Fixed
MH-0732,Sanitary Pattern Load,0.0357,Fixed
MH-0756,Sanitary Pattern Load,0.0357,Fixed
MH-0691,Sanitary Pattern Load,0.0357,Fixed
MH-0784,Sanitary Pattern Load,0.0119,Fixed
MH-0837,Sanitary Pattern Load,0.0714,Fixed
MH-0630,Sanitary Pattern Load,0.0238,Fixed
MH-0648,Sanitary Pattern Load,0.0357,Fixed
MH-0668,Sanitary Pattern Load,0.0357,Fixed
MH-0730,Sanitary Pattern Load,0.0357,Fixed
MH-0781,Sanitary Pattern Load,0.0476,Fixed
MH-0617,Sanitary Pattern Load,0.0357,Fixed
MH-0643,Sanitary Pattern Load,0.0952,Fixed
MH-0570,Sanitary Pattern Load,0.1071,Fixed
MH-0759,Sanitary Pattern Load,0.0119,Fixed
MH-0670,Sanitary Pattern Load,0.0476,Fixed
MH-0686,Sanitary Pattern Load,0.0357,Fixed
MH-0705,Sanitary Pattern Load,0.0119,Fixed
MH-0642,Sanitary Pattern Load,0.0119,Fixed
MH-0593,Sanitary Pattern Load,0.0119,Fixed
MH-0694,Sanitary Pattern Load,0.0119,Fixed
MH-0688,Sanitary Pattern Load,0.0119,Fixed
MH-0682,Sanitary Pattern Load,0.0119,Fixed
MH-0678,Sanitary Pattern Load,0.0119,Fixed
MH-0660,Sanitary Pattern Load,0.0238,Fixed
MH-0628,Sanitary Pattern Load,0.0595,Fixed
MH-0488,Sanitary Pattern Load,0.0595,Fixed
MH-0605,Sanitary Pattern Load,0.0595,Fixed
MH-0671,Sanitary Pattern Load,0.0833,Fixed
MH-0723,Sanitary Pattern Load,0.1071,Fixed
MH-0623,Sanitary Pattern Load,0.0714,Fixed
MH-0525,Sanitary Pattern Load,0.0833,Fixed
MH-0656,Sanitary Pattern Load,0.0476,Fixed
MH-0652,Sanitary Pattern Load,0.0119,Fixed
MH-0637,Sanitary Pattern Load,0.0238,Fixed
MH-0390,Sanitary Pattern Load,0.0238,Fixed
MH-0358,Sanitary Pattern Load,0.0476,Fixed
MH-0364,Sanitary Pattern Load,0.0833,Fixed
MH-0321,Sanitary Pattern Load,0.0357,Fixed
MH-0658,Sanitary Pattern Load,0.1309,Fixed
MH-0778,Sanitary Pattern Load,0.0119,Fixed
MH-0568,Sanitary Pattern Load,0.0238,Fixed
MH-0574,Sanitary Pattern Load,0.0119,Fixed
MH-0561,Sanitary Pattern Load,0.0238,Fixed
MH-0327,Sanitary Pattern Load,0.0357,Fixed
MH-0443,Sanitary Pattern Load,0.0476,Fixed
MH-0395,Sanitary Pattern Load,0.0238,Fixed
MH-0456,Sanitary Pattern Load,0.0119,Fixed
MH-0431,Sanitary Pattern Load,0.0476,Fixed
MH-0439,Sanitary Pattern Load,0.0238,Fixed
MH-0460,Sanitary Pattern Load,0.0119,Fixed
MH-0627,Sanitary Pattern Load,0.0595,Fixed
MH-0556,Sanitary Pattern Load,0.0357,Fixed
MH-0564,Sanitary Pattern Load,0.0238,Fixed
MH-0589,Sanitary Pattern Load,0.0119,Fixed
MH-0538,Sanitary Pattern Load,0.0595,Fixed
MH-0584,Sanitary Pattern Load,0.0119,Fixed
MH-0629,Sanitary Pattern Load,0.0357,Fixed
MH-0523,Sanitary Pattern Load,0.0476,Fixed
MH-0337,Sanitary Pattern Load,0.0119,Fixed
MH-0372,Sanitary Pattern Load,0.0476,Fixed
MH-0491,Sanitary Pattern Load,0.0238,Fixed
MH-0419,Sanitary Pattern Load,0.0238,Fixed
MH-0470,Sanitary Pattern Load,0.0833,Fixed
MH-0579,Sanitary Pattern Load,0.0357,Fixed
MH-0590,Sanitary Pattern Load,0.0119,Fixed
MH-0480,Sanitary Pattern Load,0.0238,Fixed
MH-0596,Sanitary Pattern Load,0.0119,Fixed
MH-0586,Sanitary Pattern Load,0.0357,Fixed
MH-0531,Sanitary Pattern Load,0.0238,Fixed
MH-0578,Sanitary Pattern Load,0.0119,Fixed
MH-0591,Sanitary Pattern Load,0.0476,Fixed
MH-0472,Sanitary Pattern Load,0.0357,Fixed
MH-0459,Sanitary Pattern Load,0.0357,Fixed
MH-0566,Sanitary Pattern Load,0.0119,Fixed
MH-0322,Sanitary Pattern Load,0.0119,Fixed
MH-0339,Sanitary Pattern Load,0.0357,Fixed
MH-0315,Sanitary Pattern Load,0.0238,Fixed
MH-0299,Sanitary Pattern Load,0.0119,Fixed
MH-0453,Sanitary Pattern Load,0.0119,Fixed
MH-0543,Sanitary Pattern Load,0.0238,Fixed
MH-0437,Sanitary Pattern Load,0.0714,Fixed
MH-0469,Sanitary Pattern Load,0.0119,Fixed
MH-0447,Sanitary Pattern Load,0.0119,Fixed
MH-0510,Sanitary Pattern Load,0.0238,Fixed
MH-0521,Sanitary Pattern Load,0.0476,Fixed
MH-0412,Sanitary Pattern Load,0.0119,Fixed
MH-0382,Sanitary Pattern Load,0.0119,Fixed
MH-0363,Sanitary Pattern Load,0.0119,Fixed
MH-0330,Sanitary Pattern Load,0.0119,Fixed
MH-0513,Sanitary Pattern Load,0.0476,Fixed
MH-0519,Sanitary Pattern Load,0.0357,Fixed
MH-0380,Sanitary Pattern Load,0.0476,Fixed
MH-0422,Sanitary Pattern Load,0.0476,Fixed
MH-0353,Sanitary Pattern Load,0.0476,Fixed
MH-0394,Sanitary Pattern Load,0.0238,Fixed
MH-0410,Sanitary Pattern Load,0.0238,Fixed
MH-0239,Sanitary Pattern Load,0.0119,Fixed
MH-0256,Sanitary Pattern Load,0.0238,Fixed
MH-0266,Sanitary Pattern Load,0.0119,Fixed
MH-0224,Sanitary Pattern Load,0.0119,Fixed
MH-0037,Sanitary Pattern Load,0.0238,Fixed
MH-0029,Sanitary Pattern Load,0.0119,Fixed
MH-0028,Sanitary Pattern Load,0.0119,Fixed
MH-0017,Sanitary Pattern Load,0.0119,Fixed
MH-0016,Sanitary Pattern Load,0.0119,Fixed
MH-0008,Sanitary Pattern Load,0.0119,Fixed
MH-0169,Sanitary Pattern Load,0.0119,Fixed
MH-0202,Sanitary Pattern Load,0.0119,Fixed
MH-0133,Sanitary Pattern Load,0.0595,Fixed
MH-0119,Sanitary Pattern Load,0.0238,Fixed
MH-0118,Sanitary Pattern Load,0.0357,Fixed
MH-0082,Sanitary Pattern Load,0.0119,Fixed
MH-0071,Sanitary Pattern Load,0.0238,Fixed
MH-0069,Sanitary Pattern Load,0.0119,Fixed
MH-0107,Sanitary Pattern Load,0.0119,Fixed
MH-0102,Sanitary Pattern Load,0.0238,Fixed
MH-0110,Sanitary Pattern Load,0.0119,Fixed
MH-0109,Sanitary Pattern Load,0.0119,Fixed
MH-0036,Sanitary Pattern Load,0.0119,Fixed
MH-0015,Sanitary Pattern Load,0.0119,Fixed
MH-0031,Sanitary Pattern Load,0.0119,Fixed
MH-0099,Sanitary Pattern Load,0.0357,Fixed
MH-0072,Sanitary Pattern Load,0.0238,Fixed
MH-0060,Sanitary Pattern Load,0.0119,Fixed
MH-0070,Sanitary Pattern Load,0.0357,Fixed
MH-0038,Sanitary Pattern Load,0.0119,Fixed
MH-0034,Sanitary Pattern Load,0.0238,Fixed
MH-0011,Sanitary Pattern Load,0.0238,Fixed
MH-0006,Sanitary Pattern Load,0.0119,Fixed
MH-0052,Sanitary Pattern Load,0.0119,Fixed
MH-0113,Sanitary Pattern Load,0.0119,Fixed
MH-0105,Sanitary Pattern Load,0.0357,Fixed
MH-0062,Sanitary Pattern Load,0.0595,Fixed
MH-0095,Sanitary Pattern Load,0.0119,Fixed
MH-0088,Sanitary Pattern Load,0.0357,Fixed
MH-0084,Sanitary Pattern Load,0.0119,Fixed
MH-0078,Sanitary Pattern Load,0.0119,Fixed
MH-0079,Sanitary Pattern Load,0.0238,Fixed
MH-0057,Sanitary Pattern Load,0.0357,Fixed
MH-0066,Sanitary Pattern Load,0.0357,Fixed
MH-0065,Sanitary Pattern Load,0.0238,Fixed
MH-0064,Sanitary Pattern Load,0.0238,Fixed
MH-0045,Sanitary Pattern Load,0.0238,Fixed
MH-0100,Sanitary Pattern Load,0.0119,Fixed
MH-0103,Sanitary Pattern Load,0.0119,Fixed
MH-0101,Sanitary Pattern Load,0.0119,Fixed
MH-0081,Sanitary Pattern Load,0.0238,Fixed
MH-0042,Sanitary Pattern Load,0.0595,Fixed
MH-0046,Sanitary Pattern Load,0.0119,Fixed
MH-0043,Sanitary Pattern Load,0.0476,Fixed
MH-1514,Sanitary Pattern Load,0.0714,Fixed
MH-1540,Sanitary Pattern Load,0.0952,Fixed
MH-1578,Sanitary Pattern Load,0.0595,Fixed
MH-1521,Sanitary Pattern Load,0.0357,Fixed
MH-1444,Sanitary Pattern Load,0.0595,Fixed
MH-1666,Sanitary Pattern Load,0.0238,Fixed
MH-1471,Sanitary Pattern Load,0.0476,Fixed
MH-1458,Sanitary Pattern Load,0.0714,Fixed
MH-1740,Sanitary Pattern Load,0.0238,Fixed
MH-1469,Sanitary Pattern Load,0.0119,Fixed
MH-1388,Sanitary Pattern Load,0.0238,Fixed
MH-1342,Sanitary Pattern Load,0.0833,Fixed
MH-1482,Sanitary Pattern Load,0.0357,Fixed
MH-1642,Sanitary Pattern Load,0.0238,Fixed
MH-1675,Sanitary Pattern Load,0.0119,Fixed
MH-1516,Sanitary Pattern Load,0.0238,Fixed
MH-1553,Sanitary Pattern Load,0.0119,Fixed
MH-1590,Sanitary Pattern Load,0.0119,Fixed
MH-1490,Sanitary Pattern Load,0.0476,Fixed
MH-1417,Sanitary Pattern Load,0.0476,Fixed
MH-1443,Sanitary Pattern Load,0.0595,Fixed
MH-1465,Sanitary Pattern Load,0.0476,Fixed
MH-1447,Sanitary Pattern Load,0.0714,Fixed
MH-1420,Sanitary Pattern Load,0.0357,Fixed
MH-1463,Sanitary Pattern Load,0.0119,Fixed
MH-1116,Sanitary Pattern Load,0.0357,Fixed
MH-1016,Sanitary Pattern Load,0.0357,Fixed
MH-1189,Sanitary Pattern Load,0.0357,Fixed
MH-1231,Sanitary Pattern Load,0.0595,Fixed
MH-1456,Sanitary Pattern Load,0.0357,Fixed
MH-1229,Sanitary Pattern Load,0.0119,Fixed
MH-1325,Sanitary Pattern Load,0.0476,Fixed
MH-1084,Sanitary Pattern Load,0.0476,Fixed
MH-1567,Sanitary Pattern Load,0.0119,Fixed
MH-1487,Sanitary Pattern Load,0.0595,Fixed
MH-1511,Sanitary Pattern Load,0.0714,Fixed
MH-1536,Sanitary Pattern Load,0.0952,Fixed
MH-1450,Sanitary Pattern Load,0.0833,Fixed
MH-1476,Sanitary Pattern Load,0.0714,Fixed
MH-1379,Sanitary Pattern Load,0.0238,Fixed
MH-1107,Sanitary Pattern Load,0.0238,Fixed
MH-1340,Sanitary Pattern Load,0.0119,Fixed
MH-1344,Sanitary Pattern Load,0.0357,Fixed
MH-1203,Sanitary Pattern Load,0.0119,Fixed
MH-1242,Sanitary Pattern Load,0.0238,Fixed
MH-1286,Sanitary Pattern Load,0.0357,Fixed
MH-1165,Sanitary Pattern Load,0.0476,Fixed
MH-1214,Sanitary Pattern Load,0.0357,Fixed
MH-1227,Sanitary Pattern Load,0.0238,Fixed
MH-1304,Sanitary Pattern Load,0.0119,Fixed
MH-1121,Sanitary Pattern Load,0.0119,Fixed
MH-1168,Sanitary Pattern Load,0.0238,Fixed
MH-1005,Sanitary Pattern Load,0.0476,Fixed
MH-1103,Sanitary Pattern Load,0.1071,Fixed
MH-1141,Sanitary Pattern Load,0.0119,Fixed
MH-1224,Sanitary Pattern Load,0.0119,Fixed
MH-1076,Sanitary Pattern Load,0.0238,Fixed
MH-1173,Sanitary Pattern Load,0.0238,Fixed
MH-1138,Sanitary Pattern Load,0.0476,Fixed
MH-1155,Sanitary Pattern Load,0.0119,Fixed
MH-0989,Sanitary Pattern Load,0.0714,Fixed
MH-0924,Sanitary Pattern Load,0.119,Fixed
MH-0898,Sanitary Pattern Load,0.0952,Fixed
MH-1105,Sanitary Pattern Load,0.0952,Fixed
MH-1074,Sanitary Pattern Load,0.0595,Fixed
MH-1128,Sanitary Pattern Load,0.0357,Fixed
MH-1251,Sanitary Pattern Load,0.0357,Fixed
MH-1032,Sanitary Pattern Load,0.0119,Fixed
MH-1236,Sanitary Pattern Load,0.0119,Fixed
MH-1193,Sanitary Pattern Load,0.0357,Fixed
MH-0789,Sanitary Pattern Load,0.0476,Fixed
MH-0685,Sanitary Pattern Load,0.0238,Fixed
MH-1120,Sanitary Pattern Load,0.0238,Fixed
MH-0901,Sanitary Pattern Load,0.0595,Fixed
MH-1022,Sanitary Pattern Load,0.0238,Fixed
MH-1049,Sanitary Pattern Load,0.0476,Fixed
MH-0838,Sanitary Pattern Load,0.0238,Fixed
MH-0815,Sanitary Pattern Load,0.0595,Fixed
MH-0751,Sanitary Pattern Load,0.0119,Fixed
MH-0763,Sanitary Pattern Load,0.0119,Fixed
MH-0887,Sanitary Pattern Load,0.0595,Fixed
MH-1330,Sanitary Pattern Load,0.0119,Fixed
MH-1098,Sanitary Pattern Load,0.0238,Fixed
MH-1143,Sanitary Pattern Load,0.0476,Fixed
MH-0994,Sanitary Pattern Load,0.0357,Fixed
MH-0939,Sanitary Pattern Load,0.0714,Fixed
MH-0872,Sanitary Pattern Load,0.0119,Fixed
MH-1110,Sanitary Pattern Load,0.0595,Fixed
MH-1293,Sanitary Pattern Load,0.0238,Fixed
MH-0864,Sanitary Pattern Load,0.0714,Fixed
MH-0903,Sanitary Pattern Load,0.0595,Fixed
MH-0822,Sanitary Pattern Load,0.0714,Fixed
MH-0876,Sanitary Pattern Load,0.0952,Fixed
MH-0850,Sanitary Pattern Load,0.0595,Fixed
MH-0758,Sanitary Pattern Load,0.0476,Fixed
MH-0930,Sanitary Pattern Load,0.0119,Fixed
MH-1099,Sanitary Pattern Load,0.0119,Fixed
MH-1101,Sanitary Pattern Load,0.0119,Fixed
MH-0933,Sanitary Pattern Load,0.0595,Fixed
MH-0987,Sanitary Pattern Load,0.0119,Fixed
MH-0996,Sanitary Pattern Load,0.0357,Fixed
MH-0879,Sanitary Pattern Load,0.0357,Fixed
MH-0736,Sanitary Pattern Load,0.0476,Fixed
MH-0801,Sanitary Pattern Load,0.0476,Fixed
MH-0849,Sanitary Pattern Load,0.0357,Fixed
MH-0633,Sanitary Pattern Load,0.0476,Fixed
MH-0669,Sanitary Pattern Load,0.1546,Fixed
MH-0737,Sanitary Pattern Load,0.1784,Fixed
MH-0918,Sanitary Pattern Load,0.0238,Fixed
MH-0785,Sanitary Pattern Load,0.0833,Fixed
MH-0430,Sanitary Pattern Load,0.0357,Fixed
MH-0424,Sanitary Pattern Load,0.0357,Fixed
MH-0546,Sanitary Pattern Load,0.0238,Fixed
MH-0618,Sanitary Pattern Load,0.0238,Fixed
MH-0624,Sanitary Pattern Load,0.0357,Fixed
MH-0516,Sanitary Pattern Load,0.0595,Fixed
MH-0553,Sanitary Pattern Load,0.0595,Fixed
MH-0549,Sanitary Pattern Load,0.0238,Fixed
MH-0634,Sanitary Pattern Load,0.0119,Fixed
MH-0501,Sanitary Pattern Load,0.0833,Fixed
MH-0547,Sanitary Pattern Load,0.0952,Fixed
MH-0499,Sanitary Pattern Load,0.0595,Fixed
MH-0365,Sanitary Pattern Load,0.0119,Fixed
MH-0537,Sanitary Pattern Load,0.0238,Fixed
MH-0483,Sanitary Pattern Load,0.1071,Fixed
MH-0294,Sanitary Pattern Load,0.1071,Fixed
MH-0463,Sanitary Pattern Load,0.119,Fixed
MH-0507,Sanitary Pattern Load,0.0357,Fixed
MH-0300,Sanitary Pattern Load,0.0119,Fixed
MH-0367,Sanitary Pattern Load,0.0714,Fixed
MH-0551,Sanitary Pattern Load,0.0476,Fixed
MH-0582,Sanitary Pattern Load,0.0833,Fixed
MH-0485,Sanitary Pattern Load,0.0476,Fixed
MH-0526,Sanitary Pattern Load,0.0595,Fixed
MH-0535,Sanitary Pattern Load,0.0357,Fixed
MH-0478,Sanitary Pattern Load,0.0714,Fixed
MH-0421,Sanitary Pattern Load,0.0357,Fixed
MH-0389,Sanitary Pattern Load,0.0833,Fixed
MH-0061,Sanitary Pattern Load,0.0238,Fixed
MH-0044,Sanitary Pattern Load,0.0238,Fixed
MH-0772,Sanitary Pattern Load,0.1428,Fixed
MH-0545,Sanitary Pattern Load,0.0952,Fixed
MH-0542,Sanitary Pattern Load,0.0595,Fixed
MH-0324,Sanitary Pattern Load,0.0595,Fixed
MH-0376,Sanitary Pattern Load,0.0595,Fixed
MH-0458,Sanitary Pattern Load,0.0357,Fixed
MH-0314,Sanitary Pattern Load,0.0238,Fixed
MH-0108,Sanitary Pattern Load,0.0476,Fixed
MH-0457,Sanitary Pattern Load,0.0357,Fixed
MH-0265,Sanitary Pattern Load,0.0476,Fixed
MH-0285,Sanitary Pattern Load,0.0238,Fixed
MH-0250,Sanitary Pattern Load,0.0238,Fixed
MH-0190,Sanitary Pattern Load,0.0595,Fixed
MH-0293,Sanitary Pattern Load,0.0476,Fixed
MH-0135,Sanitary Pattern Load,0.0357,Fixed
MH-0354,Sanitary Pattern Load,0.0357,Fixed
MH-0415,Sanitary Pattern Load,0.0119,Fixed
MH-0407,Sanitary Pattern Load,0.1071,Fixed
MH-0310,Sanitary Pattern Load,0.0357,Fixed
MH-0305,Sanitary Pattern Load,0.0833,Fixed
MH-0301,Sanitary Pattern Load,0.0357,Fixed
MH-0316,Sanitary Pattern Load,0.0714,Fixed
MH-0172,Sanitary Pattern Load,0.0119,Fixed
MH-0087,Sanitary Pattern Load,0.0238,Fixed
MH-0114,Sanitary Pattern Load,0.0595,Fixed
MH-0122,Sanitary Pattern Load,0.0476,Fixed
MH-0196,Sanitary Pattern Load,0.0476,Fixed
MH-0136,Sanitary Pattern Load,0.0714,Fixed
MH-0153,Sanitary Pattern Load,0.0357,Fixed
MH-0138,Sanitary Pattern Load,0.0595,Fixed
MH-0252,Sanitary Pattern Load,0.0238,Fixed
MH-0257,Sanitary Pattern Load,0.0119,Fixed
MH-0278,Sanitary Pattern Load,0.0119,Fixed
MH-0307,Sanitary Pattern Load,0.0714,Fixed
MH-0219,Sanitary Pattern Load,0.0595,Fixed
MH-0645,Sanitary Pattern Load,0.0476,Fixed
MH-0875,Sanitary Pattern Load,0.0357,Fixed
MH-0673,Sanitary Pattern Load,0.0952,Fixed
MH-0664,Sanitary Pattern Load,0.0357,Fixed
MH-0638,Sanitary Pattern Load,0.0238,Fixed
MH-0780,Sanitary Pattern Load,0.1784,Fixed
MH-0641,Sanitary Pattern Load,0.0357,Fixed
MH-0650,Sanitary Pattern Load,0.0238,Fixed
MH-0406,Sanitary Pattern Load,0.0714,Fixed
MH-0676,Sanitary Pattern Load,0.0238,Fixed
MH-0710,Sanitary Pattern Load,0.0595,Fixed
MH-0611,Sanitary Pattern Load,0.0476,Fixed
MH-0487,Sanitary Pattern Load,0.0476,Fixed
MH-0550,Sanitary Pattern Load,0.0833,Fixed
MH-0051,Sanitary Pattern Load,0.0119,Fixed
MH-0080,Sanitary Pattern Load,0.0238,Fixed
MH-0147,Sanitary Pattern Load,0.0476,Fixed
MH-0127,Sanitary Pattern Load,0.0476,Fixed
MH-0134,Sanitary Pattern Load,0.0357,Fixed
MH-0125,Sanitary Pattern Load,0.0119,Fixed
MH-0112,Sanitary Pattern Load,0.0357,Fixed
MH-0117,Sanitary Pattern Load,0.0357,Fixed
MH-0124,Sanitary Pattern Load,0.0714,Fixed
MH-0085,Sanitary Pattern Load,0.0357,Fixed
MH-0121,Sanitary Pattern Load,0.0238,Fixed
MH-0083,Sanitary Pattern Load,0.0119,Fixed
MH-0097,Sanitary Pattern Load,0.0119,Fixed
MH-0090,Sanitary Pattern Load,0.0238,Fixed
MH-0089,Sanitary Pattern Load,0.0595,Fixed
MH-0048,Sanitary Pattern Load,0.0357,Fixed
