MH_LABEL,LOADTYPE,BASEFLOW,PATTERN
MH-1463,Sanitary Pattern Load,0.0099,Fixed
MH-1185,Sanitary Pattern Load,0.0099,Fixed
MH-1540,Sanitary Pattern Load,0.0397,Fixed
MH-1468,Sanitary Pattern Load,0.0397,Fixed
MH-1122,Sanitary Pattern Load,0.0099,Fixed
MH-1356,Sanitary Pattern Load,0.0198,Fixed
MH-1318,Sanitary Pattern Load,0.0099,Fixed
MH-1006,Sanitary Pattern Load,0.0198,Fixed
MH-1285,Sanitary Pattern Load,0.0694,Fixed
MH-0365,Sanitary Pattern Load,0.0297,Fixed
MH-0434,Sanitary Pattern Load,0.0496,Fixed
MH-0802,Sanitary Pattern Load,0.0397,Fixed
MH-0674,Sanitary Pattern Load,0.0397,Fixed
MH-0745,Sanitary Pattern Load,0.0198,Fixed
MH-0649,Sanitary Pattern Load,0.0099,Fixed
MH-0799,Sanitary Pattern Load,0.0397,Fixed
MH-0705,Sanitary Pattern Load,0.0099,Fixed
MH-0714,Sanitary Pattern Load,0.0297,Fixed
MH-0724,Sanitary Pattern Load,0.0099,Fixed
MH-0694,Sanitary Pattern Load,0.0099,Fixed
MH-0606,Sanitary Pattern Load,0.0099,Fixed
MH-0661,Sanitary Pattern Load,0.0595,Fixed
MH-0543,Sanitary Pattern Load,0.0099,Fixed
MH-0525,Sanitary Pattern Load,0.0595,Fixed
MH-0502,Sanitary Pattern Load,0.0496,Fixed
MH-0476,Sanitary Pattern Load,0.0595,Fixed
MH-0450,Sanitary Pattern Load,0.0397,Fixed
MH-0474,Sanitary Pattern Load,0.0397,Fixed
MH-0350,Sanitary Pattern Load,0.0496,Fixed
MH-0373,Sanitary Pattern Load,0.0297,Fixed
MH-0346,Sanitary Pattern Load,0.0595,Fixed
MH-0277,Sanitary Pattern Load,0.0694,Fixed
MH-0234,Sanitary Pattern Load,0.0397,Fixed
MH-0221,Sanitary Pattern Load,0.0099,Fixed
MH-0227,Sanitary Pattern Load,0.0099,Fixed
MH-0267,Sanitary Pattern Load,0.0892,Fixed
MH-0431,Sanitary Pattern Load,0.0397,Fixed
MH-0438,Sanitary Pattern Load,0.0099,Fixed
MH-0151,Sanitary Pattern Load,0.0496,Fixed
MH-0143,Sanitary Pattern Load,0.119,Fixed
MH-0384,Sanitary Pattern Load,0.0397,Fixed
MH-0426,Sanitary Pattern Load,0.0892,Fixed
MH-0404,Sanitary Pattern Load,0.0198,Fixed
MH-0472,Sanitary Pattern Load,0.0694,Fixed
MH-0413,Sanitary Pattern Load,0.0694,Fixed
MH-0378,Sanitary Pattern Load,0.0694,Fixed
MH-0133,Sanitary Pattern Load,0.0099,Fixed
MH-0217,Sanitary Pattern Load,0.0099,Fixed
MH-0228,Sanitary Pattern Load,0.0099,Fixed
MH-0232,Sanitary Pattern Load,0.0099,Fixed
MH-0309,Sanitary Pattern Load,0.1487,Fixed
MH-0265,Sanitary Pattern Load,0.0892,Fixed
MH-0158,Sanitary Pattern Load,0.0397,Fixed
MH-0364,Sanitary Pattern Load,0.119,Fixed
MH-0181,Sanitary Pattern Load,0.0496,Fixed
MH-0115,Sanitary Pattern Load,0.0099,Fixed
MH-0114,Sanitary Pattern Load,0.0099,Fixed
MH-0137,Sanitary Pattern Load,0.0694,Fixed
MH-0062,Sanitary Pattern Load,0.0595,Fixed
MH-0093,Sanitary Pattern Load,0.0099,Fixed
MH-0074,Sanitary Pattern Load,0.0991,Fixed
MH-0101,Sanitary Pattern Load,0.0496,Fixed
MH-0045,Sanitary Pattern Load,0.0496,Fixed
MH-0082,Sanitary Pattern Load,0.1289,Fixed
MH-0131,Sanitary Pattern Load,0.0793,Fixed
MH-0118,Sanitary Pattern Load,0.0496,Fixed
MH-0108,Sanitary Pattern Load,0.0198,Fixed
MH-0010,Sanitary Pattern Load,0.0694,Fixed
MH-0040,Sanitary Pattern Load,0.0099,Fixed
MH-0738,Sanitary Pattern Load,0.0496,Fixed
MH-0588,Sanitary Pattern Load,0.0198,Fixed
MH-0687,Sanitary Pattern Load,0.0099,Fixed
MH-0728,Sanitary Pattern Load,0.0099,Fixed
MH-0736,Sanitary Pattern Load,0.0198,Fixed
MH-0473,Sanitary Pattern Load,0.0496,Fixed
MH-0159,Sanitary Pattern Load,0.1784,Fixed
MH-0436,Sanitary Pattern Load,0.109,Fixed
MH-0528,Sanitary Pattern Load,0.0595,Fixed
MH-0470,Sanitary Pattern Load,0.0099,Fixed
MH-0483,Sanitary Pattern Load,0.0198,Fixed
MH-0086,Sanitary Pattern Load,0.0496,Fixed
MH-0068,Sanitary Pattern Load,0.0595,Fixed
MH-0051,Sanitary Pattern Load,0.1784,Fixed
MH-0682,Sanitary Pattern Load,0.0099,Fixed
MH-0575,Sanitary Pattern Load,0.0099,Fixed
MH-0554,Sanitary Pattern Load,0.0496,Fixed
MH-0560,Sanitary Pattern Load,0.0694,Fixed
MH-0493,Sanitary Pattern Load,0.0595,Fixed
MH-0440,Sanitary Pattern Load,0.0099,Fixed
MH-0423,Sanitary Pattern Load,0.0496,Fixed
MH-0367,Sanitary Pattern Load,0.0595,Fixed
MH-0052,Sanitary Pattern Load,0.0496,Fixed
MH-0042,Sanitary Pattern Load,0.0496,Fixed
MH-0055,Sanitary Pattern Load,0.0595,Fixed
MH-0018,Sanitary Pattern Load,0.0892,Fixed
MH-0166,Sanitary Pattern Load,0.0595,Fixed
MH-0111,Sanitary Pattern Load,0.0297,Fixed
MH-0123,Sanitary Pattern Load,0.0793,Fixed
MH-0130,Sanitary Pattern Load,0.0297,Fixed
MH-0102,Sanitary Pattern Load,0.0397,Fixed
MH-0377,Sanitary Pattern Load,0.0099,Fixed
MH-0361,Sanitary Pattern Load,0.0198,Fixed
MH-0312,Sanitary Pattern Load,0.1289,Fixed
MH-0043,Sanitary Pattern Load,0.0198,Fixed
MH-0091,Sanitary Pattern Load,0.0297,Fixed
MH-0066,Sanitary Pattern Load,0.0793,Fixed
MH-0106,Sanitary Pattern Load,0.0694,Fixed
MH-0117,Sanitary Pattern Load,0.0297,Fixed
MH-0256,Sanitary Pattern Load,0.0099,Fixed
MH-0098,Sanitary Pattern Load,0.0397,Fixed
MH-0853,Sanitary Pattern Load,0.0099,Fixed
MH-0925,Sanitary Pattern Load,0.0198,Fixed
MH-1283,Sanitary Pattern Load,0.0099,Fixed
MH-1367,Sanitary Pattern Load,0.0099,Fixed
MH-1478,Sanitary Pattern Load,0.0099,Fixed
MH-1536,Sanitary Pattern Load,0.0297,Fixed
MH-1571,Sanitary Pattern Load,0.0099,Fixed
MH-1633,Sanitary Pattern Load,0.0198,Fixed
MH-1824,Sanitary Pattern Load,0.0099,Fixed
MH-1836,Sanitary Pattern Load,0.0198,Fixed
MH-1800,Sanitary Pattern Load,0.0099,Fixed
MH-1761,Sanitary Pattern Load,0.0099,Fixed
MH-0830,Sanitary Pattern Load,0.0198,Fixed
MH-0712,Sanitary Pattern Load,0.0297,Fixed
MH-0650,Sanitary Pattern Load,0.0496,Fixed
MH-0572,Sanitary Pattern Load,0.0297,Fixed
MH-0506,Sanitary Pattern Load,0.0198,Fixed
MH-0454,Sanitary Pattern Load,0.0297,Fixed
MH-0375,Sanitary Pattern Load,0.0099,Fixed
MH-0326,Sanitary Pattern Load,0.0297,Fixed
MH-0021,Sanitary Pattern Load,0.1586,Fixed
MH-0031,Sanitary Pattern Load,0.0099,Fixed
MH-0304,Sanitary Pattern Load,0.0198,Fixed
MH-0973,Sanitary Pattern Load,0.0198,Fixed
MH-0803,Sanitary Pattern Load,0.0496,Fixed
MH-0870,Sanitary Pattern Load,0.0099,Fixed
MH-0912,Sanitary Pattern Load,0.0099,Fixed
MH-0945,Sanitary Pattern Load,0.0099,Fixed
MH-0797,Sanitary Pattern Load,0.0198,Fixed
MH-0859,Sanitary Pattern Load,0.0099,Fixed
MH-0015,Sanitary Pattern Load,0.0099,Fixed
MH-1765,Sanitary Pattern Load,0.0198,Fixed
MH-1804,Sanitary Pattern Load,0.0198,Fixed
MH-1682,Sanitary Pattern Load,0.0297,Fixed
MH-1703,Sanitary Pattern Load,0.0198,Fixed
MH-0347,Sanitary Pattern Load,0.0496,Fixed
MH-0374,Sanitary Pattern Load,0.0297,Fixed
MH-0683,Sanitary Pattern Load,0.0496,Fixed
MH-0380,Sanitary Pattern Load,0.0198,Fixed
MH-0415,Sanitary Pattern Load,0.0297,Fixed
MH-0255,Sanitary Pattern Load,0.0297,Fixed
MH-1399,Sanitary Pattern Load,0.0099,Fixed
MH-0669,Sanitary Pattern Load,0.0198,Fixed
MH-0545,Sanitary Pattern Load,0.0099,Fixed
MH-0591,Sanitary Pattern Load,0.0496,Fixed
MH-0530,Sanitary Pattern Load,0.0099,Fixed
MH-0510,Sanitary Pattern Load,0.0099,Fixed
MH-0279,Sanitary Pattern Load,0.0496,Fixed
MH-0306,Sanitary Pattern Load,0.0496,Fixed
MH-0194,Sanitary Pattern Load,0.109,Fixed
MH-0192,Sanitary Pattern Load,0.0099,Fixed
MH-0162,Sanitary Pattern Load,0.0694,Fixed
MH-0238,Sanitary Pattern Load,0.0793,Fixed
MH-0275,Sanitary Pattern Load,0.1487,Fixed
MH-0379,Sanitary Pattern Load,0.0793,Fixed
MH-0258,Sanitary Pattern Load,0.0297,Fixed
MH-0222,Sanitary Pattern Load,0.0099,Fixed
MH-0081,Sanitary Pattern Load,0.0297,Fixed
MH-0061,Sanitary Pattern Load,0.0099,Fixed
MH-0083,Sanitary Pattern Load,0.109,Fixed
MH-0104,Sanitary Pattern Load,0.119,Fixed
MH-0127,Sanitary Pattern Load,0.0496,Fixed
MH-0136,Sanitary Pattern Load,0.0198,Fixed
MH-0153,Sanitary Pattern Load,0.1586,Fixed
MH-0185,Sanitary Pattern Load,0.0099,Fixed
MH-0211,Sanitary Pattern Load,0.0694,Fixed
MH-0243,Sanitary Pattern Load,0.0496,Fixed
MH-0249,Sanitary Pattern Load,0.0198,Fixed
MH-0283,Sanitary Pattern Load,0.0397,Fixed
MH-0317,Sanitary Pattern Load,0.0297,Fixed
MH-0353,Sanitary Pattern Load,0.0099,Fixed
MH-0358,Sanitary Pattern Load,0.0099,Fixed
MH-1868,Sanitary Pattern Load,0.0694,Fixed
MH-1286,Sanitary Pattern Load,0.0991,Fixed
MH-1338,Sanitary Pattern Load,0.0892,Fixed
MH-1858,Sanitary Pattern Load,0.0694,Fixed
MH-1829,Sanitary Pattern Load,0.0099,Fixed
MH-1840,Sanitary Pattern Load,0.0099,Fixed
MH-1722,Sanitary Pattern Load,0.0297,Fixed
MH-1739,Sanitary Pattern Load,0.0297,Fixed
MH-1617,Sanitary Pattern Load,0.0099,Fixed
MH-1567,Sanitary Pattern Load,0.0397,Fixed
MH-1646,Sanitary Pattern Load,0.0397,Fixed
MH-1181,Sanitary Pattern Load,0.0496,Fixed
MH-0977,Sanitary Pattern Load,0.0397,Fixed
MH-1449,Sanitary Pattern Load,0.0099,Fixed
MH-1539,Sanitary Pattern Load,0.0297,Fixed
MH-1290,Sanitary Pattern Load,0.0198,Fixed
MH-1660,Sanitary Pattern Load,0.0099,Fixed
MH-0778,Sanitary Pattern Load,0.0297,Fixed
MH-1081,Sanitary Pattern Load,0.0297,Fixed
MH-0765,Sanitary Pattern Load,0.0198,Fixed
MH-0891,Sanitary Pattern Load,0.0099,Fixed
MH-1062,Sanitary Pattern Load,0.0099,Fixed
MH-0684,Sanitary Pattern Load,0.0099,Fixed
MH-0970,Sanitary Pattern Load,0.0099,Fixed
MH-0585,Sanitary Pattern Load,0.0198,Fixed
MH-1718,Sanitary Pattern Load,0.0496,Fixed
MH-0524,Sanitary Pattern Load,0.0099,Fixed
MH-1674,Sanitary Pattern Load,0.0198,Fixed
MH-0478,Sanitary Pattern Load,0.0496,Fixed
MH-0492,Sanitary Pattern Load,0.0297,Fixed
MH-0489,Sanitary Pattern Load,0.0297,Fixed
MH-1711,Sanitary Pattern Load,0.0496,Fixed
MH-1732,Sanitary Pattern Load,0.0595,Fixed
MH-1748,Sanitary Pattern Load,0.0397,Fixed
MH-1814,Sanitary Pattern Load,0.0099,Fixed
MH-1730,Sanitary Pattern Load,0.0198,Fixed
MH-1784,Sanitary Pattern Load,0.0496,Fixed
MH-1345,Sanitary Pattern Load,0.0099,Fixed
MH-1401,Sanitary Pattern Load,0.0198,Fixed
MH-1355,Sanitary Pattern Load,0.0099,Fixed
MH-1573,Sanitary Pattern Load,0.0099,Fixed
MH-1569,Sanitary Pattern Load,0.0297,Fixed
MH-1308,Sanitary Pattern Load,0.0297,Fixed
MH-1348,Sanitary Pattern Load,0.0099,Fixed
MH-1413,Sanitary Pattern Load,0.0099,Fixed
MH-1267,Sanitary Pattern Load,0.0099,Fixed
MH-0764,Sanitary Pattern Load,0.0099,Fixed
MH-0796,Sanitary Pattern Load,0.0099,Fixed
MH-1021,Sanitary Pattern Load,0.0595,Fixed
MH-0638,Sanitary Pattern Load,0.0099,Fixed
MH-0699,Sanitary Pattern Load,0.0099,Fixed
MH-0695,Sanitary Pattern Load,0.0694,Fixed
MH-0643,Sanitary Pattern Load,0.0297,Fixed
MH-0692,Sanitary Pattern Load,0.0496,Fixed
MH-0519,Sanitary Pattern Load,0.0099,Fixed
MH-0435,Sanitary Pattern Load,0.0397,Fixed
MH-0453,Sanitary Pattern Load,0.0595,Fixed
MH-0494,Sanitary Pattern Load,0.0595,Fixed
MH-0339,Sanitary Pattern Load,0.0496,Fixed
MH-0372,Sanitary Pattern Load,0.0496,Fixed
MH-1005,Sanitary Pattern Load,0.0099,Fixed
MH-1028,Sanitary Pattern Load,0.0198,Fixed
MH-0282,Sanitary Pattern Load,0.0297,Fixed
MH-0268,Sanitary Pattern Load,0.0793,Fixed
MH-0420,Sanitary Pattern Load,0.0397,Fixed
MH-0441,Sanitary Pattern Load,0.0397,Fixed
MH-0429,Sanitary Pattern Load,0.0099,Fixed
MH-0495,Sanitary Pattern Load,0.0297,Fixed
MH-0451,Sanitary Pattern Load,0.0496,Fixed
MH-0481,Sanitary Pattern Load,0.0198,Fixed
MH-0838,Sanitary Pattern Load,0.0099,Fixed
MH-0955,Sanitary Pattern Load,0.0099,Fixed
MH-1279,Sanitary Pattern Load,0.0297,Fixed
MH-0335,Sanitary Pattern Load,0.2379,Fixed
MH-0461,Sanitary Pattern Load,0.0198,Fixed
MH-0723,Sanitary Pattern Load,0.0198,Fixed
MH-0761,Sanitary Pattern Load,0.0198,Fixed
MH-0594,Sanitary Pattern Load,0.0297,Fixed
MH-0401,Sanitary Pattern Load,0.0099,Fixed
MH-0314,Sanitary Pattern Load,0.0595,Fixed
MH-0245,Sanitary Pattern Load,0.0496,Fixed
MH-0307,Sanitary Pattern Load,0.0595,Fixed
MH-0515,Sanitary Pattern Load,0.0099,Fixed
MH-0445,Sanitary Pattern Load,0.0397,Fixed
MH-0406,Sanitary Pattern Load,0.0297,Fixed
MH-0439,Sanitary Pattern Load,0.0397,Fixed
MH-0110,Sanitary Pattern Load,0.109,Fixed
MH-0128,Sanitary Pattern Load,0.0496,Fixed
MH-0099,Sanitary Pattern Load,0.0099,Fixed
MH-0389,Sanitary Pattern Load,0.0297,Fixed
MH-0122,Sanitary Pattern Load,0.0297,Fixed
MH-0097,Sanitary Pattern Load,0.0198,Fixed
MH-0069,Sanitary Pattern Load,0.0496,Fixed
MH-0088,Sanitary Pattern Load,0.0496,Fixed
MH-0689,Sanitary Pattern Load,0.0099,Fixed
MH-0641,Sanitary Pattern Load,0.0099,Fixed
MH-0505,Sanitary Pattern Load,0.0099,Fixed
MH-0580,Sanitary Pattern Load,0.0198,Fixed
MH-0396,Sanitary Pattern Load,0.1388,Fixed
MH-0521,Sanitary Pattern Load,0.0297,Fixed
MH-0708,Sanitary Pattern Load,0.0397,Fixed
MH-0008,Sanitary Pattern Load,0.1289,Fixed
MH-0094,Sanitary Pattern Load,0.0397,Fixed
MH-0391,Sanitary Pattern Load,0.0297,Fixed
MH-0067,Sanitary Pattern Load,0.0793,Fixed
MH-0073,Sanitary Pattern Load,0.0198,Fixed
MH-0071,Sanitary Pattern Load,0.0595,Fixed
MH-0090,Sanitary Pattern Load,0.0595,Fixed
MH-0020,Sanitary Pattern Load,0.0099,Fixed
MH-0200,Sanitary Pattern Load,0.0595,Fixed
MH-0149,Sanitary Pattern Load,0.0099,Fixed
MH-0119,Sanitary Pattern Load,0.0297,Fixed
MH-0356,Sanitary Pattern Load,0.1289,Fixed
MH-0284,Sanitary Pattern Load,0.0991,Fixed
MH-0002,Sanitary Pattern Load,0.0198,Fixed
MH-0005,Sanitary Pattern Load,0.0198,Fixed
MH-0027,Sanitary Pattern Load,0.0099,Fixed
MH-0092,Sanitary Pattern Load,0.0198,Fixed
MH-0296,Sanitary Pattern Load,0.0198,Fixed
MH-0044,Sanitary Pattern Load,0.0793,Fixed
MH-0064,Sanitary Pattern Load,0.0694,Fixed
MH-0085,Sanitary Pattern Load,0.0297,Fixed
MH-0618,Sanitary Pattern Load,0.0892,Fixed
MH-0811,Sanitary Pattern Load,0.1289,Fixed
MH-0895,Sanitary Pattern Load,0.1487,Fixed
MH-0236,Sanitary Pattern Load,0.0397,Fixed
MH-0261,Sanitary Pattern Load,0.0496,Fixed
MH-0656,Sanitary Pattern Load,0.0099,Fixed
MH-1853,Sanitary Pattern Load,0.0099,Fixed
MH-1859,Sanitary Pattern Load,0.0297,Fixed
MH-1865,Sanitary Pattern Load,0.0297,Fixed
MH-1392,Sanitary Pattern Load,0.0099,Fixed
MH-1513,Sanitary Pattern Load,0.0099,Fixed
MH-1390,Sanitary Pattern Load,0.0297,Fixed
MH-1498,Sanitary Pattern Load,0.0099,Fixed
MH-0974,Sanitary Pattern Load,0.0198,Fixed
MH-1482,Sanitary Pattern Load,0.0496,Fixed
MH-0890,Sanitary Pattern Load,0.109,Fixed
MH-0430,Sanitary Pattern Load,0.0397,Fixed
MH-0586,Sanitary Pattern Load,0.0099,Fixed
MH-0417,Sanitary Pattern Load,0.0099,Fixed
MH-1047,Sanitary Pattern Load,0.0793,Fixed
MH-1507,Sanitary Pattern Load,0.0198,Fixed
MH-0270,Sanitary Pattern Load,0.0099,Fixed
MH-0174,Sanitary Pattern Load,0.0297,Fixed
MH-0196,Sanitary Pattern Load,0.0694,Fixed
MH-0135,Sanitary Pattern Load,0.0198,Fixed
MH-0254,Sanitary Pattern Load,0.0793,Fixed
MH-0298,Sanitary Pattern Load,0.0496,Fixed
MH-0621,Sanitary Pattern Load,0.0397,Fixed
MH-0035,Sanitary Pattern Load,0.0793,Fixed
MH-0220,Sanitary Pattern Load,0.0099,Fixed
MH-0337,Sanitary Pattern Load,0.0397,Fixed
MH-1347,Sanitary Pattern Load,0.0297,Fixed
MH-1487,Sanitary Pattern Load,0.0099,Fixed
MH-1516,Sanitary Pattern Load,0.0198,Fixed
MH-0788,Sanitary Pattern Load,0.0099,Fixed
MH-0833,Sanitary Pattern Load,0.0595,Fixed
MH-0864,Sanitary Pattern Load,0.0099,Fixed
MH-1572,Sanitary Pattern Load,0.0297,Fixed
MH-0931,Sanitary Pattern Load,0.0099,Fixed
MH-0892,Sanitary Pattern Load,0.0099,Fixed
MH-1471,Sanitary Pattern Load,0.0099,Fixed
MH-1831,Sanitary Pattern Load,0.0099,Fixed
MH-0902,Sanitary Pattern Load,0.0198,Fixed
MH-1314,Sanitary Pattern Load,0.0397,Fixed
MH-1251,Sanitary Pattern Load,0.0099,Fixed
MH-0693,Sanitary Pattern Load,0.0198,Fixed
MH-1073,Sanitary Pattern Load,0.0297,Fixed
MH-0464,Sanitary Pattern Load,0.0595,Fixed
MH-0507,Sanitary Pattern Load,0.0397,Fixed
MH-0731,Sanitary Pattern Load,0.0198,Fixed
MH-0416,Sanitary Pattern Load,0.0099,Fixed
MH-0447,Sanitary Pattern Load,0.0397,Fixed
MH-0486,Sanitary Pattern Load,0.0595,Fixed
MH-0534,Sanitary Pattern Load,0.0595,Fixed
MH-0547,Sanitary Pattern Load,0.0099,Fixed
MH-0341,Sanitary Pattern Load,0.0397,Fixed
MH-1035,Sanitary Pattern Load,0.0198,Fixed
MH-1302,Sanitary Pattern Load,0.0198,Fixed
MH-1103,Sanitary Pattern Load,0.0297,Fixed
MH-1049,Sanitary Pattern Load,0.0198,Fixed
MH-1210,Sanitary Pattern Load,0.0198,Fixed
MH-1752,Sanitary Pattern Load,0.0198,Fixed
MH-1219,Sanitary Pattern Load,0.0397,Fixed
MH-1027,Sanitary Pattern Load,0.0397,Fixed
MH-1133,Sanitary Pattern Load,0.0099,Fixed
MH-0385,Sanitary Pattern Load,0.0496,Fixed
MH-0363,Sanitary Pattern Load,0.0892,Fixed
MH-0141,Sanitary Pattern Load,0.0198,Fixed
MH-0195,Sanitary Pattern Load,0.0397,Fixed
MH-0226,Sanitary Pattern Load,0.1289,Fixed
MH-0048,Sanitary Pattern Load,0.0297,Fixed
MH-0376,Sanitary Pattern Load,0.0297,Fixed
MH-0397,Sanitary Pattern Load,0.0595,Fixed
MH-0080,Sanitary Pattern Load,0.0892,Fixed
MH-0189,Sanitary Pattern Load,0.0793,Fixed
MH-0223,Sanitary Pattern Load,0.0397,Fixed
MH-1391,Sanitary Pattern Load,0.0099,Fixed
